"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
566975,"/api/v1.1/game/566975/feed/live","R","2019","2019-04-29T23:40:00Z","2019-04-29",FALSE,1,TRUE,"N","P","N","14-566975-2019-04-29","2019","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,10,17,12,".586",117,"Houston Astros","/api/v1/teams/117",1,TRUE,FALSE,10,17,9,".654",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/566975/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567566,"/api/v1.1/game/567566/feed/live","R","2019","2019-04-29T23:40:00Z","2019-04-29",FALSE,1,TRUE,"N","P","N","14-567566-2019-04-29","2019","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,13,16,".448",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,10,16,14,".533",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567566/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567275,"/api/v1.1/game/567275/feed/live","R","2019","2019-04-30T00:10:00Z","2019-04-29",FALSE,1,TRUE,"N","P","N","14-567275-2019-04-29","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,10,20,".333",110,"Baltimore Orioles","/api/v1/teams/110",5,TRUE,FALSE,10,12,14,".462",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567275/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565717,"/api/v1.1/game/565717/feed/live","R","2019","2019-04-30T00:15:00Z","2019-04-29",FALSE,1,TRUE,"N","P","N","14-565717-2019-04-29","2019","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,10,19,9,".679",139,"Tampa Bay Rays","/api/v1/teams/139",5,FALSE,FALSE,10,9,20,".310",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565717/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566484,"/api/v1.1/game/566484/feed/live","R","2019","2019-04-30T01:45:00Z","2019-04-29",FALSE,1,TRUE,"N","P","N","14-566484-2019-04-29","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,10,19,12,".613",119,"Los Angeles Dodgers","/api/v1/teams/119",3,TRUE,FALSE,10,12,17,".414",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/566484/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565910,"/api/v1.1/game/565910/feed/live","R","2019","2019-04-30T23:05:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-565910-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,10,19,10,".655",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,10,12,16,".429",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/565910/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567075,"/api/v1.1/game/567075/feed/live","R","2019","2019-04-30T23:05:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-567075-2019-04-30","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,10,13,14,".481",116,"Detroit Tigers","/api/v1/teams/116",1,FALSE,FALSE,10,16,13,".552",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/567075/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566002,"/api/v1.1/game/566002/feed/live","R","2019","2019-04-30T23:10:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-566002-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,12,17,".414",113,"Cincinnati Reds","/api/v1/teams/113",4,TRUE,FALSE,10,15,14,".517",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/566002/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565041,"/api/v1.1/game/565041/feed/live","R","2019","2019-04-30T23:10:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-565041-2019-04-30","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,11,14,18,".438",133,"Oakland Athletics","/api/v1/teams/133",5,TRUE,FALSE,10,13,17,".433",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565041/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567375,"/api/v1.1/game/567375/feed/live","R","2019","2019-04-30T23:10:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-567375-2019-04-30","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,10,16,12,".571",114,"Cleveland Indians","/api/v1/teams/114",4,FALSE,FALSE,10,8,21,".276",146,"Miami Marlins","/api/v1/teams/146",4169,"Marlins Park","/api/v1/venues/4169","/api/v1/game/567375/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567179,"/api/v1.1/game/567179/feed/live","R","2019","2019-04-30T23:20:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-567179-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,10,17,13,".567",135,"San Diego Padres","/api/v1/teams/135",3,FALSE,FALSE,10,14,15,".483",144,"Atlanta Braves","/api/v1/teams/144",4705,"SunTrust Park","/api/v1/venues/4705","/api/v1/game/567179/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566976,"/api/v1.1/game/566976/feed/live","R","2019","2019-04-30T23:40:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-566976-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,11,TRUE,FALSE,10,18,12,".600",117,"Houston Astros","/api/v1/teams/117",0,FALSE,FALSE,10,17,10,".630",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/566976/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567567,"/api/v1.1/game/567567/feed/live","R","2019","2019-04-30T23:40:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-567567-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,13,17,".433",115,"Colorado Rockies","/api/v1/teams/115",4,TRUE,FALSE,10,17,14,".548",158,"Milwaukee Brewers","/api/v1/teams/158",32,"Miller Park","/api/v1/venues/32","/api/v1/game/567567/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566778,"/api/v1.1/game/566778/feed/live","R","2019","2019-05-01T00:05:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-566778-2019-04-30","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,10,13,14,".481",134,"Pittsburgh Pirates","/api/v1/teams/134",4,FALSE,FALSE,10,14,14,".500",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566778/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564845,"/api/v1.1/game/564845/feed/live","R","2019","2019-05-01T01:40:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-564845-2019-04-30","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,10,17,12,".586",147,"New York Yankees","/api/v1/teams/147",3,TRUE,FALSE,10,17,13,".567",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/564845/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566485,"/api/v1.1/game/566485/feed/live","R","2019","2019-05-01T01:45:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-566485-2019-04-30","2019","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,10,20,12,".625",119,"Los Angeles Dodgers","/api/v1/teams/119",3,FALSE,FALSE,10,12,18,".400",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/566485/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564749,"/api/v1.1/game/564749/feed/live","R","2019","2019-05-01T02:07:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-564749-2019-04-30","2019","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,10,14,15,".483",141,"Toronto Blue Jays","/api/v1/teams/141",4,TRUE,FALSE,10,13,17,".433",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/564749/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566388,"/api/v1.1/game/566388/feed/live","R","2019","2019-05-01T02:10:00Z","2019-04-30",FALSE,1,TRUE,"N","P","N","14-566388-2019-04-30","2019","night",NA,9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,10,15,12,".556",112,"Chicago Cubs","/api/v1/teams/112",5,FALSE,FALSE,11,18,14,".563",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/566388/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567276,"/api/v1.1/game/567276/feed/live","R","2019","2019-05-01T00:10:00Z","2019-05-01",NA,1,TRUE,"N","P","N","14-567276-2019-04-30","2019","night","PPD; makeup 5/1",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,10,11,20,".355",110,"Baltimore Orioles","/api/v1/teams/110",NA,NA,FALSE,10,12,15,".444",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/567276/content",NA,NA,NA,NA,NA,"2019-05-01T20:15:00Z","2019-05-01",NA,NA,NA,NA,NA,NA
565718,"/api/v1.1/game/565718/feed/live","R","2019","2019-05-01T00:15:00Z","2019-05-01",NA,1,TRUE,"N","P","N","14-565718-2019-04-30","2019","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,10,19,10,".655",139,"Tampa Bay Rays","/api/v1/teams/139",NA,NA,FALSE,10,10,20,".333",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565718/content",NA,NA,NA,NA,NA,"2019-05-01T17:20:00Z","2019-05-01",NA,NA,NA,NA,NA,NA
565042,"/api/v1.1/game/565042/feed/live","R","2019","2019-05-01T17:05:00Z","2019-05-01",FALSE,1,TRUE,"N","P","N","14-565042-2019-05-01","2019","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,11,14,19,".424",133,"Oakland Athletics","/api/v1/teams/133",7,TRUE,FALSE,10,14,17,".452",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/565042/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565719,"/api/v1.1/game/565719/feed/live","R","2019","2019-05-01T17:15:00Z","2019-05-01",FALSE,1,TRUE,"Y","P","N","14-565719-2019-05-01","2019","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,10,19,10,".655",139,"Tampa Bay Rays","/api/v1/teams/139",3,TRUE,FALSE,10,10,20,".333",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565719/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565718,"/api/v1.1/game/565718/feed/live","R","2019","2019-05-01T17:20:00Z","2019-05-01",FALSE,2,TRUE,"Y","P","N","14-565718-2019-05-01","2019","day","Makeup of 4/30 PPD",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",NA,2,FALSE,FALSE,10,19,11,".633",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,10,11,20,".355",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/565718/content",NA,NA,NA,NA,NA,NA,NA,"2019-05-01T00:15:00Z","2019-04-30",NA,NA,NA,NA
566779,"/api/v1.1/game/566779/feed/live","R","2019","2019-05-01T18:05:00Z","2019-05-01",FALSE,1,TRUE,"N","P","N","14-566779-2019-05-01","2019","day",NA,9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,10,14,14,".500",134,"Pittsburgh Pirates","/api/v1/teams/134",5,FALSE,FALSE,10,14,15,".483",140,"Texas Rangers","/api/v1/teams/140",13,"Globe Life Park in Arlington","/api/v1/venues/13","/api/v1/game/566779/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
