Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Martín Maldonado","HOU",109,432,383,75,48,12,1,13,43,45,34,0,132,6,2,2,8,1,0,0.195106,0.0777259,0.30513,0.254731,0.26951,0.335743,0.269685,0.605253,0.140638,2.50038,0.255313,,-0.301462,35.6405,-13.7377,73.9298,-0.301462,1.92,-12.970012962818146,10.330493807792664,1.16427,592.3800048828125,,,,"6887"
"Anthony Volpe","NYY",71,306,276,63,38,15,2,8,35,30,23,1,68,4,2,0,4,8,2,0.227396,0.0759081,0.220663,0.344,0.295256,0.378563,0.295681,0.673819,0.151166,5.57449,0.270632,,0.64279,31.6146,-3.42244,92.4777,0.64279,0,-1.9509491920471191,3.2870371341705322,1.16306,999,,,,"sa3010868"
"Luis García","WSN",118,495,464,121,84,23,2,12,53,52,25,2,99,2,3,1,11,6,2,0.261839,0.049683,0.199636,0.248869,0.300058,0.398302,0.302794,0.69836,0.136463,4.27244,0.307606,,-0.129847,53.8558,-2.73189,92.8648,-0.129847,-2.95,-4.232332155108452,-1.378462791442871,1.15598,309.5,,,,"20391"
"Kevin Newman","CIN",120,506,469,122,92,23,2,5,50,45,27,1,66,4,3,3,11,6,2,0.259064,0.052854,0.130166,0.40605,0.302078,0.348968,0.286771,0.651046,0.089904,4.13231,0.28984,,-0.0996745,48.681,-9.2418,76.373,-0.0996745,2.53,-14.004931710660458,7.8906238079071045,1.14429,472.9200134277344,,,,"17696"
"Ji Hwan Bae","PIT",83,353,321,83,59,17,2,4,40,30,26,1,71,3,2,1,7,12,3,0.257269,0.0731417,0.202095,0.361917,0.316596,0.364283,0.300559,0.680879,0.107015,5.86435,0.316916,,0.805046,37.7755,-2.57445,92.3185,0.805046,-0.7,-2.3442335724830627,1.3845437169075012,1.14358,487.6199951171875,,,,"23818"
"Victor Robles","WSN",117,488,435,99,66,21,2,9,53,37,30,1,121,14,3,6,7,15,4,0.22707,0.0623329,0.248499,0.250837,0.296846,0.349834,0.286863,0.646681,0.122764,5.73397,0.291594,,0.763601,46.943,-8.86947,81.9759,0.763601,1.9,-9.457691013813019,3.7055554389953613,1.11724,484.8500061035156,,,,"18363"
"César Hernández",,94,406,365,91,67,17,2,5,43,35,34,1,81,3,2,2,9,4,1,0.249685,0.083435,0.198693,0.419919,0.317076,0.352452,0.297651,0.669528,0.102767,4.3803,0.305295,,-0.203378,42.5423,-3.9012,91.8509,-0.203378,0.8,-3.9884515404701233,1.334437906742096,1.11534,703.6199951171875,,,,"10556"
"Seth Brown","OAK",128,527,476,106,60,23,2,21,58,66,43,2,145,3,4,1,6,8,2,0.222799,0.082038,0.274247,0.299139,0.289802,0.414492,0.305131,0.704294,0.191694,4.56693,0.269804,,0.431278,58.403,-1.93367,103.578,0.431278,-1,2.5558010637760162,-8.71182107925415,1.11494,208.22999572753906,,,,"18171"
"Max Kepler","MIN",123,526,459,105,64,23,2,15,60,54,56,2,89,6,4,0,9,5,2,0.227921,0.107125,0.170031,0.63003,0.317749,0.385525,0.310383,0.703273,0.157604,3.96022,0.249444,,-0.0675267,60.4428,0.266302,103.471,-0.0675267,-2.54,1.9882646799087524,-8.23444414138794,1.1008,369.1499938964844,,,,"12144"
"Austin Barnes","LAD",52,204,178,41,27,7,0,6,24,21,20,1,45,3,1,1,4,2,1,0.228686,0.0977232,0.220758,0.442671,0.315567,0.374216,0.305899,0.689782,0.145529,4.14163,0.271437,,-0.0504239,22.6745,-0.622412,98.1564,-0.0504239,0,-0.4868299067020416,4.012345790863037,1.08861,671.0399780273438,,,,"12158"
"TJ Friedl","CIN",104,438,389,95,62,19,3,11,51,44,36,1,83,9,3,2,7,9,3,0.244274,0.0813919,0.189232,0.430117,0.319188,0.394067,0.31406,0.713256,0.149794,5.31065,0.281723,,0.303111,51.5962,1.50078,95.0246,0.303111,2.18,-2.229367107152939,-2.1332714557647705,1.08682,370.0400085449219,,,,"19522"
"Nolan Gorman","STL",84,361,328,75,44,15,1,14,41,46,27,1,113,3,2,0,5,2,1,0.228154,0.0749454,0.313834,0.238806,0.291703,0.41032,0.305539,0.702022,0.182165,3.33474,0.299139,,-0.194031,40.0854,-1.20644,99.6874,-0.194031,-0.37,-0.3251728415489197,-1.466866135597229,1.08523,379.7300109863281,,,,"22263"
"Tommy Pham","NYM",125,539,472,114,77,21,2,14,67,54,58,1,134,6,3,1,11,12,3,0.242277,0.106696,0.248514,0.429338,0.329865,0.38676,0.317688,0.716625,0.144483,5.06997,0.306111,,0.575439,65.0588,3.40101,105.765,0.575439,-3.26,4.130617082118988,-11.516173124313354,1.0752,392.19000244140625,,,,"2967"
"Ji-Man Choi","PIT",112,477,407,96,60,21,1,14,54,53,62,2,121,5,3,0,9,0,0,0.234587,0.129507,0.253925,0.510022,0.339435,0.392848,0.324051,0.732283,0.158261,1.94089,0.296494,,-0.506137,60.0146,5.42353,108.376,-0.506137,-0.53,4.139673113822937,-10.024334192276001,1.06565,514,,,,"5452"
"Spencer Steer","CIN",112,472,425,100,63,22,1,14,50,53,36,1,105,7,3,1,8,3,1,0.235981,0.0768174,0.223373,0.343898,0.303958,0.391786,0.304765,0.695744,0.155805,3.53974,0.279954,,-0.264795,52.141,-1.86815,88.6719,-0.264795,0.65,-6.481306105852127,0.7516701892018318,1.06398,400.1199951171875,,,,"26323"
"Michael Brantley","HOU",107,465,417,114,81,24,2,7,53,47,40,2,58,4,3,1,12,1,0,0.272964,0.0861734,0.123901,0.6955,0.34029,0.389009,0.321373,0.729299,0.116045,3.08177,0.300735,,-0.425356,57.4704,4.29385,110.405,-0.425356,0.08,5.019914507865906,-9.677295610308647,1.06328,349.8800048828125,,,,"4106"
"Daniel Vogelbach","NYM",83,360,302,68,43,11,0,13,44,43,53,1,87,3,2,0,7,0,0,0.224461,0.147258,0.242366,0.607584,0.343006,0.395857,0.328156,0.738864,0.171397,1.56128,0.267641,,-0.401998,46.4956,5.27077,117.606,-0.401998,0,6.972823739051819,-8.966049194335938,1.06204,602.4199829101562,,,,"14130"
"David Villar","SFG",81,346,309,70,43,16,1,11,37,39,28,0,104,6,2,0,5,1,0,0.227175,0.0820298,0.299268,0.274101,0.302388,0.387578,0.30402,0.689966,0.160404,2.82227,0.301829,,-0.273514,38.0325,-1.57498,96.887,-0.273514,-0.69,-1.5262917876243591,-0.0012245774269104004,1.06106,507.5799865722656,,,,"24782"
"Eduardo Escobar","NYM",73,318,289,67,41,13,2,11,35,40,24,1,74,2,3,0,4,1,0,0.230643,0.075548,0.233347,0.323758,0.290889,0.402208,0.300538,0.693098,0.171565,3.38526,0.270073,,-0.230522,34.0489,-2.32593,98.7299,-0.230522,-0.34,-0.6999365985393524,0.11398002505302429,1.06023,348.2699890136719,,,,"6153"
"Wil Myers","CIN",126,534,480,117,73,25,1,18,63,63,47,1,152,3,3,1,9,6,2,0.24423,0.0889165,0.284404,0.312642,0.313886,0.416429,0.318822,0.730315,0.172199,3.98763,0.316,,-0.100222,64.9023,3.84852,98.28,-0.100222,0.68,-1.16723944991827,-6.670948326587677,1.05984,255.35000610351562,,,,"10047"
"Francisco Mejía","TBR",76,297,275,63,41,14,1,6,27,32,15,0,64,5,2,0,5,0,0,0.230266,0.0491173,0.215118,0.228328,0.278618,0.360312,0.280062,0.63893,0.130047,2.65877,0.275288,,-0.220396,26.9642,-7.00221,85.7289,-0.220396,-0.37,-4.99078243970871,5.494197249412537,1.04438,448.2699890136719,,,,"16403"
"Evan Longoria","ARI",100,427,387,92,58,18,1,15,47,54,32,2,110,4,3,1,8,1,0,0.238593,0.0754589,0.257358,0.293205,0.301338,0.409335,0.308929,0.710673,0.170742,2.90601,0.290904,,-0.29063,48.5492,-0.2771,96.762,-0.29063,-0.12,-1.8969983756542206,-2.559267394244671,1.03785,477.80999755859375,,,,"9368"
"Akil Baddoo","DET",110,457,406,90,58,18,5,9,53,36,45,1,121,2,3,0,5,19,4,0.221366,0.0990283,0.264873,0.373871,0.301522,0.355481,0.291323,0.657003,0.134115,6.97858,0.290589,,1.65295,45.559,-6.6841,89.8635,1.65295,3.78,-3.558570384979248,-1.0862553119659424,1.03735,459.8500061035156,,,,"22168"
"Nick Fortes","MIA",60,232,210,50,33,9,1,6,24,25,16,0,43,4,2,0,4,3,1,0.237104,0.0707607,0.185682,0.381086,0.301311,0.381204,0.29985,0.682515,0.144101,4.03185,0.267579,,0.00642255,24.6999,-1.82276,94.6632,0.00642255,0,-1.4317756611853838,3.5004515647888184,1.03513,326.0799865722656,,,,"21538"
"Joey Gallo","MIN",112,478,401,74,36,14,1,23,59,61,69,2,175,5,2,0,4,3,1,0.185188,0.145443,0.365554,0.39787,0.311123,0.3993,0.314024,0.710423,0.214111,3.64129,0.248796,,-0.2568,56.2572,1.62326,106.041,-0.2568,-2.14,2.9911248683929443,-8.357063055038452,1.03143,395.8800048828125,,,,"14128"
"Nick Allen","OAK",117,481,431,99,73,19,2,4,42,30,30,1,95,4,3,13,9,8,2,0.228454,0.0621086,0.197167,0.315004,0.28276,0.311962,0.264947,0.594722,0.0835083,4.51018,0.281248,,0.312467,37.8818,-17.1086,75.2204,0.312467,2.19,-13.09749886393547,7.606666564941406,1.02872,586.4199829101562,,,,"22277"
"James Outman","LAD",92,396,357,76,46,17,2,12,45,43,32,1,126,5,2,0,5,5,2,0.21453,0.0805824,0.318358,0.253118,0.287394,0.374045,0.291058,0.661439,0.159515,4.94621,0.292092,,0.0459282,39.4588,-5.88499,88.0124,0.0459282,2.32,-5.47702869027853,1.8811671137809753,1.02079,468.1499938964844,,,,"24770"
"Luis Campusano","SDP",62,247,227,54,38,10,0,5,24,26,16,0,51,2,2,0,5,0,0,0.236053,0.0640302,0.20609,0.31069,0.291197,0.354955,0.284952,0.646152,0.118901,2.01428,0.279507,,-0.225875,23.3839,-4.86403,85.9179,-0.225875,1.71,-4.267684429883957,5.673844814300537,1.01877,999,,,,"22217"
"Rodolfo Castro","PIT",99,422,385,88,55,18,2,13,46,48,30,1,113,4,3,0,7,5,2,0.229658,0.0699303,0.268128,0.260809,0.288925,0.390395,0.296524,0.67932,0.160737,4.5368,0.287078,,0.119952,43.8301,-4.43161,89.5606,0.119952,-1.3,-4.999198667705059,0.4741935729980469,1.01322,363.2300109863281,,,,"21987"
"Luke Voit",,122,525,463,107,65,20,1,22,61,67,50,0,159,9,3,0,8,1,0,0.231225,0.095152,0.302601,0.314447,0.315499,0.419227,0.322187,0.734726,0.188003,2.55506,0.297918,,-0.420925,65.2452,5.18886,108.889,-0.420925,-0.31,4.918094873428345,-12.531698763370514,1.00319,389.1499938964844,,,,"14811"
"Donovan Solano",,78,336,307,82,59,17,1,6,35,35,21,1,65,5,3,1,7,1,0,0.267249,0.0611054,0.19321,0.316265,0.320994,0.3837,0.309799,0.704694,0.116451,2.25696,0.318518,,-0.305142,38.4501,0.0140574,100.287,-0.305142,-0.21,-0.19498110562562943,-1.2417460232973099,1.00281,742.0399780273438,,,,"8623"
"Jacob Stallings","PIT",99,382,342,76,56,14,0,6,33,34,31,0,86,4,2,1,8,0,0,0.222663,0.0810084,0.225552,0.359156,0.292758,0.314824,0.272781,0.607582,0.0921606,1.68553,0.27881,,-0.365133,32.4407,-11.2042,76.1617,-0.365133,0,-10.93647375702858,7.638888835906982,0.999721,554.4199829101562,,,,"13723"
"Jace Peterson","OAK",97,401,353,76,51,16,2,8,41,33,39,1,105,3,2,3,6,10,2,0.21681,0.098481,0.262866,0.374644,0.299549,0.339396,0.284577,0.638945,0.122585,5.35119,0.284067,,0.596665,37.8154,-8.0099,89.0732,0.596665,0.04,-4.331062078475952,1.0294851437211037,0.991042,462.0799865722656,,,,"12325"
"Tyrone Taylor","MIL",118,505,462,104,62,21,2,19,56,59,31,0,124,7,3,1,8,4,1,0.225746,0.0618944,0.245547,0.252068,0.283661,0.402908,0.29906,0.686569,0.177162,4.19792,0.265091,,-0.108951,53.465,-4.28594,91.3295,-0.108951,1.4,-5.196708954870701,-2.524100184440613,0.970312,394.6499938964844,,,,"13675"
"Avisaíl García","MIA",138,582,532,131,92,20,2,17,62,64,37,2,153,9,4,1,12,7,2,0.24682,0.0631435,0.262032,0.240976,0.304601,0.388012,0.30346,0.692613,0.141192,4.10427,0.311727,,0.0415226,63.6796,-2.90685,97.1305,0.0415226,-1.42,-1.8998652659356594,-8.417354464530945,0.970174,322.4599914550781,,,,"5760"
"J.D. Davis","SFG",87,374,328,80,53,16,1,11,44,40,38,1,111,5,2,0,7,1,0,0.244077,0.102231,0.297079,0.344119,0.330596,0.39778,0.321426,0.728375,0.153703,2.7994,0.331528,,-0.305932,46.2458,3.46979,108.784,-0.305932,0.11,3.5118364691734314,-6.971517696976662,0.955907,408.30999755859375,,,,"16219"
"Nick Ahmed","ARI",97,413,378,88,59,19,2,8,42,41,27,1,93,2,3,1,8,5,2,0.23359,0.0654989,0.224402,0.291882,0.286881,0.359632,0.283458,0.646512,0.126042,4.2268,0.285695,,-0.0332437,38.6248,-8.62649,79.3526,-0.0332437,0.61,-9.946120757609606,5.1007407903671265,0.948423,659.27001953125,,,,"12147"
"Royce Lewis","MIN",76,325,299,73,46,17,1,8,38,33,21,1,71,3,2,0,5,8,2,0.243094,0.0650668,0.219674,0.296198,0.297793,0.392995,0.301202,0.690789,0.149902,5.36739,0.290553,,0.526979,35.0063,-2.20814,96.9924,0.526979,0.38,-0.5744994878768921,-0.792839527130127,0.942769,459.30999755859375,,,,"20437"
"Nick Senzel","CIN",118,500,450,113,78,25,2,9,55,48,38,0,94,5,3,2,9,9,3,0.250676,0.0752179,0.188944,0.398097,0.312745,0.371566,0.302121,0.684311,0.12089,4.5231,0.297232,,0.101327,54.1142,-3.02586,86.8643,0.101327,-2.18,-7.524966359138489,-0.3590124845504761,0.934341,519.22998046875,,,,"19293"
"Brice Turang","MIL",102,436,395,94,67,19,2,7,46,37,36,1,93,2,3,1,8,10,3,0.239189,0.0830215,0.214012,0.387929,0.30362,0.347522,0.288319,0.651142,0.108333,5.07919,0.294859,,0.545161,42.4233,-7.4166,83.9879,0.545161,0,-7.5634214878082275,1.7216434478759766,0.923635,999,,,,"sa3008294"
"Jorge Mateo","BAL",76,323,301,67,43,14,3,7,39,26,16,0,92,3,2,1,3,17,4,0.222743,0.0505982,0.283804,0.178286,0.268202,0.355725,0.272782,0.623928,0.132982,7.96767,0.295925,,1.7777,27.4791,-9.49033,75.7785,1.7777,2.58,-7.034655332565308,5.449713468551636,0.912769,228.1199951171875,,,,"17273"
"Patrick Wisdom","CHC",86,364,323,67,35,14,0,17,42,47,33,1,128,4,2,1,4,4,1,0.206333,0.0918275,0.351242,0.261437,0.288197,0.412123,0.305666,0.70032,0.20579,3.90577,0.274962,,0.0988756,40.4245,-1.1788,96.6694,0.0988756,-1.13,-1.3090172931551933,-2.2979012727737427,0.904282,429,,,,"13602"
"Lourdes Gurriel Jr.","ARI",130,551,508,138,96,29,2,11,60,61,32,1,102,5,4,1,12,4,2,0.27113,0.0582092,0.184934,0.314756,0.318675,0.399486,0.313735,0.718161,0.128356,3.74399,0.317512,,-0.268737,64.747,1.74539,100.047,-0.268737,-3,-0.23853204026818275,-9.820987701416016,0.886681,226.14999389648438,,,,"19238"
"Oswaldo Cabrera","NYY",89,383,350,80,50,17,1,11,41,40,27,1,98,2,3,1,5,7,2,0.227531,0.0700958,0.255796,0.27403,0.284868,0.37816,0.290173,0.663028,0.150629,4.60465,0.281503,,0.300841,37.8431,-5.95327,88.5909,0.300841,4.27,-4.616552472114563,0.7715723514556885,0.874759,316.4200134277344,,,,"21707"
"Jared Walsh","LAA",115,497,450,108,65,22,1,20,59,61,38,3,138,5,4,0,9,2,1,0.23927,0.0758597,0.277441,0.273426,0.303246,0.425693,0.314954,0.728939,0.186423,3.41657,0.296745,,-0.252658,58.853,2.0542,103.46,-0.252658,-0.34,1.6813476979732513,-9.213456958532333,0.867183,337.3500061035156,,,,"18607"
"Drew Waters","KCR",81,338,310,73,47,18,2,7,37,32,24,0,107,3,1,0,6,7,2,0.23705,0.0713903,0.316301,0.225703,0.29673,0.375045,0.295232,0.671775,0.137995,5.3343,0.336797,,0.375177,34.7956,-3.90026,88.089,0.375177,0.95,-4.160693377256393,1.6078946590423584,0.861543,430.5799865722656,,,,"20505"
"Luke Maile","CIN",49,188,168,36,25,7,0,4,18,17,15,0,52,2,1,1,3,0,0,0.214353,0.0816905,0.276854,0.295067,0.286739,0.331293,0.275864,0.618032,0.116941,2.48851,0.283464,,-0.154094,16.4176,-5.05188,68.9176,-0.154094,4.96,-6.934516683220863,8.740864276885986,0.851752,749.9299926757812,,,,"13355"
"AJ Pollock","SEA",120,518,474,117,73,26,2,16,60,61,34,1,106,6,4,1,9,6,2,0.247341,0.0654294,0.204524,0.319911,0.303735,0.41271,0.311908,0.716445,0.165369,4.19794,0.284276,,0.0751194,60.1451,0.88958,101.751,0.0751194,-1.77,1.1128591150045395,-10.165061473846436,0.828107,424.80999755859375,,,,"9256"
"Gabriel Moreno","ARI",78,307,283,76,55,15,1,5,32,32,17,1,54,3,2,0,7,2,1,0.268876,0.0565607,0.175356,0.322547,0.31662,0.380659,0.305722,0.697279,0.111783,3.68637,0.315214,,-0.175524,34.1201,-0.980845,94.5704,-0.175524,-3.93,-2.111971288919449,-0.31888914108276367,0.827238,235.4199981689453,,,,"22664"
"Orlando Arcia","ATL",76,328,300,71,50,12,0,9,36,35,24,1,66,2,2,1,7,3,1,0.238499,0.0728142,0.20139,0.361559,0.296334,0.372959,0.293683,0.669293,0.134459,3.28042,0.274637,,-0.139514,33.3416,-4.18638,85.6875,-0.139514,-0.37,-5.596984431147575,2.41875159740448,0.823615,655.9199829101562,,,,"13185"
"Christian Arroyo","BOS",89,382,352,90,62,18,1,9,42,40,21,2,77,6,2,2,8,4,1,0.254954,0.0537616,0.201913,0.266262,0.304586,0.38839,0.302341,0.692977,0.133436,4.0771,0.301868,,-0.106569,41.5049,-2.25006,90.7507,-0.106569,-1.16,-4.089340791106224,-0.2337152361869812,0.823356,471.6499938964844,,,,"16434"
"Jesús Sánchez","MIA",76,322,293,70,44,14,2,11,35,38,24,1,83,3,2,0,6,1,0,0.239381,0.075717,0.258033,0.293439,0.302208,0.409835,0.310164,0.712043,0.170454,3.64954,0.294573,,-0.201199,36.9254,0.106974,101.713,-0.201199,-0.32,0.43962132930755615,-3.436402142047882,0.820783,412.7699890136719,,,,"19913"
"Eric Haase","DET",81,312,285,63,36,13,1,13,33,38,22,0,94,3,2,0,4,1,0,0.221216,0.0708621,0.301769,0.234822,0.281765,0.407229,0.299663,0.688994,0.186012,3.00008,0.28004,,-0.203201,33.1726,-2.49765,95.7491,-0.203201,-4.16,-1.695409506559372,-0.4099998474121094,0.820196,291.5799865722656,,,,"14111"
"Josh H. Smith","TEX",91,384,337,79,55,17,2,6,42,31,36,1,80,7,2,1,6,9,2,0.235321,0.0934471,0.208172,0.448894,0.319614,0.347784,0.298675,0.667398,0.112463,5.05424,0.28961,,0.332209,40.5287,-3.37573,93.7566,0.332209,1.69,-2.3654060661792755,-2.106867790222168,0.812052,578.1500244140625,,,,"26396"
"David Peralta",,117,504,453,113,75,23,3,12,55,53,43,5,108,4,3,1,11,3,1,0.249943,0.0860846,0.214963,0.400463,0.318495,0.390618,0.308879,0.709113,0.140675,3.81147,0.302137,,-0.328997,57.307,-0.347052,99.6481,-0.328997,-1.75,-0.5318928211927414,-8.260942935943604,0.80727,641.5399780273438,,,,"2136"
"Michael Massey","KCR",79,332,303,72,46,17,1,8,33,35,20,1,77,5,2,1,5,4,1,0.237666,0.0593796,0.230878,0.25719,0.292093,0.381111,0.29404,0.673204,0.143445,4.37263,0.290316,,0.0618846,33.7855,-4.13639,87.2472,0.0618846,0.6,-4.697399444878101,1.8191357851028442,0.804779,426.2300109863281,,,,"27684"
"Jose Trevino","NYY",91,356,333,76,53,13,1,8,33,36,16,0,69,2,3,1,7,2,1,0.227502,0.0462228,0.193992,0.238272,0.266787,0.347052,0.268823,0.61384,0.11955,2.90421,0.260755,,-0.156124,29.1508,-11.5741,73.5245,-0.156124,0,-10.767015144228935,7.021605014801025,0.795555,364.6499938964844,,,,"16725"
"Jake Rogers","DET",65,246,219,43,26,9,1,8,24,25,21,0,79,3,1,1,3,1,0,0.198506,0.0854099,0.321424,0.265724,0.276884,0.353934,0.279365,0.630818,0.155428,3.45694,0.268446,,-0.124751,22.169,-5.92816,81.4249,-0.124751,0,-5.260937079787254,5.015431880950928,0.794412,740.5,,,,"19452"
"Sam Haggerty","SEA",65,274,245,54,36,11,1,5,31,21,23,2,73,3,1,2,4,12,3,0.218966,0.0823713,0.268012,0.307341,0.291967,0.336823,0.278463,0.62879,0.117857,6.44558,0.289887,,1.15388,24.5475,-6.81322,84.3424,1.15388,4.46,-3.6784842014312744,2.48618483543396,0.790271,710.4199829101562,,,,"18054"
"Bryan De La Cruz","MIA",117,493,455,113,74,23,2,14,52,56,32,1,121,3,3,1,9,4,2,0.24918,0.0640051,0.246,0.260184,0.300067,0.400059,0.304948,0.700126,0.150879,3.99092,0.307879,,-0.170338,54.5234,-1.87926,98.1478,-0.170338,-4.49,-1.2317941784858704,-8.201419591903687,0.748935,232.64999389648438,,,,"19600"
"Marcell Ozuna","ATL",105,454,411,101,64,17,1,19,54,58,37,1,105,3,3,1,8,2,1,0.244897,0.081244,0.231185,0.351424,0.309345,0.428172,0.320807,0.737517,0.183275,2.70623,0.281151,,-0.27353,55.8872,3.98673,104.227,-0.27353,-1.29,1.9553070366382599,-10.105913162231445,0.744762,330.0400085449219,,,,"10324"
"David Fletcher","LAA",81,350,326,86,68,15,1,2,37,28,18,0,34,2,2,2,8,5,1,0.263986,0.0527454,0.0984711,0.535643,0.305785,0.33433,0.283637,0.640116,0.0703448,4.50873,0.289181,,0.121512,32.7465,-7.25272,81.3602,0.121512,0.79,-7.215847112238407,3.1399999260902405,0.739675,551.5800170898438,,,,"17992"
"Juan Yepez","STL",79,340,311,76,46,16,1,14,39,45,23,1,76,3,2,0,5,1,0,0.24576,0.0689511,0.223609,0.308355,0.30288,0.434222,0.319202,0.737102,0.188461,2.75533,0.280475,,-0.212862,41.4649,2.55529,109.026,-0.212862,-0.09,3.3556947708129883,-7.77801975607872,0.735597,324.6199951171875,,,,"18400"
"Jack Suwinski","PIT",89,380,338,74,43,16,1,14,43,45,36,1,115,4,2,1,6,3,1,0.218161,0.09524,0.301378,0.316015,0.299192,0.397535,0.305237,0.696727,0.179374,4.0803,0.282527,,-0.0706911,42.152,-1.36265,95.5159,-0.0706911,1.57,-2.0532572343945503,-3.760874390602112,0.731476,458.8500061035156,,,,"22244"
"Luis Guillorme","NYM",55,240,212,53,43,9,0,1,24,19,24,1,37,2,1,1,7,1,0,0.250614,0.0994382,0.155607,0.639033,0.328764,0.312233,0.289359,0.640997,0.0616192,2.98634,0.297045,,-0.223218,23.5921,-3.89111,91.0889,-0.223218,0.57,-2.711626246571541,1.5345061421394348,0.723956,734.5,,,,"16451"
"LaMonte Wade Jr.","SFG",92,395,342,77,48,15,2,12,44,40,43,1,80,6,3,1,6,3,1,0.223788,0.108904,0.203096,0.536218,0.317724,0.378581,0.308182,0.696304,0.154793,4.03195,0.256349,,-0.137971,44.6621,-0.490404,99.7317,-0.137971,1.13,-0.2610597535967827,-6.106160759925842,0.723913,491,,,,"18126"
"Adam Duvall","BOS",79,343,312,65,35,13,1,16,38,46,24,0,104,5,2,0,4,2,1,0.208724,0.0697435,0.30334,0.229919,0.272938,0.414114,0.298148,0.687052,0.20539,3.32592,0.251685,,-0.158065,36.0764,-3.16036,92.1962,-0.158065,-1.13,-3.220323622226715,-1.13000003473163,0.720924,450.9599914550781,,,,"10950"
"Triston Casas","BOS",120,515,450,106,65,24,2,16,61,58,57,3,120,4,3,0,10,2,1,0.236078,0.110622,0.233824,0.4731,0.326027,0.401436,0.318983,0.727462,0.165358,3.45305,0.286058,,-0.410924,62.6471,3.77668,102.495,-0.410924,-1.07,1.0344805121421814,-10.572924017906189,0.716995,239.27000427246094,,,,"22514"
"Alex Kirilloff","MIN",87,374,342,88,59,18,1,10,42,42,25,1,81,4,3,0,8,2,1,0.257044,0.0667958,0.217749,0.306757,0.312827,0.40362,0.31249,0.716447,0.146576,3.42348,0.308317,,-0.246192,43.5717,0.814732,104.958,-0.246192,-0.19,1.8400198221206665,-6.902963101863861,0.716538,337.0799865722656,,,,"20325"
"Aaron Hicks","NYY",87,376,323,68,45,13,1,9,42,33,47,2,91,3,2,1,6,6,2,0.210216,0.125169,0.242083,0.517051,0.314443,0.340673,0.293995,0.655115,0.130456,4.62466,0.262451,,0.104242,38.2963,-4.70376,91.2879,0.104242,1.9,-3.5824805349111557,-1.572222113609314,0.713998,639,,,,"5297"
"Jarred Kelenic","SEA",109,459,416,89,54,19,1,15,49,47,37,2,123,4,3,0,6,10,3,0.214396,0.0802644,0.266874,0.300757,0.282597,0.372214,0.286774,0.654811,0.157818,4.88547,0.265227,,0.627779,44.149,-8.38026,90.2073,0.627779,1.97,-4.43454247713089,-3.407201051712036,0.710037,320.80999755859375,,,,"22558"
"Paul DeJong","STL",42,180,162,34,20,7,0,7,20,22,14,0,51,3,1,0,2,2,1,0.209891,0.0765374,0.280999,0.272376,0.282305,0.381413,0.291862,0.663718,0.171522,3.64344,0.257478,,-0.066382,18.0817,-2.56423,90.3393,-0.066382,1.32,-2.0929615795612335,2.7658690214157104,0.707348,713.72998046875,,,,"18015"
"Kyle Isbel","KCR",87,365,334,77,50,17,3,7,40,33,25,1,90,4,2,1,6,11,3,0.229671,0.0675489,0.24758,0.272837,0.289236,0.360326,0.285787,0.649562,0.130655,6.16066,0.291807,,0.765704,34.8377,-6.95376,81.4232,0.765704,4.86,-6.874514937400818,1.9668076038360596,0.704653,616.8099975585938,,,,"21614"
"James McCann","BAL",62,243,221,50,36,8,1,5,23,23,16,0,66,3,1,0,5,2,1,0.227046,0.0679797,0.271979,0.249945,0.286783,0.339145,0.277891,0.625928,0.112099,3.62703,0.297421,,-0.109881,21.615,-6.14018,79.3838,-0.109881,2.26,-5.7410619109869,4.710316181182861,0.701982,614.22998046875,,,,"12859"
"Joey Votto","CIN",123,520,452,104,62,22,2,19,59,63,59,1,126,5,4,0,9,0,0,0.229672,0.113666,0.242395,0.468928,0.323527,0.407768,0.321447,0.731295,0.178096,2.3679,0.274098,,-0.481648,64.3226,4.83433,100.074,-0.481648,-0.26,-0.43681247532367706,-10.374788999557495,0.699368,403.8800048828125,,,,"4314"
"Jorge Alfaro",,52,205,189,45,31,8,1,5,22,21,10,0,68,4,1,0,4,2,1,0.238153,0.0487635,0.331267,0.147203,0.290147,0.374448,0.292178,0.664595,0.136294,4.54138,0.338797,,-0.0313952,20.5894,-2.86116,88.0503,-0.0313952,1.09,-2.833919033408165,2.7779523134231567,0.697992,519.1199951171875,,,,"12180"
