Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Franmil Reyes","KCR",60,259,236,58,35,10,1,11,29,34,19,0,76,1,2,0,,1,1,0.246785,0.0751336,0.293274,0.256189,0.305459,0.444426,0.324132,0.749886,0.197641,3.39098,0.310429,-0.424779,-0.21329,32.5759,2.96014,108.488,-0.638068,-0.027792,1.8358044624328613,-6.302792049944401,0.397118,474.04998779296875,,,,"14566"
"Garrett Stubbs","PHI",34,134,117,26,18,5,0,3,17,13,15,0,31,1,1,1,,2,1,0.223198,0.109615,0.228353,0.480026,0.31517,0.346522,0.297186,0.661691,0.123324,4.56113,0.2757,0.0380841,0.0683342,14.0272,-1.34099,89.0744,0.106418,0.344782,-1.5996311455965042,2.969781816005707,0.388864,741.010009765625,,,,"18067"
"Jordan Luplow","ATL",26,112,97,21,11,5,0,5,15,15,13,0,29,1,1,0,,2,1,0.214477,0.115453,0.255792,0.451354,0.312616,0.42694,0.32366,0.739556,0.212463,4.37204,0.247019,-0.0084995,-0.0683039,14.0448,1.23801,106.18,-0.0768034,0.496924,0.7273515462875366,-0.903075635433197,0.377203,748.7999877929688,,,,"16424"
"Will Benson","CIN",55,238,202,44,25,9,2,8,30,28,30,1,73,3,2,1,,4,2,0.217004,0.127675,0.308299,0.414127,0.3248,0.396776,0.318262,0.721575,0.179771,5.33701,0.292526,0.00263676,0.0442999,28.8246,1.61018,97.8986,0.0469367,-2.36429,-0.5341355167329311,-3.91428804397583,0.373696,505.8900146484375,,,,"21853"
"Charlie Blackmon","COL",128,553,501,136,93,25,4,14,67,70,38,3,101,8,4,2,,4,1,0.27206,0.0684154,0.182865,0.374131,0.330689,0.425022,0.328186,0.755711,0.152962,4.38766,0.31288,-0.349069,-0.388463,71.3346,8.101,96.8012,-0.737532,-1.5187,-2.792760908603668,-12.343696236610413,0.364267,314.1400146484375,,,,"7859"
"Matt Vierling","DET",92,399,362,90,63,16,3,8,41,37,28,0,81,4,4,1,,10,4,0.248799,0.0691159,0.203297,0.339976,0.306491,0.374661,0.299768,0.681152,0.125862,5.19942,0.296832,0.0989387,0.146634,42.4614,-3.16281,95.8206,0.245573,-4.54021,-1.6309291571378708,-7.715214729309082,0.353005,474.1300048828125,,,,"21558"
"Travis Swaggerty","PIT",36,154,137,32,23,5,1,3,17,14,14,0,41,1,1,1,,4,1,0.233717,0.0920526,0.265859,0.346245,0.308184,0.352907,0.294347,0.661091,0.11919,5.66722,0.31041,-0.01497,0.0221841,15.7254,-1.88398,88.0677,0.00721411,0.04,-2.127751787658781,0.18999998271465302,0.340567,740.6099853515625,,,,"24491"
"Ryan Noda","OAK",78,336,288,59,35,12,1,10,35,37,39,1,108,6,2,1,,5,2,0.203483,0.115715,0.322783,0.358492,0.309438,0.358282,0.29809,0.66772,0.154799,3.86754,0.28182,-0.0726103,0.0315769,35.3091,-3.1113,98.6064,-0.0410334,0.238464,-0.5679574869573116,-6.91153609752655,0.338315,999,,,,"sa873960"
"Raimel Tapia","BOS",37,161,150,41,29,9,1,2,19,16,9,0,28,1,1,1,,4,1,0.272451,0.0552427,0.175312,0.31511,0.313935,0.39167,0.308009,0.705605,0.119219,5.56958,0.320799,0.151389,0.197509,18.1876,-0.222184,94.7504,0.348897,-0.696719,-0.6021972894668579,-1.3217187523841858,0.336404,668.5999755859375,,,,"14350"
"Luke Raley","TBR",41,175,155,35,23,6,1,6,20,22,12,0,54,6,1,1,,2,1,0.223789,0.0687492,0.309801,0.221914,0.303665,0.38291,0.30353,0.686576,0.159122,4.27047,0.299255,-0.0104361,-0.125625,19.1465,-0.864125,102.289,-0.136061,0.425068,0.3147799223661423,-2.7499315440654755,0.329544,721.5399780273438,,,,"19354"
"Cal Mitchell","PIT",34,147,135,35,23,7,1,4,15,17,9,0,29,2,1,1,,2,1,0.26011,0.062231,0.200431,0.310486,0.3125,0.410684,0.315052,0.723184,0.150574,3.74441,0.303358,0.026015,-0.139534,17.4286,0.619649,102.225,-0.113519,-0.501258,0.26655589789152145,-2.076257824897766,0.329283,709.25,,,,"22169"
"Elly De La Cruz","CIN",31,133,124,31,19,6,1,4,16,17,7,0,41,1,1,0,,5,2,0.247943,0.0522691,0.311188,0.167966,0.289596,0.425175,0.308244,0.714771,0.177232,6.75602,0.334297,-0.0127136,0.268161,15.0494,-0.158719,91.0484,0.255448,-0.687443,-1.1277963817119598,-0.31244346499443054,0.318619,999,,,,"sa3009289"
"Miles Mastrobuoni","CHC",24,105,95,25,18,4,1,2,12,10,9,0,21,0,0,0,,2,1,0.261304,0.0854605,0.203357,0.420249,0.325224,0.370847,0.308015,0.696072,0.109544,5.09257,0.320751,-0.0121786,-0.0637859,11.862,-0.144422,98.2735,-0.0759645,-0.519805,-0.2865801230072975,-0.24480471014976501,0.315132,748.260009765625,,,,"20017"
"Carlos Pérez","CHW",21,83,77,19,13,3,0,2,9,9,5,0,9,1,1,0,,0,0,0.241687,0.055446,0.113115,0.490173,0.289726,0.377249,0.292452,0.666975,0.135562,2.86346,0.248406,-0.0117401,-0.0847157,8.37056,-1.14307,88.8435,-0.0964558,0.0766909,-1.1409835666418076,1.7016909047961235,0.312984,750.8599853515625,,,,"20805"
"Mike Brosseau","MIL",26,112,99,22,14,4,0,4,12,13,10,0,31,2,1,0,,1,0,0.226042,0.0863905,0.278465,0.310238,0.307465,0.384022,0.30582,0.691487,0.157981,3.83726,0.289623,-0.0797694,-0.0524502,12.4575,-0.349279,95.9488,-0.13222,-0.274655,-0.6593925058841705,-0.1746545284986496,0.308082,704.6500244140625,,,,"19683"
"Jose Herrera","ARI",23,90,79,18,13,3,0,1,8,8,9,0,21,1,1,1,,1,0,0.226363,0.0976007,0.233433,0.41811,0.305147,0.320849,0.281751,0.625996,0.0944861,3.16044,0.289692,-0.00322338,-0.0993499,8.25276,-1.99268,78.1781,-0.102573,0.705305,-2.3742491081357002,2.455304801464081,0.302452,999,,,,"17040"
"Andrew Knizner","STL",39,154,136,31,22,6,0,3,16,14,13,0,32,3,1,1,,1,0,0.228871,0.0837725,0.207593,0.403543,0.30638,0.337193,0.28801,0.643573,0.108322,2.72878,0.276785,-0.0548564,-0.191069,14.9113,-2.65236,87.6997,-0.245925,-0.423051,-2.4410178810358047,2.576949328184128,0.298949,749.1099853515625,,,,"19514"
"Matt Thaiss","LAA",28,110,96,21,14,4,0,3,12,12,12,1,26,1,1,0,,1,0,0.220936,0.111484,0.238955,0.466549,0.312917,0.366844,0.30112,0.679761,0.145909,3.92655,0.269948,-0.0522515,-0.0624066,11.8243,-0.753816,93.6958,-0.114658,-1.06211,-0.8950094282627106,0.5628905296325684,0.294684,735.75,,,,"19318"
"Blake Sabol","SFG",49,202,182,42,27,9,2,5,22,23,17,0,59,2,1,1,,2,1,0.233865,0.083134,0.292698,0.284027,0.301818,0.377499,0.298257,0.679317,0.143634,4.9822,0.317381,-0.0202957,-0.0984195,21.2754,-1.84548,92.9444,-0.118715,-1.79135,-1.7762552574276924,-2.2913461923599243,0.287213,999,,,,"sa3010269"
"Carlos Pérez","OAK",19,77,70,15,9,3,0,2,7,8,5,0,16,1,1,0,,0,0,0.208634,0.0676208,0.212244,0.3186,0.271101,0.367337,0.280615,0.638438,0.158703,2.2002,0.234176,-0.0433504,-0.092457,7.00447,-1.77733,86.2696,-0.135807,0.147098,-1.3224271833896637,1.6470977216959,0.285426,999,,,,"10642"
"Hanser Alberto","CHW",40,175,166,44,32,8,1,3,18,17,5,0,23,2,1,1,,1,1,0.261725,0.0264546,0.12931,0.204583,0.286993,0.371094,0.286956,0.658087,0.109369,4.00202,0.287582,0.093345,-0.234716,16.8422,-3.16843,84.9632,-0.141371,-0.231955,-3.102530673146248,0.24304544925689697,0.284991,747.4400024414062,,,,"11902"
"Andrelton Simmons",,23,98,90,22,17,3,0,1,9,8,6,0,15,1,0,1,,2,0,0.241145,0.0643569,0.152181,0.422898,0.295069,0.306859,0.270236,0.601927,0.0657136,4.04545,0.28043,-0.000593719,0.0780152,8.12989,-3.07606,72.8022,0.0774215,1.39914,-2.970624402165413,2.449142813682556,0.282208,999,,,,"10847"
"Rougned Odor","SDP",29,126,113,24,14,5,1,4,14,15,9,0,33,2,1,0,,1,1,0.21417,0.0746115,0.259147,0.287912,0.286568,0.390022,0.296298,0.67659,0.175853,4.55174,0.257705,0.0601247,-0.120898,13.0615,-1.34613,93.6687,-0.0607731,-0.618667,-0.9876265451312065,-0.568666648119688,0.281705,736,,,,"12282"
"Jonah Bride","OAK",18,77,67,16,11,3,0,1,8,7,8,0,15,2,0,0,,0,0,0.237093,0.100095,0.193488,0.51732,0.328625,0.349835,0.305201,0.678459,0.112742,3.06782,0.285717,-0.0391785,-0.0958595,8.52666,-0.278021,103.627,-0.135038,-0.25,0.17919369041919708,0.025000005960464478,0.278939,999,,,,"24703"
"Emmanuel Rivera","ARI",40,175,161,39,25,8,1,5,20,20,11,0,39,2,1,0,,1,0,0.241535,0.0646112,0.222239,0.290728,0.296412,0.397348,0.303248,0.69376,0.155813,4.22847,0.287002,0.00531289,-0.132273,19.1073,-0.903326,92.8771,-0.12696,-0.284379,-1.5751945823431015,-1.659379243850708,0.27859,697.7000122070312,,,,"19890"
"Kevin Smith","OAK",29,126,115,24,14,6,1,3,12,13,8,0,39,1,1,1,,2,1,0.210122,0.0644643,0.307441,0.20968,0.266688,0.357661,0.273329,0.624349,0.147538,4.91531,0.282326,-0.0243319,0.0615051,10.7623,-3.64533,81.1254,0.0371732,0.373937,-2.639013145118952,1.2239370346069336,0.272785,727.739990234375,,,,"20242"
"Romy Gonzalez","CHW",41,175,161,35,23,7,0,6,20,20,11,0,56,1,1,1,,4,1,0.219955,0.063358,0.320433,0.197726,0.274216,0.373161,0.283182,0.647377,0.153206,4.54619,0.295597,-0.0205625,0.0053132,16.3176,-3.69302,82.2993,-0.0152493,0.134107,-3.501005219295621,0.5091071426868439,0.271088,741.47998046875,,,,"21562"
"Terrin Vavra","BAL",21,91,79,19,14,4,1,1,10,9,10,0,19,1,0,0,,1,1,0.245372,0.105077,0.211813,0.496082,0.334703,0.356672,0.310127,0.691374,0.1113,4.54948,0.307723,-0.0437363,-0.0825739,10.4331,0.0275472,102.133,-0.12631,0.161349,0.09212936460971832,-0.41365133225917816,0.270559,744.0800170898438,,,,"24400"
"Addison Barger","TOR",15,63,58,14,9,3,0,2,7,9,4,0,16,1,0,0,,1,0,0.243207,0.0626649,0.256387,0.244415,0.297358,0.416921,0.309499,0.714279,0.173714,3.52121,0.296858,0,-0.0678816,7.19147,-0.0123549,102.093,-0.0678816,0.158734,0.08046551048755646,0.4837338924407959,0.26992,999,,,,"sa3006910"
"Curtis Mead","TBR",15,63,57,14,8,4,0,2,7,8,5,0,13,1,0,0,,1,0,0.244542,0.0715897,0.213897,0.334693,0.308294,0.399381,0.310296,0.707676,0.154839,3.70464,0.290887,-0.00284714,-0.0448246,7.23135,0.0275245,107.066,-0.0476718,-0.1296,0.4532402940094471,0.09539999067783356,0.268287,999,,,,"sa3008392"
"Matt Duffy","KCR",36,154,139,37,29,6,0,2,14,13,11,0,29,2,1,0,,1,1,0.264091,0.0720274,0.191442,0.376236,0.326536,0.343845,0.299999,0.670382,0.0797548,2.88669,0.322931,-0.15533,-0.143472,16.4169,-1.19241,91.4508,-0.298802,-0.83363,-1.7803454995155334,-0.5836304426193237,0.26679,745.1799926757812,,,,"13836"
"Darin Ruf","NYM",36,154,133,30,19,6,0,6,19,18,17,0,43,2,1,0,,1,0,0.225531,0.113561,0.280919,0.40425,0.321661,0.398428,0.317817,0.720089,0.172897,3.48437,0.286632,-0.092315,-0.138554,18.5968,0.987426,105.857,-0.230869,0.0459091,0.8005858212709427,-3.304090816527605,0.266653,731.6099853515625,,,,"9929"
"JJ Bleday","OAK",58,252,219,44,26,10,1,7,26,26,29,0,69,2,1,0,,2,1,0.201497,0.114203,0.274722,0.415704,0.298311,0.354986,0.29197,0.653297,0.153489,3.65165,0.256413,0.0189743,-0.248476,25.2565,-3.55878,94.2855,-0.229502,-1.5465,-1.850000113248825,-3.6465038061141968,0.265613,617.6699829101562,,,,"26368"
"Freddy Fermin","KCR",18,70,64,15,10,3,0,2,8,7,6,0,15,1,0,0,,0,0,0.234351,0.0803725,0.207386,0.387551,0.299934,0.363574,0.293662,0.663508,0.129223,2.38813,0.276613,-0.0150653,-0.103646,7.15046,-0.899528,86.9769,-0.118711,-0.0189513,-1.1504140794277191,1.3560486920177937,0.254666,999,,,,"21840"
"Jorge Alfaro","BOS",40,164,153,37,25,7,0,5,16,21,7,0,53,3,1,0,,2,1,0.244324,0.041461,0.321148,0.129102,0.286569,0.389094,0.29526,0.675663,0.14477,3.78051,0.338793,-0.169807,-0.0483714,16.886,-1.88967,85.7498,-0.218178,-0.620497,-2.851250097155571,0.4045032262802124,0.252236,497.17999267578125,,,,"12180"
"César Salazar","HOU",28,112,102,23,15,5,0,3,11,15,6,0,25,3,1,0,,1,1,0.223911,0.0526411,0.226625,0.232283,0.281587,0.35994,0.282639,0.641528,0.13603,3.90938,0.267111,-0.0232457,-0.108341,10.3764,-2.40757,83.0641,-0.131586,0.354944,-2.262261465191841,1.079943835735321,0.249737,999,,,,"sa3008107"
"Yu Chang","BOS",29,126,114,27,16,6,1,3,14,15,9,0,35,1,1,0,,1,0,0.233416,0.0747832,0.275255,0.271687,0.297711,0.387936,0.300877,0.685647,0.15452,3.97153,0.302596,-0.00741097,-0.140387,13.5199,-0.887767,89.7155,-0.147798,0.159042,-1.6060169786214828,-0.0909578949213028,0.243187,748.2000122070312,,,,"14773"
"Tyler Naquin","MIL",32,140,128,31,19,7,1,4,16,17,9,1,36,2,1,0,,2,1,0.240297,0.0635204,0.256703,0.247447,0.295468,0.407757,0.304578,0.703224,0.16746,4.98158,0.299466,0.0325894,-0.0895964,15.4337,-0.574776,96.6599,-0.057007,-0.177803,-0.5917573198676109,-1.677802711725235,0.243079,720.22998046875,,,,"13359"
"Adam Engel","SDP",49,210,192,43,29,9,1,4,23,20,12,1,59,4,1,1,,8,3,0.226032,0.0569633,0.279109,0.20409,0.284721,0.345139,0.27828,0.62986,0.119107,6.05799,0.30214,0.1443,0.44473,18.7632,-5.24955,81.3483,0.58903,0.248084,-3.9617327451705933,-0.8019159138202667,0.241685,749.5599975585938,,,,"15082"
"Nolan Jones","COL",23,98,86,22,14,5,0,3,12,13,10,0,28,1,0,0,,1,0,0.250748,0.10658,0.284066,0.375195,0.335249,0.417128,0.330312,0.752376,0.16638,4.18946,0.334462,-0.0275998,-0.0361819,12.8071,1.60118,98.2553,-0.0637818,-0.0942637,-0.26243504136800766,-0.7442636638879776,0.240497,493.4800109863281,,,,"20529"
"Miguel Sanó",,47,203,179,38,20,8,0,10,24,27,22,0,70,1,1,0,,1,1,0.212466,0.106294,0.347271,0.306084,0.300339,0.428678,0.317545,0.729017,0.216212,2.8703,0.281958,-0.0952697,-0.153564,24.47,1.2577,105.668,-0.248834,-0.90959,1.0669085830450058,-5.434589862823486,0.239402,734.8499755859375,,,,"12164"
"Tyler Freeman","CLE",15,63,57,15,11,3,0,1,7,7,3,0,8,2,0,0,,1,0,0.267082,0.0535214,0.12324,0.434285,0.328372,0.362568,0.307724,0.690939,0.0954859,4.45801,0.296806,-0.0084677,-0.026226,7.10262,-0.101205,100.033,-0.0346937,-0.0653163,-0.032330414513126016,0.20968367904424667,0.229303,748.52001953125,,,,"22532"
"Owen Miller","MIL",29,126,115,27,19,6,0,2,13,13,8,0,28,1,1,0,,1,0,0.236437,0.0669049,0.220437,0.30351,0.293909,0.353646,0.285747,0.647555,0.117209,3.09781,0.289802,-0.0083169,-0.106359,12.0053,-2.40231,82.2228,-0.114676,0.8445,-2.717114605009556,0.6445000022649765,0.227493,672.77001953125,,,,"24655"
"Tommy La Stella","SEA",45,196,178,44,31,8,1,4,22,18,14,0,27,2,1,1,,0,1,0.24708,0.0727923,0.139009,0.523654,0.306437,0.371093,0.298836,0.67753,0.124012,2.63954,0.269025,-0.227407,-0.311166,20.7132,-1.69872,98.7171,-0.538573,-0.216786,-0.8215299546718597,-3.2667860984802246,0.226195,749.2100219726562,,,,"12371"
"Michael Chavis","WSN",26,112,104,24,15,4,1,5,12,15,6,0,33,1,1,0,,1,0,0.233535,0.0515798,0.293757,0.175586,0.28026,0.414981,0.300642,0.69524,0.181445,3.74045,0.293129,-0.0691783,-0.079312,11.9968,-0.810049,91.3905,-0.14849,0.275638,-1.2688123285770416,-0.3743620216846466,0.223126,738.9000244140625,,,,"17321"
"Brad Miller","TEX",84,364,324,71,45,11,1,14,41,43,35,1,107,2,2,1,,4,2,0.219839,0.0954683,0.2934,0.325387,0.29736,0.390987,0.30223,0.688347,0.171149,4.15528,0.279106,-0.420169,-0.126368,39.4489,-2.17325,96.2644,-0.546538,-1.22152,-2.0766589641571045,-7.421524524688721,0.219996,660.0999755859375,,,,"12775"
"George Valera","CLE",21,91,80,19,12,3,0,3,11,11,10,0,26,1,1,0,,1,0,0.233141,0.105444,0.281598,0.37445,0.320418,0.390472,0.313956,0.71089,0.15733,3.46528,0.303043,-0.0039914,-0.149028,10.7099,0.304366,104.433,-0.15302,-0.448953,0.3009439706802368,-1.123953491449356,0.217905,999,,,,"sa3006872"
"Luis Torrens","CHC",28,113,102,24,16,5,0,3,11,13,9,0,29,1,1,0,,0,0,0.236002,0.0784096,0.252543,0.31048,0.297939,0.386824,0.299723,0.684763,0.150823,2.42694,0.291987,-0.0697233,-0.158486,12.0214,-0.899722,92.6044,-0.228209,-0.0393234,-1.1991682350635529,0.08567662909626961,0.217365,747.1199951171875,,,,"15905"
"Vidal Bruján","TBR",18,77,70,16,11,3,0,1,9,8,6,0,15,1,0,0,,4,2,0.236188,0.0768734,0.191861,0.400673,0.300331,0.355991,0.290861,0.656322,0.119803,6.13364,0.279527,0.00678618,0.0933926,7.64947,-1.15521,93.3452,0.100179,-0.13161,-0.47644633799791336,0.09338980913162231,0.21728,601.5499877929688,,,,"20536"
"Jackie Bradley Jr.","KCR",34,147,133,29,19,7,1,3,14,13,10,0,35,2,1,1,,2,1,0.217557,0.0713524,0.239045,0.29849,0.282419,0.338386,0.275292,0.620806,0.120829,4.33173,0.273633,0.0285922,-0.139608,12.7854,-4.02355,74.0081,-0.111016,1.86987,-4.410554818809032,1.794865906238556,0.216952,750.0499877929688,,,,"12984"
"Colton Cowser","BAL",31,133,116,27,17,6,0,3,16,16,14,0,40,2,1,0,,2,1,0.230813,0.102656,0.300626,0.341475,0.322976,0.369318,0.309201,0.692294,0.138505,3.98631,0.319921,0,-0.0656923,15.1506,-0.0575277,101.48,-0.0656923,-0.715186,0.15577660501003265,-2.3401859998703003,0.215417,999,,,,"sa3017018"
"Oswald Peraza","NYY",11,49,45,11,7,2,0,1,6,6,3,0,12,1,0,0,,2,1,0.242641,0.0629372,0.238042,0.264395,0.299258,0.38418,0.300686,0.683438,0.141539,5.34087,0.29555,-0.0062589,0.127593,5.25031,-0.352671,96.0081,0.121334,0.234274,-0.09877853840589523,0.5592736899852753,0.212214,297.8699951171875,,,,"22823"
"Jacob Amaya","MIA",16,70,62,14,10,3,0,1,8,6,7,0,16,0,1,0,,0,0,0.223525,0.0952241,0.231233,0.41181,0.301291,0.339434,0.286285,0.640726,0.11591,4.06245,0.279424,-0.00278322,-0.0733625,6.69958,-1.30467,85.3844,-0.0761457,0.153071,-1.2648157253861427,0.903070867061615,0.209302,999,,,,"sa3005081"
"Franchy Cordero",,24,105,94,22,13,5,0,3,13,12,9,0,34,1,1,0,,2,1,0.23359,0.0899545,0.325985,0.275946,0.307289,0.404585,0.311394,0.711874,0.170995,4.42614,0.326173,0.0610886,-0.000801032,12.1439,0.137512,103.568,0.0602876,-0.333786,0.4818534068763256,-1.858785629272461,0.206563,715.6099853515625,,,,"14567"
"Abraham Toro","MIL",13,56,50,12,8,2,0,2,7,7,5,0,10,1,0,0,,1,0,0.244204,0.0840095,0.172649,0.486592,0.317789,0.405154,0.316929,0.722943,0.16095,4.36604,0.270186,-0.0240366,-0.0303684,6.72299,0.319587,103.545,-0.0544049,-0.307185,0.17623496428132057,-0.10718502104282379,0.205077,705.6199951171875,,,,"19844"
"Mark Mathias","PIT",13,56,49,12,7,3,0,1,6,6,5,0,14,1,0,0,,1,0,0.23488,0.0946704,0.256503,0.36908,0.315219,0.381372,0.307352,0.696591,0.146492,4.71008,0.298341,-0.016834,0.0573919,6.29689,-0.106509,96.9602,0.040558,0.0168548,-0.15721771866083145,0.21685484051704407,0.204088,749.0800170898438,,,,"18032"
"Harold Castro","COL",44,189,177,52,39,8,1,3,19,23,8,0,35,1,2,1,,1,1,0.29032,0.0429786,0.183652,0.234022,0.321514,0.40159,0.315131,0.723104,0.11127,2.76324,0.342143,-0.029845,-0.324029,22.4201,0.808638,87.8751,-0.353874,-1.60723,-3.016352593898773,-1.4322287440299988,0.200581,618.52001953125,,,,"14691"
"Willi Castro","MIN",19,84,77,19,13,4,0,2,10,10,4,0,19,1,1,0,,2,1,0.248083,0.0488401,0.227205,0.21496,0.295675,0.381507,0.296703,0.677181,0.133424,5.62709,0.30358,0.0288495,0.0274118,8.73472,-0.870379,93.8145,0.0562613,0.0543488,-0.528426256030798,-0.24565117806196213,0.199633,746.5499877929688,,,,"17338"
"Bubba Thompson","TEX",52,224,208,49,35,8,2,5,26,23,11,0,63,2,1,2,,14,3,0.237009,0.0472335,0.280888,0.168158,0.279501,0.360003,0.280049,0.639503,0.122993,7.29302,0.3153,0.0610028,1.35295,20.329,-5.2846,80.605,1.41395,-0.601664,-3.4748774766921997,-1.801663875579834,0.195072,372.9800109863281,,,,"22261"
"Donny Sands","DET",15,58,52,12,8,2,0,1,6,5,5,0,12,0,0,0,,0,0,0.235508,0.088064,0.200404,0.439431,0.305652,0.35626,0.293778,0.661912,0.120752,2.48573,0.277962,-0.0110439,-0.0702412,5.85568,-0.730676,91.592,-0.0812851,-0.470645,-0.6262685209512711,0.6543546617031097,0.195031,747.9600219726562,,,,"18603"
"René Pinto","TBR",13,51,48,10,6,3,0,1,5,6,3,0,16,0,0,0,,0,0,0.218178,0.0510991,0.319197,0.160086,0.263791,0.37024,0.276748,0.634031,0.152062,3.15455,0.295918,-0.00658152,-0.0455545,4.51236,-1.34218,83.3819,-0.052136,0.0129062,-1.009592417627573,1.0129062281921506,0.190547,999,,,,"19859"
"Luis González","SFG",16,70,62,15,10,3,0,1,8,7,6,0,16,1,1,0,,2,1,0.236118,0.0921686,0.23006,0.400628,0.312312,0.361827,0.298564,0.674139,0.125709,4.99056,0.29232,-0.0265702,0.021116,7.38241,-0.621837,93.154,-0.00545413,0.3715,-0.562229280360043,0.021499991416931152,0.190509,745.5499877929688,,,,"20332"
"Kevin Pillar","ATL",26,112,104,26,16,5,1,4,14,14,5,0,22,2,1,0,,1,1,0.246405,0.04794,0.198064,0.242043,0.293554,0.410261,0.305658,0.703815,0.163856,5.03099,0.279297,0.100278,-0.0883714,12.443,-0.363766,93.8704,0.0119062,-0.281563,-0.7857175292447209,-1.1815630793571472,0.189096,748.6799926757812,,,,"12434"
"Zack Gelof","OAK",24,105,96,21,14,4,0,3,11,10,8,0,32,0,1,0,,1,1,0.220077,0.0752536,0.303131,0.248255,0.281567,0.354646,0.281084,0.636213,0.13457,4.40949,0.297948,0,-0.0137892,9.61555,-2.39083,86.6007,-0.0137892,-0.354944,-1.5970043474808335,0.020056188106536865,0.185562,999,,,,"sa3017286"
"Meibrys Viloria","CLE",16,64,55,11,8,2,0,1,6,6,7,0,19,1,0,0,,0,0,0.205623,0.115064,0.300954,0.382331,0.305583,0.314172,0.280786,0.619756,0.108549,2.68206,0.289942,0.00491708,-0.0744859,5.84573,-1.47244,81.0157,-0.0695688,-0.31405,-1.4368010088801384,0.9359495639801025,0.181973,750.7000122070312,,,,"17109"
"Samad Taylor","KCR",16,70,63,15,10,3,0,2,8,7,6,0,18,1,1,0,,3,1,0.23749,0.0825287,0.255145,0.323458,0.308437,0.376521,0.301359,0.684958,0.139031,6.12167,0.303111,-0.00288942,0.129919,7.53784,-0.466415,92.4104,0.12703,-0.10125,-0.47081005573272705,-0.051250018179416656,0.179276,999,,,,"sa918192"
"Jason Vosler","CIN",23,98,88,21,13,4,0,4,12,12,8,0,25,1,1,0,,1,0,0.237219,0.0824132,0.257022,0.320647,0.306272,0.415666,0.31473,0.721938,0.178447,4.00553,0.287413,-0.0398593,-0.0588712,11.594,0.388078,95.4839,-0.0987305,-0.0402021,-0.612934909760952,-0.9902020767331123,0.177873,999,,,,"16686"
"Joey Wiemer","MIL",23,98,88,19,12,4,0,3,11,11,8,0,29,1,1,0,,3,1,0.219471,0.0789766,0.296311,0.266533,0.287964,0.375621,0.290831,0.663585,0.15615,5.15997,0.287773,-0.00405901,0.144828,9.73337,-1.47258,85.6997,0.140769,0.705176,-1.4874666631221771,-0.14482355117797852,0.174812,999,,,,"sa3014531"
"Didi Gregorius",,19,84,77,18,12,3,1,2,9,9,5,0,13,1,1,0,,1,0,0.2392,0.0565285,0.155059,0.36456,0.291035,0.386365,0.295178,0.6774,0.147166,4.40961,0.259684,0.0261123,-0.0131832,8.63298,-0.97212,90.1301,0.0129291,-1.10371,-0.9351749969646335,-0.20371174812316895,0.169245,749.27001953125,,,,"6012"
"César Hernández",,16,70,63,16,11,3,0,1,8,6,5,0,14,1,0,0,,1,0,0.247846,0.0777239,0.193503,0.401668,0.312361,0.351188,0.294769,0.663549,0.103342,4.49761,0.299538,-0.00331765,-0.0158002,7.1714,-0.832847,89.8459,-0.0191179,-0.147062,-0.8319519553333521,0.1029379665851593,0.164143,705.72998046875,,,,"10556"
"Sam Huff","TEX",10,38,35,8,5,1,0,2,4,5,3,0,13,0,0,0,,0,0,0.219702,0.0671583,0.334605,0.200709,0.278367,0.394878,0.293121,0.673245,0.175176,2.52507,0.291901,-0.00291948,-0.0388363,3.88376,-0.507148,89.8337,-0.0417558,-0.0546571,-0.4810573048889637,0.6953429244458675,0.163746,668.02001953125,,,,"22209"
"Stone Garrett","WSN",32,140,131,30,18,6,1,6,16,18,7,0,40,1,1,0,,3,1,0.232286,0.0473666,0.285859,0.165699,0.274278,0.425007,0.30102,0.699285,0.192721,5.17155,0.284951,-0.0309,0.0857148,15.0381,-0.970445,91.6494,0.0548148,0.336652,-1.3034713864326477,-1.8633483946323395,0.162062,618.0700073242188,,,,"19273"
"Tucupita Marcano","PIT",23,98,87,21,15,4,1,1,11,8,9,0,19,0,1,1,,2,1,0.235866,0.0906063,0.189935,0.477038,0.307065,0.335565,0.286838,0.642629,0.0996985,4.65031,0.283213,0.0284976,-0.206576,9.42249,-1.78347,82.9336,-0.178078,0.0171724,-2.121261239051819,0.3671724069863558,0.162024,749.5399780273438,,,,"22871"
