Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Silvino Bracho","CIN",0,1,,4.46211,12,0,0,1,12,51,12,6,6,2,4,,1,12,9.2665,2.82538,3.27974,1.47125,0.240687,0.0733859,0.167300783097744,0.24812,1.2848,0.296858,0.714616,,,4.27308,0.0158998,0.0119752,999,,,,"15051"
"Sam Delaplane","SFG",1,1,,3.88368,14,0,0,0,14,60,11,7,6,2,7,,1,19,12.3265,4.22139,2.92,1.18199,0.318777,0.10917,0.20960698276758194,0.215,1.2758,0.3,0.738832,,,3.71281,0.0158947,-0.0051242,999,,,,"sa3004222"
"James Norwood","NYY",1,1,,3.8816,14,0,0,1,14,60,12,7,6,2,6,,0,16,10.1964,4.16665,2.44715,1.06286,0.264146,0.10794,0.1562054231762886,0.227727,1.32773,0.293231,0.736743,,,3.85677,0.0154266,-0.0132583,999,,,,"16440"
"Tejay Antone","CIN",1,2,,4.3133,26,0,0,1,26,113,25,13,12,4,11,,2,27,9.42931,3.80891,2.47559,1.27119,0.240872,0.0972986,0.1435730755329132,0.244848,1.37039,0.300781,0.727526,,,4.29684,0.0153051,0.0261101,740.3800048828125,,,,"16233"
"Anthony Misiewicz","STL",2,1,,3.7821,28,0,0,1,28,118,27,13,12,3,9,,1,25,8.11801,2.89842,2.80084,1.09199,0.213684,0.076293,0.13739119470119476,0.244911,1.27068,0.290276,0.742881,,,3.92911,0.0151537,0.0165184,999,,,,"18152"
"Stephen Ridings","NYM",1,1,,3.83967,16,0,0,1,16,68,14,7,7,2,6,,1,19,10.4311,3.58064,2.91319,1.1203,0.272375,0.0934974,0.17887795716524124,0.225086,1.25071,0.290706,0.728312,,,3.81099,0.0150699,0.013742,999,,,,"22358"
"Zach Logue","DET",0,1,,5.09928,2,2,0,0,9,39,9,5,5,1,3,,1,6,6.17116,3.19846,1.92942,1.45328,0.155687,0.0806914,0.07499603182077408,0.269069,1.42893,0.29022,0.684837,,,5.08338,0.0150681,0.0332909,999,,,,"20231"
"Codi Heuer","CHC",3,2,,4.08764,38,0,0,1,38,164,38,19,17,4,13,,2,33,7.71328,3.08257,2.50222,1.0545,0.199113,0.0795746,0.1195385679602623,0.25502,1.34238,0.299571,0.719415,,,4.07198,0.0145605,-0.0041426,748.8699951171875,,,,"23293"
"Matt Foster","CHW",1,1,,4.36878,28,0,0,1,28,119,27,15,14,4,10,,1,28,8.87167,3.11083,2.85187,1.43811,0.231065,0.0810222,0.15004237741231918,0.243883,1.29504,0.287412,0.723357,,,4.33806,0.0144578,-0.0489795,750.3599853515625,,,,"19647"
"Tyler Kinley","COL",1,1,,4.65711,22,0,0,1,22,96,22,12,11,3,8,,1,22,8.79781,3.47253,2.53355,1.35675,0.225087,0.0888427,0.13624431192874908,0.254164,1.3836,0.302787,0.70625,,,4.36884,0.0138971,0.0175538,750.6400146484375,,,,"18297"
"Adrian Sampson","CHC",3,3,,4.7442,33,5,0,1,54,236,59,31,29,9,16,,3,38,6.35511,2.60358,2.44091,1.43841,0.16166,0.0662295,0.09543092548847198,0.271945,1.38158,0.295961,0.702716,,,4.83192,0.0135951,0.0297243,733.9000244140625,,,,"13339"
"Kolby Allard","ATL",2,1,,4.11198,32,0,0,1,32,136,31,16,15,5,10,,1,31,8.82063,2.86886,3.07461,1.30506,0.230551,0.0749853,0.15556563436985016,0.246893,1.28176,0.294729,0.732857,,,4.08894,0.0135641,0.00472128,749.97998046875,,,,"18694"
"Mark Melancon","ARI",4,3,,4.24636,50,0,2,4,50,220,55,26,24,5,18,,1,36,6.43969,3.30734,1.94709,0.957839,0.162694,0.0835577,0.07913653552532196,0.272857,1.45939,0.309919,0.721596,,,4.25352,0.0129817,-0.0114709,606.6400146484375,,,,"4264"
"Will Smith","TEX",3,3,,4.15686,62,0,2,12,62,264,56,31,29,9,24,,2,66,9.57924,3.46977,2.76077,1.36129,0.249579,0.0904021,0.15917716920375824,0.235019,1.28837,0.286215,0.736475,,,4.21921,0.0127781,-0.0355804,519.8300170898438,,,,"8048"
"Dauri Moreta","PIT",3,3,,4.43593,52,0,0,6,52,223,50,27,26,8,18,,2,47,8.17467,3.06465,2.6674,1.3235,0.21198,0.0794704,0.132509246468544,0.245719,1.29831,0.285213,0.706985,,,4.36823,0.0124125,-0.0361007,750.7000122070312,,,,"21101"
"Kirby Snead","OAK",1,1,,3.88212,20,0,0,1,20,86,19,9,9,2,8,,1,19,8.39562,3.58874,2.33944,0.875372,0.216911,0.0927193,0.12419164925813675,0.242058,1.32941,0.296091,0.72154,,,3.87859,0.0123265,0.00515938,999,,,,"19179"
"Danny Duffy","TEX",1,1,,3.92792,14,0,0,1,14,59,13,7,6,2,5,,1,15,9.55822,3.07191,3.11149,1.23654,0.251839,0.0809384,0.17090095579624176,0.233231,1.23496,0.287312,0.734125,,,3.93107,0.0120456,-0.00947687,750.6699829101562,,,,"3542"
"Kyle Nicolas","PIT",0,0,,5.12362,2,2,0,0,8,36,8,5,5,1,4,,0,7,7.89614,4.6814,1.6867,1.35164,0.194245,0.115162,0.07908252626657486,0.255333,1.52586,0.293867,0.696607,,,5.04389,0.0119207,-0.00740973,999,,,,"sa3014523"
"Mick Abel","PHI",1,1,,5.015,6,2,0,1,12,54,12,7,7,2,6,,1,11,8.00447,4.34958,1.84029,1.40804,0.198972,0.10812,0.09085175395011902,0.252538,1.47276,0.290022,0.696387,,,5.02283,0.0115887,-0.000402121,999,,,,"sa3014534"
"Ryan Rolison","COL",0,1,,5.80107,2,2,0,0,8,38,10,6,5,2,3,,0,6,6.96935,3.30258,2.11027,1.78819,0.171495,0.0812665,0.09022805094718933,0.291164,1.56368,0.318142,0.676947,,,5.36249,0.0113153,-0.0263293,999,,,,"sa3008244"
"Austin Davis","HOU",1,1,,4.02947,18,0,0,1,18,78,16,9,8,2,9,,1,20,9.88485,4.35523,2.26965,1.07883,0.253603,0.111736,0.14186624437570572,0.228042,1.34938,0.289325,0.732764,,,4.08108,0.0111091,-0.0121458,999,,,,"17117"
"Chris Rodriguez","LAA",1,1,,4.10881,18,0,0,1,18,79,17,9,8,2,9,,1,17,8.38071,4.26022,1.9672,0.902671,0.211563,0.107545,0.10401811450719833,0.245812,1.42576,0.299718,0.72309,,,4.13483,0.0101802,-0.00578107,747.7000122070312,,,,"22310"
"Jeff Brigham","NYM",2,1,,4.0816,34,0,0,1,34,145,29,17,15,5,14,,2,38,10.1109,3.69448,2.73677,1.30317,0.263942,0.0964431,0.16749918460845947,0.223177,1.25841,0.277797,0.731518,,,4.11923,0.0101732,-0.0420485,750.6900024414062,,,,"16631"
"Brett Martin","TEX",0,0,,3.71734,8,0,0,0,8,34,8,4,3,1,3,,0,7,7.48956,2.87105,2.60865,0.871872,0.195227,0.0748385,0.1203889399766922,0.255296,1.31949,0.302224,0.733209,,,3.73847,0.0101355,-0.00530587,999,,,,"17369"
"Ronny Henriquez","MIN",1,1,,4.07701,20,0,0,1,20,85,19,10,9,2,6,,1,19,8.46164,2.91649,2.90131,1.07715,0.221074,0.0761982,0.14487603306770325,0.244092,1.27033,0.293446,0.707299,,,3.91614,0.00997619,-0.0176685,999,,,,"24094"
"Nic Enright","MIA",0,0,,3.79511,6,0,0,1,6,25,5,3,3,1,2,,0,6,9.4087,2.67109,3.52242,1.17731,0.250604,0.0711454,0.17945851385593414,0.235939,1.20477,0.290841,0.734773,,,3.69181,0.00942784,-0.00291109,999,,,,"sa3010299"
"Isaiah Campbell","SEA",2,2,,3.89167,34,0,0,1,34,144,31,16,15,4,12,,1,33,8.63831,3.16904,2.72585,1.08878,0.227212,0.0833545,0.14385712146759033,0.235255,1.25274,0.283766,0.729479,,,3.9535,0.0091035,-0.0157444,999,,,,"sa3014432"
"Jandel Gustave","ARI",0,0,,3.99244,10,0,0,1,10,43,10,5,4,1,3,,1,9,7.69212,2.98219,2.57935,0.9525,0.200312,0.0776598,0.12265191972255707,0.248094,1.29233,0.293569,0.714325,,,3.95888,0.00896647,0.00177127,999,,,,"14665"
"R.J. Dabovich","SFG",1,1,,3.85819,12,0,0,1,12,52,10,6,5,1,6,,0,13,10.0559,4.29081,2.34358,0.989097,0.259446,0.110705,0.14874117821455002,0.227674,1.34206,0.293543,0.738141,,,3.82429,0.00883915,-0.00430001,999,,,,"sa3014431"
"Thomas Szapucki","SFG",1,0,,3.9522,10,0,0,1,10,43,9,5,4,1,5,,1,12,10.5306,4.14416,2.54107,1.05884,0.270365,0.106398,0.16396649926900864,0.230575,1.33915,0.301622,0.734304,,,3.8523,0.00877088,-0.003587,999,,,,"21065"
"Bryce Montes de Oca","NYM",1,1,,3.74229,14,0,0,1,14,61,11,6,6,1,8,,1,18,11.3776,5.10677,2.22794,0.840304,0.288215,0.129364,0.15885142982006073,0.210205,1.34852,0.291616,0.733735,,,3.8088,0.00830358,0.0162168,999,,,,"21319"
"Eric Torres","LAA",1,1,,4.05568,22,0,0,1,22,96,19,11,10,3,11,,2,26,10.4672,4.39786,2.38007,1.13293,0.265842,0.111695,0.15414701402187347,0.224157,1.337,0.289483,0.732866,,,4.19363,0.00803291,-0.00707033,999,,,,"sa3017262"
"Michael Mercado","TBR",0,1,,4.696,2,2,0,0,8,36,8,5,4,1,3,,0,7,7.37744,3.42377,2.15477,1.40358,0.188319,0.087396,0.10092248022556305,0.253597,1.37545,0.284626,0.703964,,,4.78787,0.00766361,-0.0469398,999,,,,"sa3005024"
"Yerry Rodriguez","TEX",1,1,,4.09093,20,0,0,1,20,87,18,10,9,2,9,,1,20,9.03735,3.87614,2.33153,0.983613,0.232043,0.0995237,0.13251928985118866,0.239157,1.35031,0.296626,0.714315,,,3.97135,0.00733441,-0.0136445,999,,,,"21955"
"Andrew Vasquez","PHI",2,2,,4.24855,35,0,0,1,35,153,30,18,17,4,16,,5,37,9.57901,4.05299,2.36344,0.975538,0.243018,0.102824,0.14019420742988586,0.226044,1.30731,0.285886,0.684489,,,4.15827,0.00731672,-0.0104887,748.6500244140625,,,,"19482"
"Cole Sands","MIN",3,3,,4.33668,48,0,0,4,48,208,46,25,23,6,18,,3,45,8.51707,3.38003,2.51982,1.1551,0.218379,0.0866644,0.13171423226594925,0.247028,1.33844,0.295603,0.708933,,,4.19514,0.00708254,-0.101359,999,,,,"21461"
"Jackson Stephens","ATL",1,0,,4.03992,10,0,0,1,10,43,10,5,4,1,4,,0,9,8.24859,3.55381,2.32105,0.962601,0.211146,0.0909698,0.12017588317394257,0.249923,1.36969,0.301655,0.726197,,,3.99039,0.0070371,0.00159143,999,,,,"14420"
"Jace Fry","DET",1,1,,4.0633,18,0,0,1,18,79,16,9,8,2,9,,1,18,8.93148,4.65712,1.91781,0.79443,0.226085,0.117887,0.10819793492555618,0.234511,1.41032,0.295081,0.718795,,,4.02144,0.00663817,-0.0122113,999,,,,"16159"
"Emerson Hancock","SEA",0,1,,4.67679,2,2,0,0,8,36,8,5,4,1,3,,0,6,6.90988,3.35123,2.0619,1.39909,0.176309,0.085508,0.0908006802201271,0.255112,1.37592,0.281708,0.704799,,,4.8604,0.00645036,-0.0473495,999,,,,"sa3014456"
"Mason Thompson","WSN",3,4,,4.36329,58,0,1,10,58,253,57,31,28,7,24,,3,50,7.83438,3.77609,2.07474,1.12764,0.19941,0.0961136,0.10329678654670715,0.253185,1.40478,0.296985,0.713796,,,4.42232,0.00643736,-0.0435432,750.5599975585938,,,,"21850"
"Wyatt Mills","BOS",1,1,,4.39894,20,0,0,1,20,88,20,11,10,2,9,,1,20,8.92914,4.00904,2.22725,0.971816,0.225188,0.101105,0.124082051217556,0.250897,1.42296,0.310997,0.704134,,,4.06112,0.00637515,-0.0262518,999,,,,"20010"
"Zack Weiss","LAA",2,2,,4.38901,42,0,0,1,42,184,39,22,20,6,20,,2,45,9.65669,4.32594,2.23227,1.26754,0.245474,0.109966,0.1355082094669342,0.238394,1.39825,0.294757,0.727731,,,4.36329,0.00609604,-0.0447637,750.47998046875,,,,"15444"
"Mauricio Llovera","SFG",1,1,,4.20431,32,0,0,1,32,139,30,16,15,4,13,,2,32,9.07864,3.66956,2.47404,1.12781,0.232447,0.0939543,0.13849223405122757,0.242315,1.34423,0.297056,0.71669,,,4.14858,0.00597163,-0.0114171,999,,,,"20080"
"Anthony Banda","WSN",2,2,,4.4597,40,0,0,1,40,175,40,21,20,5,16,,2,37,8.28069,3.61655,2.28967,1.18522,0.210664,0.0920062,0.11865758150815964,0.255775,1.40279,0.303764,0.71434,,,4.34659,0.00561325,-0.0188025,999,,,,"14706"
"Sam Long","SFG",2,2,,3.99809,46,0,0,1,46,197,43,22,20,5,18,,2,43,8.47537,3.56717,2.37593,1.01479,0.219911,0.0925578,0.12735344469547272,0.241202,1.32552,0.291807,0.727835,,,3.98475,0.00543147,0.015391,750.25,,,,"25379"
"Sean Newcomb","SFG",1,1,,4.29245,18,0,0,1,18,80,17,9,9,2,10,,1,19,9.33329,4.80673,1.94171,0.953596,0.234564,0.120803,0.11376112699508667,0.238711,1.4519,0.300477,0.719171,,,4.14437,0.00541577,-0.0064282,999,,,,"16943"
"Jacob Webb","LAA",1,1,,4.17244,12,0,0,1,12,51,11,6,6,2,4,,1,12,8.91318,3.16998,2.81174,1.28185,0.231375,0.082289,0.14908640086650848,0.245881,1.30733,0.295343,0.72502,,,4.17081,0.00533327,-0.00383701,999,,,,"19274"
"Landon Knack","LAD",1,1,,4.13158,14,0,1,1,14,60,14,7,6,2,5,,1,13,8.33146,3.2103,2.59523,1.17031,0.215738,0.0831288,0.13260958343744278,0.247822,1.32261,0.294132,0.722836,,,4.13149,0.00531534,-0.00562586,999,,,,"sa3014518"
"Victor González","LAD",2,1,,3.99778,28,0,0,1,28,121,27,14,12,3,11,,2,27,8.5211,3.60762,2.36197,1.10945,0.218279,0.0924141,0.12586527317762375,0.248097,1.36396,0.298669,0.738617,,,4.18789,0.0050209,-0.0114016,999,,,,"16408"
"Jose Butto","NYM",0,0,,4.05912,8,0,0,1,8,34,8,4,4,1,3,,1,7,8.29721,2.84292,2.91856,1.17757,0.21631,0.0741152,0.14219433814287186,0.242569,1.25719,0.286604,0.718488,,,4.1138,0.00475124,-0.00959856,999,,,,"23313"
"J.P. Feyereisen","LAD",1,1,,4.08094,18,0,0,1,18,77,16,9,8,3,8,,0,19,9.26305,3.82561,2.42133,1.37188,0.240537,0.0993408,0.1411958858370781,0.233174,1.31951,0.279553,0.749215,,,4.36442,0.00471335,-0.00730395,750.6400146484375,,,,"16610"
"Justin Wilson","MIL",1,0,,4.06568,12,0,0,1,12,52,11,6,5,1,5,,0,12,9.09407,3.84349,2.36609,1.08673,0.234891,0.0992736,0.1356169432401657,0.237849,1.34047,0.292593,0.731739,,,4.04571,0.00467777,0.000446275,999,,,,"4301"
"Dominic Leone",,1,1,,4.05579,18,0,0,0,18,77,17,9,8,2,8,,0,18,9.12211,3.77188,2.41845,1.15983,0.236141,0.0976416,0.13849980384111404,0.239011,1.33881,0.292303,0.736024,,,4.09328,0.00445657,-0.0107229,999,,,,"13763"
"Lou Trivino","NYY",4,3,,4.07048,44,0,1,1,44,190,40,22,20,5,18,,2,46,9.39468,3.75349,2.50292,1.09773,0.242322,0.0968157,0.14550607651472092,0.238158,1.33162,0.296371,0.725886,,,4.01303,0.00439089,-0.0432836,736.7000122070312,,,,"15043"
"Tim Herrin","CLE",2,2,,4.05627,48,0,0,1,48,207,44,23,22,6,20,,2,47,8.85552,3.82427,2.31561,1.07316,0.228128,0.0985172,0.12961041927337646,0.239713,1.3461,0.292716,0.729392,,,4.10561,0.00404648,0.000433799,999,,,,"sa3007262"
"Clayton Beeter","NYY",0,0,,3.96365,8,0,0,1,8,34,7,4,4,1,4,,0,9,10.2751,4.07892,2.51907,1.14711,0.265976,0.105585,0.16039105504751205,0.222429,1.29563,0.283915,0.734412,,,4.00114,0.00402778,-0.00739368,999,,,,"sa3014536"
"Zach Pop","TOR",2,2,,4.07869,44,0,0,1,44,189,43,22,20,5,15,,4,37,7.54956,2.97997,2.53344,0.997035,0.194893,0.0769283,0.1179647296667099,0.251857,1.31088,0.295518,0.710509,,,4.11668,0.00386033,-0.0336849,999,,,,"20185"
"Dillon Tate","BAL",2,3,,3.99889,46,0,0,1,46,196,44,22,20,5,13,,4,38,7.48131,2.60918,2.8673,0.940615,0.195239,0.0680916,0.1271473616361618,0.248736,1.25587,0.292244,0.698977,,,3.93107,0.00374725,-0.00383269,744.77001953125,,,,"17796"
"Joe Ross","SFG",0,0,,3.97704,4,0,0,1,4,17,4,2,2,0,1,,0,4,8.6761,2.87924,3.01333,1.00913,0.225616,0.0748727,0.15074332058429718,0.247691,1.28365,0.302554,0.717484,,,3.78784,0.00347263,-0.00143823,999,,,,"12972"
"Marc Church","TEX",0,0,,4.10838,4,0,0,0,4,17,4,2,2,1,1,,0,4,9.8057,3.21895,3.04624,1.26484,0.256652,0.0842522,0.1724000871181488,0.235985,1.26573,0.293182,0.722952,,,3.95183,0.00315702,-0.00270284,999,,,,"sa3015080"
"Tom Cosgrove","SDP",0,0,,4.03236,6,0,0,1,6,26,5,3,3,1,3,,0,7,9.92252,4.17851,2.37466,1.12998,0.256861,0.108167,0.14869320392608643,0.224579,1.31121,0.283657,0.724457,,,4.10274,0.00283767,-0.00389372,999,,,,"sa915675"
"Matt Wisler","DET",2,2,,4.31134,28,0,0,1,28,120,27,14,13,4,9,,1,26,8.23259,3.04808,2.70091,1.3265,0.214036,0.0792458,0.1347898244857788,0.246769,1.30272,0.287096,0.716977,,,4.3003,0.00258855,-0.0188699,750.2899780273438,,,,"12804"
"Vinny Nittoli","CHC",0,0,,4.11856,8,0,0,1,8,34,8,4,4,1,3,,0,8,8.75026,2.86046,3.05904,1.17981,0.227925,0.0745087,0.15341608226299286,0.247282,1.28024,0.298113,0.714507,,,3.99328,0.0024127,-0.000924568,999,,,,"16754"
"Victor Vodnik","ATL",1,0,,4.04413,14,0,0,1,14,61,13,7,6,2,7,,0,15,9.68065,4.74207,2.04144,1.00043,0.245201,0.120112,0.12508882582187653,0.237206,1.43494,0.301703,0.736865,,,4.08223,0.00197127,0.00199946,999,,,,"sa3008527"
"Sean Doolittle","WSN",2,3,,4.48662,44,0,0,1,44,189,44,24,22,7,15,,1,41,8.44958,2.98412,2.83151,1.53171,0.218482,0.0771607,0.14132077991962433,0.251714,1.32187,0.290284,0.724425,,,4.53591,0.00173674,-0.0487939,750.8599853515625,,,,"1581"
"Junior Fernández","TOR",0,0,,4.21136,10,0,0,1,10,44,9,5,5,1,5,,1,10,8.71128,4.34941,2.00287,1.0429,0.220129,0.109907,0.1102219969034195,0.240908,1.41036,0.293437,0.725556,,,4.32916,0.00149887,-0.00753508,999,,,,"18496"
"Jake Brentz","KCR",0,0,,4.39652,4,0,0,1,4,18,3,2,2,0,2,,0,4,9.88998,5.28441,1.87154,0.956256,0.247298,0.132136,0.1151619702577591,0.230473,1.45943,0.296957,0.709263,,,4.27248,0.00136108,0.000682304,999,,,,"17783"
"Ryan Loutos","STL",1,0,,3.85667,8,0,0,1,8,34,8,4,3,1,3,,0,7,7.54495,3.26092,2.31375,0.991017,0.195326,0.0844198,0.11090657860040665,0.248739,1.32809,0.291613,0.734825,,,4.09514,0.00132628,-0.00458085,999,,,,"sa3016850"
"Pedro Avila","SDP",0,0,,4.06352,8,0,0,1,8,34,7,4,4,1,3,,1,8,8.9033,3.76177,2.36678,1.04042,0.230445,0.0973663,0.13307850062847137,0.232193,1.30216,0.284333,0.711375,,,4.09133,0.00129356,-0.00521364,999,,,,"18864"
"Wei-Chieh Huang","PIT",0,1,,4.3297,12,0,0,1,12,52,11,6,6,1,5,,1,12,8.75186,3.89319,2.24799,1.10874,0.22281,0.099115,0.12369465082883835,0.244671,1.38242,0.296661,0.713006,,,4.21582,0.00115285,-0.000912677,999,,,,"17508"
"Anthony Maldonado","MIA",0,0,,4.10844,4,0,0,1,4,17,4,2,2,1,1,,0,4,8.98647,3.13053,2.87059,1.21249,0.234324,0.0816292,0.15269438922405243,0.241147,1.27933,0.291907,0.721871,,,4.06211,0.00102028,-0.00194054,999,,,,"sa1169893"
"Wilking Rodriguez","STL",1,1,,4.03587,16,0,0,0,16,70,14,8,7,1,8,,1,14,8.07175,4.43946,1.81818,0.807175,0.206186,0.113402,0.09278351813554764,0.235294,1.39013,0.285714,0.70922,,,4.09898,0.000981692,-0.0106017,999,,,,"8801"
"Austin Adams","ARI",1,1,,4.22896,24,0,0,1,24,107,19,12,11,2,13,,4,30,11.4153,4.84354,2.35682,0.888847,0.285676,0.121213,0.16446350514888763,0.210443,1.32138,0.290687,0.693423,,,4.01407,0.000891275,0.00417174,750.260009765625,,,,"13801"
"John King","TEX",2,2,,4.03339,28,0,0,1,28,120,29,14,13,3,9,,1,20,6.53208,2.7973,2.33514,0.926065,0.168909,0.0723335,0.09657518565654755,0.262653,1.34559,0.299542,0.715307,,,4.07014,0.000658391,-0.0191016,999,,,,"22051"
"Trevor Brigden","TBR",1,1,,3.92669,8,0,0,1,8,34,7,4,3,1,2,,0,8,9.09552,2.70415,3.36354,1.2838,0.241164,0.0716993,0.16946441680192947,0.235981,1.20912,0.283992,0.730818,,,3.96563,0.000508869,-0.0112646,999,,,,"sa3011481"
"Mike Mayers","KCR",0,0,,4.34348,6,0,0,1,6,26,6,3,3,1,2,,0,5,8.04173,3.41559,2.35442,1.19596,0.206488,0.0877025,0.11878566443920135,0.251683,1.36242,0.295257,0.715273,,,4.31855,0.000300328,0.000979858,999,,,,"15451"
"Colby White","TBR",1,1,,3.89713,14,0,0,1,14,59,12,6,6,2,6,,1,16,10.409,3.6529,2.84953,1.21039,0.272288,0.0955555,0.17673293501138687,0.220402,1.23699,0.280914,0.739214,,,3.97757,0.000300296,0.013831,999,,,,"sa3011200"
"Nick Burdi","CHC",0,0,,4.24334,4,0,0,1,4,18,4,2,2,1,2,,0,5,11.1558,4.64294,2.40276,1.33018,0.280387,0.116694,0.1636933833360672,0.247604,1.47801,0.325938,0.779818,,,4.15986,0.000281589,-0.000450395,999,,,,"16074"
"Gabe Speier","SEA",2,2,,3.83548,36,0,0,1,36,152,33,17,15,4,11,,2,34,8.48667,2.82058,3.00884,1.09861,0.223207,0.0741837,0.14902321994304657,0.240802,1.24097,0.289023,0.727452,,,3.93118,0.000273052,-0.0185494,999,,,,"17170"
"Patrick Murphy","MIN",1,1,,4.25762,16,0,0,1,16,70,15,8,8,2,8,,1,15,8.71723,4.28742,2.03321,1.03265,0.220059,0.108232,0.11182660609483719,0.246379,1.43032,0.300949,0.719738,,,4.25582,0.000267781,-0.0142392,999,,,,"19712"
"Rob Zastryzny","PIT",1,2,,4.35587,28,0,0,1,28,122,27,15,14,4,11,,1,26,8.41966,3.45907,2.43408,1.1315,0.21547,0.0885222,0.1269480660557747,0.250412,1.36607,0.299385,0.707151,,,4.13969,0.000145401,-0.0333714,999,,,,"15094"
"Edwin Uceta","DET",0,1,,4.2856,10,0,0,1,10,43,9,5,5,1,5,,1,11,9.50032,4.15621,2.28581,1.10079,0.243323,0.106449,0.13687370717525482,0.232536,1.34972,0.289947,0.709621,,,4.15072,0.000142579,-0.00698494,999,,,,"20539"
"Jesse Scholtens","CHW",0,0,,4.45684,4,0,0,1,4,17,4,2,2,1,1,,0,4,8.26758,3.05042,2.71031,1.29461,0.21382,0.0788912,0.13492842763662338,0.249267,1.3141,0.291726,0.699839,,,4.29751,0.000013997,-0.00238441,999,,,,"sa918144"
"Jarlín García","PIT",2,2,,4.13615,38,0,0,1,38,160,36,19,17,6,12,,1,33,7.86488,2.78793,2.82105,1.3079,0.207052,0.0733953,0.13365651667118073,0.245119,1.25982,0.281701,0.726509,,,4.28799,-0.00030982,-0.00344304,999,,,,"18282"
"Spencer Howard","TEX",1,1,,4.41002,24,0,0,1,24,103,23,13,12,3,9,,1,24,8.99315,3.37323,2.66603,1.26496,0.233102,0.0874341,0.1456679403781891,0.243086,1.31503,0.293126,0.701784,,,4.19755,-0.000525024,-0.0480931,750.4400024414062,,,,"23252"
"Elvis Peguero","MIL",1,0,,4.22381,10,0,0,1,10,43,10,5,5,1,4,,1,9,8.17568,3.25377,2.51268,1.10037,0.211284,0.084087,0.1271967589855194,0.247188,1.31816,0.293854,0.707323,,,4.17322,-0.000582399,0.000305506,999,,,,"21652"
"Zach Brzykcy","WSN",1,1,,4.37538,10,0,0,1,10,44,9,5,5,1,5,,1,11,9.76353,4.38285,2.22767,1.2195,0.24844,0.111525,0.1369154080748558,0.232805,1.37436,0.290149,0.720528,,,4.36894,-0.000665688,0.00267661,999,,,,"sa3014984"
"Karl Kauffmann","COL",1,2,,5.51307,16,2,0,1,23,104,26,15,14,3,11,,1,16,6.57461,4.38996,1.49765,1.32529,0.158697,0.105964,0.05273266136646271,0.286849,1.65317,0.319669,0.68634,,,5.187,-0.00074997,0.00775602,999,,,,"sa3014526"
"Cam Robinson","MIL",1,1,,4.19616,34,0,0,1,34,150,31,17,16,4,18,,2,33,8.85811,4.78288,1.85204,0.959017,0.223598,0.12073,0.1028674766421318,0.238341,1.4424,0.294511,0.725575,,,4.26819,-0.00101959,0.00140707,999,,,,"sa3005216"
"Jake Reed","LAD",0,0,,4.4862,10,0,0,1,10,44,10,5,5,1,4,,1,9,7.95955,3.38375,2.35229,1.20936,0.201943,0.0858494,0.11609320342540741,0.25269,1.36624,0.295122,0.702054,,,4.47208,-0.00108967,-0.00404873,999,,,,"16209"
"Génesis Cabrera","STL",3,3,,4.02883,48,0,0,1,48,207,44,23,21,6,21,,3,44,8.20983,3.84572,2.1348,1.04979,0.211151,0.0989094,0.11224208027124405,0.237935,1.33864,0.283682,0.724531,,,4.27413,-0.00152398,0.00602676,999,,,,"17490"
"Rico Garcia","OAK",0,1,,4.19471,10,0,0,1,10,43,10,5,5,1,4,,0,9,8.22932,3.6656,2.24502,1.17078,0.211218,0.0940832,0.11713509261608124,0.247715,1.37278,0.292803,0.730751,,,4.26909,-0.00174657,-0.0142304,999,,,,"20023"
"Trent Thornton","TOR",1,1,,4.35277,26,0,0,1,26,112,25,13,13,4,9,,1,24,8.18192,3.28614,2.48983,1.35711,0.211283,0.0848584,0.12642471492290497,0.24779,1.33161,0.287164,0.725929,,,4.46153,-0.00177964,-0.0197354,999,,,,"17948"
"J.B. Bukauskas","SEA",0,0,,4.20652,4,0,0,1,4,17,4,2,2,1,2,,0,4,8.63663,3.40425,2.53701,1.183,0.223669,0.0881625,0.13550681620836258,0.242845,1.31836,0.29087,0.716738,,,4.15937,-0.00181782,-0.00570049,999,,,,"20491"
"Matt Cronin","WSN",1,1,,4.37008,12,0,0,1,12,53,11,6,6,2,6,,0,12,8.8931,4.55511,1.95233,1.14534,0.225455,0.11548,0.10997546464204788,0.239125,1.42579,0.290196,0.722278,,,4.40096,-0.00201561,0.00330351,999,,,,"sa3011463"
"Nick Vespi","BAL",2,2,,3.94409,37,0,0,1,37,157,34,18,16,5,13,,2,39,9.39961,3.19521,2.94178,1.21696,0.24553,0.083463,0.1620667800307274,0.23991,1.28054,0.295092,0.735917,,,3.96917,-0.00212936,-0.0129333,999,,,,"21093"
"Tyson Miller","MIL",1,1,,4.23977,14,0,0,1,14,60,13,7,7,2,6,,1,13,8.65095,3.68958,2.3447,1.13991,0.22251,0.0948991,0.1276104673743248,0.242611,1.34764,0.292041,0.714614,,,4.20129,-0.00217431,0.000427511,999,,,,"19976"
