"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"CHC",151,183,0.2,0.106,0.8852,0.3022,0.69,0.194,0.443,0.362,0.097,89.3728,1.377,4.1803,3.914,4.0833,3.7619,0.6674,0.3,0.602,0.118,0.405,0.103,0.403,2024-05-20
"MIN",144,159.1,0.26,0.098,1.0732,0.2931,0.741,0.216,0.39,0.384,0.117,88.4254,1.2866,4.0105,3.9657,3.8718,3.4612,0.5632,0.295,0.613,0.117,0.425,0.065,0.376,2024-05-20
"ATL",132,143.2,0.226,0.073,1.1903,0.2857,0.79,0.176,0.445,0.377,0.121,88.1828,1.232,3.1949,3.9301,3.7661,3.5083,0.552,0.327,0.6,0.119,0.437,0.06,0.358,2024-05-20
"SFG",161,183,0.241,0.087,0.9836,0.3168,0.68,0.205,0.48,0.313,0.122,88.2128,1.3661,4.623,3.7992,3.6543,3.4247,0.5096,0.309,0.59,0.109,0.429,0.074,0.394,2024-05-20
"ARI",149,170.1,0.192,0.101,0.8454,0.3054,0.669,0.207,0.452,0.339,0.091,88.9521,1.4325,4.5969,4.0887,4.3392,4.2177,0.5013,0.31,0.63,0.107,0.434,0.071,0.406,2024-05-20
"KCR",145,147.2,0.183,0.094,0.9142,0.2977,0.748,0.194,0.43,0.375,0.088,88.7927,1.4018,4.0835,4.288,4.6164,4.2953,0.3599,0.288,0.589,0.084,0.421,0.076,0.393,2024-05-20
"HOU",151,176.2,0.2,0.095,0.9679,0.2944,0.722,0.2,0.459,0.34,0.113,88.6379,1.3189,3.9736,4.0548,4.0188,3.7069,0.311,0.303,0.549,0.111,0.391,0.06,0.399,2024-05-20
"COL",134,167.2,0.177,0.121,0.8052,0.3221,0.694,0.212,0.472,0.315,0.092,88.3686,1.5924,4.7773,4.396,4.6169,4.6148,0.2265,0.278,0.596,0.09,0.403,0.048,0.38,2024-05-20
"LAA",143,166.1,0.231,0.103,1.2445,0.2831,0.652,0.196,0.405,0.398,0.125,88.904,1.3287,5.0321,4.5082,4.2865,3.8675,0.1892,0.293,0.584,0.106,0.418,0.075,0.381,2024-05-20
"CHW",161,178.2,0.213,0.116,1.1586,0.2714,0.716,0.178,0.4,0.42,0.107,88.0825,1.3825,3.8284,4.6435,4.6856,4.2602,-0.1618,0.298,0.59,0.116,0.421,0.079,0.341,2024-05-20
"TOR",150,151.1,0.204,0.093,1.5463,0.2788,0.696,0.218,0.385,0.396,0.144,90.0237,1.3811,4.9956,4.9012,4.3714,4.0755,-0.6964,0.305,0.614,0.092,0.424,0,0.447,2024-05-20
"TBR",153,183.2,0.219,0.107,1.323,0.2602,0.705,0.174,0.401,0.424,0.123,88.0847,1.3067,4.2632,4.8096,4.6064,4.0714,-0.9252,0.292,0.604,0.107,0.422,0.082,0.352,2024-05-20
"CLE",177,180.1,0.272,0.075,0.3993,0.2633,0.746,0.224,0.433,0.341,0.051,88.7098,1.0092,2.4455,2.6722,3.3266,3.0203,3.4453,0.343,0.62,0.13,0.408,0.054,0.382,2024-05-21
"BOS",151,183.2,0.235,0.079,0.686,0.2986,0.656,0.217,0.426,0.356,0.076,87.595,1.2414,3.4791,3.2851,3.7291,3.4821,2.5213,0.324,0.6,0.111,0.434,0.063,0.353,2024-05-21
"PHI",143,146,0.2,0.087,0.7397,0.3216,0.667,0.21,0.448,0.34,0.086,88.5696,1.3356,4.3151,3.3147,3.6099,3.3887,2.4452,0.327,0.603,0.114,0.433,0.063,0.402,2024-05-21
"NYM",159,179.1,0.283,0.116,0.7026,0.2864,0.705,0.167,0.442,0.3,0.081,86.1013,1.2658,3.2119,3.4223,3.7812,3.4462,2.1799,0.304,0.608,0.124,0.41,0.055,0.331,2024-05-21
"OAK",148,187,0.243,0.087,0.7219,0.2961,0.699,0.189,0.471,0.339,0.088,86.661,1.2246,3.7059,3.4858,3.7451,3.436,1.8601,0.32,0.618,0.117,0.432,0.053,0.303,2024-05-21
"LAD",155,189.1,0.226,0.077,0.9507,0.2399,0.732,0.212,0.397,0.389,0.1,88.2616,1.0458,3.0423,3.8407,3.9654,3.6057,1.6687,0.322,0.621,0.111,0.435,0.079,0.366,2024-05-21
"WSN",166,165,0.215,0.097,0.7636,0.3006,0.731,0.23,0.452,0.316,0.092,89.4261,1.3576,3.6545,3.695,3.9028,3.8751,1.6651,0.319,0.607,0.113,0.435,0.062,0.42,2024-05-21
"NYY",142,160.2,0.213,0.09,0.5602,0.2489,0.74,0.189,0.45,0.359,0.062,88.8753,1.139,2.6888,3.573,4.1991,3.8953,1.5592,0.322,0.647,0.11,0.407,0.059,0.391,2024-05-21
"SEA",144,145.1,0.24,0.086,0.7431,0.2703,0.719,0.23,0.383,0.38,0.08,87.7652,1.1491,3.4679,3.4807,3.8757,3.4952,1.4842,0.34,0.658,0.124,0.392,0.063,0.343,2024-05-21
"CIN",148,163.2,0.252,0.097,1.0998,0.283,0.715,0.202,0.35,0.446,0.1,87.8459,1.2709,4.1792,4.0111,4.1378,3.6038,1.4097,0.333,0.613,0.12,0.409,0.065,0.358,2024-05-21
"STL",149,167.1,0.243,0.07,1.0757,0.3022,0.708,0.165,0.51,0.32,0.132,88.4537,1.249,4.0339,3.6873,3.4261,3.2254,1.3781,0.345,0.649,0.125,0.435,0.07,0.372,2024-05-21
"BAL",161,158,0.233,0.099,0.7975,0.2549,0.711,0.167,0.495,0.337,0.099,89.737,1.1519,3.3608,3.7701,3.8964,3.6675,1.217,0.288,0.577,0.102,0.426,0.06,0.424,2024-05-21
"SDP",163,178,0.227,0.079,0.9607,0.2804,0.725,0.18,0.4,0.36,0.103,87.7839,1.2022,3.7921,3.812,3.905,3.5602,1.1001,0.309,0.636,0.114,0.448,0.071,0.404,2024-05-21
"MIL",156,188.1,0.221,0.085,1.1947,0.2876,0.776,0.213,0.425,0.36,0.13,88.8995,1.285,3.7274,4.2108,3.9453,3.7183,1.0917,0.305,0.592,0.09,0.438,0,0.399,2024-05-21
"PIT",147,155.1,0.256,0.114,0.8112,0.2878,0.668,0.171,0.409,0.418,0.08,87.8466,1.3391,4.3455,3.8002,4.2237,3.725,1.041,0.315,0.557,0.117,0.409,0.086,0.345,2024-05-21
"DET",138,159,0.214,0.09,0.7925,0.2614,0.706,0.212,0.439,0.348,0.089,89.2185,1.1887,3.3396,3.7913,4.052,3.8298,0.9112,0.34,0.656,0.123,0.404,0.057,0.381,2024-05-21
"MIA",167,201,0.211,0.098,0.9403,0.3073,0.683,0.202,0.442,0.355,0.1,88.4251,1.4179,4.5672,4.1634,4.2945,3.9818,0.7445,0.31,0.594,0.102,0.43,0.082,0.395,2024-05-21
"TEX",142,164.2,0.228,0.119,0.9838,0.2844,0.665,0.223,0.42,0.356,0.11,88.282,1.3968,5.083,4.3095,4.3063,4.0796,0.7069,0.289,0.558,0.118,0.4,0.067,0.375,2024-05-21
"MIN",146,162.1,0.258,0.097,1.0534,0.299,0.725,0.219,0.394,0.385,0.113,88.3335,1.306,4.1027,3.932,3.884,3.4713,0.6841,0.296,0.612,0.116,0.424,0.064,0.375,2024-05-21
"CHC",151,183,0.2,0.106,0.8852,0.3022,0.69,0.194,0.443,0.362,0.097,89.3728,1.377,4.1803,3.914,4.0833,3.7619,0.6674,0.3,0.602,0.118,0.405,0.103,0.403,2024-05-21
"ATL",137,148.1,0.221,0.075,1.1528,0.2902,0.78,0.183,0.436,0.38,0.115,88.1465,1.2607,3.3371,3.939,3.8575,3.6023,0.5344,0.327,0.621,0.118,0.438,0.064,0.355,2024-05-21
"SFG",161,183,0.241,0.087,0.9836,0.3168,0.68,0.205,0.48,0.313,0.122,88.2128,1.3661,4.623,3.7992,3.6543,3.4247,0.5096,0.309,0.59,0.109,0.429,0.074,0.394,2024-05-21
"KCR",147,149.2,0.182,0.09,0.902,0.296,0.748,0.193,0.429,0.376,0.086,88.8696,1.4098,4.0891,4.3195,4.6722,4.3545,0.3196,0.286,0.58,0.084,0.42,0.078,0.39,2024-05-21
"HOU",155,180.2,0.226,0.095,0.9963,0.2907,0.727,0.198,0.454,0.346,0.113,88.6899,1.3118,3.9354,4.1121,4.0684,3.7467,0.2413,0.303,0.54,0.11,0.391,0.06,0.396,2024-05-21
"COL",134,167.2,0.177,0.121,0.8052,0.3221,0.694,0.212,0.472,0.315,0.092,88.3686,1.5924,4.7773,4.396,4.6169,4.6148,0.2265,0.278,0.596,0.09,0.403,0.048,0.38,2024-05-21
"ARI",151,177.1,0.187,0.1,0.9643,0.3015,0.669,0.2,0.447,0.345,0.101,88.9565,1.4323,4.7199,4.2826,4.4002,4.2699,0.2129,0.309,0.627,0.106,0.435,0.073,0.4,2024-05-21
"LAA",147,171.1,0.228,0.105,1.2082,0.2788,0.65,0.192,0.4,0.399,0.121,88.8828,1.3191,4.9377,4.4976,4.3325,3.9234,0.1786,0.293,0.581,0.106,0.417,0.077,0.376,2024-05-21
"CHW",164,180.2,0.215,0.118,1.1956,0.2762,0.713,0.178,0.399,0.422,0.11,88.1662,1.4114,3.9852,4.7044,4.7058,4.2702,-0.2826,0.29,0.596,0.117,0.421,0.082,0.346,2024-05-21
"TOR",153,154.1,0.205,0.095,1.5162,0.2766,0.701,0.223,0.379,0.39,0.142,90.0514,1.3737,4.8985,4.8671,4.3754,4.0858,-0.5997,0.304,0.613,0.093,0.425,0.098,0.447,2024-05-21
"TBR",155,185.2,0.217,0.106,1.3088,0.2585,0.707,0.17,0.401,0.424,0.121,88.0139,1.298,4.2172,4.7916,4.6138,4.0821,-0.8919,0.292,0.601,0.107,0.422,0.081,0.349,2024-05-21
"CLE",183,185,0.272,0.075,0.4865,0.2619,0.744,0.218,0.437,0.343,0.062,88.8357,1.0108,2.5784,2.803,3.339,3.0146,3.2584,0.343,0.615,0.132,0.408,0.057,0.385,2024-05-22
"BOS",155,187.1,0.237,0.078,0.6726,0.2959,0.657,0.217,0.425,0.356,0.074,87.5925,1.2224,3.411,3.2396,3.6979,3.4517,2.7144,0.32,0.606,0.111,0.435,0.062,0.355,2024-05-22
"PHI",146,148,0.25,0.086,0.7905,0.3235,0.674,0.213,0.449,0.336,0.092,88.6078,1.3446,4.3176,3.3597,3.5727,3.3612,2.4232,0.329,0.605,0.115,0.432,0.064,0.406,2024-05-22
"NYM",162,182.1,0.284,0.117,0.7404,0.2838,0.709,0.168,0.441,0.39,0.086,86.1789,1.2614,3.2084,3.4781,3.7755,3.4468,2.0509,0.3,0.613,0.124,0.412,0.055,0.331,2024-05-22
"OAK",152,190,0.243,0.085,0.7579,0.294,0.702,0.186,0.473,0.339,0.092,86.5826,1.2158,3.6947,3.5172,3.7266,3.4144,1.9226,0.323,0.619,0.118,0.432,0.054,0.302,2024-05-22
"WSN",168,168,0.213,0.097,0.8036,0.2962,0.732,0.23,0.451,0.317,0.097,89.3234,1.3452,3.6964,3.8042,3.9565,3.8999,1.5243,0.318,0.608,0.112,0.43,0.061,0.417,2024-05-22
"LAD",157,192.1,0.224,0.077,0.9827,0.2411,0.728,0.213,0.39,0.391,0.103,88.3848,1.0555,3.1352,3.8922,3.9846,3.6242,1.5215,0.32,0.618,0.11,0.43,0.081,0.368,2024-05-22
"CIN",150,165.2,0.253,0.097,1.0865,0.2834,0.718,0.203,0.35,0.445,0.101,87.8598,1.2676,4.1288,3.9825,4.1164,3.5883,1.4893,0.333,0.614,0.12,0.409,0.064,0.357,2024-05-22
"STL",152,170.1,0.244,0.076,1.0568,0.3004,0.711,0.163,0.51,0.326,0.129,88.5604,1.2387,3.9628,3.6601,3.4287,3.2243,1.4395,0.346,0.65,0.125,0.436,0.069,0.373,2024-05-22
"MIL",159,191.1,0.22,0.084,1.176,0.2893,0.778,0.214,0.424,0.361,0.128,88.8812,1.2753,3.669,4.1209,3.8746,3.6409,1.364,0.309,0.594,0.101,0.437,0.069,0.4,2024-05-22
"SEA",148,148.1,0.242,0.087,0.7888,0.2692,0.717,0.229,0.383,0.386,0.08,87.8436,1.1596,3.5798,3.5952,3.9333,3.5398,1.3256,0.348,0.655,0.123,0.394,0.064,0.347,2024-05-22
"NYY",147,164.2,0.214,0.091,0.7105,0.25,0.745,0.188,0.446,0.364,0.077,88.9579,1.1478,2.8421,3.7569,4.1919,3.8544,1.2896,0.322,0.647,0.11,0.407,0.064,0.393,2024-05-22
"SDP",167,183,0.226,0.08,0.9344,0.2736,0.728,0.179,0.451,0.369,0.1,87.7643,1.1803,3.6885,3.7938,3.9234,3.5834,1.1539,0.3,0.636,0.113,0.449,0.069,0.403,2024-05-22
"BAL",163,161,0.232,0.098,0.8385,0.2506,0.709,0.164,0.497,0.33,0.104,89.6828,1.1429,3.4099,3.833,3.9029,3.6731,1.0736,0.287,0.576,0.103,0.426,0.065,0.423,2024-05-22
"CHC",156,188.1,0.242,0.103,0.8602,0.2976,0.693,0.191,0.445,0.362,0.095,89.1317,1.3434,4.0619,3.8444,4.0393,3.7064,0.9406,0.309,0.602,0.12,0.406,0.101,0.396,2024-05-22
"PIT",151,161,0.252,0.113,0.8385,0.2833,0.673,0.167,0.408,0.424,0.08,87.9917,1.3292,4.3043,3.8578,4.2747,3.7621,0.9312,0.316,0.553,0.114,0.407,0.089,0.358,2024-05-22
"MIA",172,206.1,0.211,0.097,0.916,0.3074,0.68,0.203,0.443,0.352,0.098,88.6146,1.4152,4.58,4.1177,4.2732,3.9723,0.8173,0.315,0.597,0.102,0.43,0.081,0.396,2024-05-22
"MIN",148,164.1,0.26,0.097,1.0406,0.2976,0.727,0.218,0.395,0.386,0.113,88.301,1.2961,4.0527,3.892,3.8532,3.4426,0.773,0.297,0.613,0.117,0.424,0.063,0.373,2024-05-22
"DET",141,165.1,0.213,0.088,0.871,0.2598,0.706,0.215,0.435,0.348,0.098,89.4589,1.1855,3.4294,3.8814,4.0355,3.8184,0.6835,0.343,0.663,0.124,0.406,0.061,0.386,2024-05-22
"TEX",144,167.2,0.228,0.11,1.0199,0.2854,0.662,0.229,0.417,0.353,0.115,88.3747,1.3956,5.1531,4.3304,4.2668,4.0493,0.6775,0.29,0.563,0.117,0.402,0.067,0.375,2024-05-22
"ATL",141,152.2,0.218,0.076,1.1201,0.2877,0.776,0.184,0.43,0.379,0.112,88.1847,1.2576,3.2424,3.9295,3.8972,3.6494,0.5763,0.324,0.617,0.11,0.439,0.062,0.355,2024-05-22
"SFG",166,186,0.239,0.088,0.9677,0.3191,0.676,0.204,0.486,0.308,0.12,88.4392,1.3817,4.6452,3.7887,3.6537,3.434,0.5476,0.3,0.597,0.109,0.429,0.074,0.402,2024-05-22
"KCR",150,152.2,0.183,0.097,0.8843,0.2936,0.751,0.19,0.429,0.379,0.084,88.8519,1.3952,4.0087,4.2767,4.66,4.3371,0.3664,0.285,0.585,0.084,0.421,0.076,0.39,2024-05-22
"ARI",154,180.1,0.188,0.098,0.9482,0.3008,0.672,0.209,0.444,0.346,0,88.9547,1.4196,4.6414,4.2304,4.3698,4.2402,0.3167,0.31,0.63,0.106,0.437,0.072,0.404,2024-05-22
"HOU",159,186.2,0.22,0.093,1.0125,0.2871,0.732,0.203,0.45,0.342,0.117,88.6542,1.2911,3.8571,4.0917,4.0027,3.6979,0.3084,0.3,0.543,0.111,0.394,0.058,0.391,2024-05-22
"LAA",152,175.2,0.227,0.105,1.2808,0.278,0.657,0.188,0.406,0.404,0.126,89.0341,1.3264,4.9696,4.6008,4.357,3.9333,0.0088,0.297,0.584,0.107,0.417,0.081,0.382,2024-05-22
"COL",136,169.2,0.17,0.12,0.9018,0.3215,0.696,0.211,0.469,0.319,0.102,88.376,1.6031,4.8802,4.5345,4.6333,4.6212,-0.0741,0.278,0.591,0.09,0.4,0.051,0.387,2024-05-22
"CHW",167,183.2,0.218,0.116,1.176,0.274,0.713,0.18,0.396,0.423,0.109,88.1894,1.3884,3.9201,4.6245,4.6414,4.2078,-0.0887,0.297,0.595,0.116,0.422,0.082,0.345,2024-05-22
"TOR",157,157.1,0.208,0.094,1.4873,0.2796,0.697,0.222,0.381,0.396,0.14,90.0896,1.3729,4.9195,4.7897,4.3256,4.0366,-0.4808,0.306,0.617,0.095,0.42,0.099,0.448,2024-05-22
"TBR",159,189,0.216,0.106,1.3333,0.2598,0.7,0.172,0.405,0.422,0.124,87.9691,1.3069,4.2857,4.8313,4.6106,4.0892,-1.0197,0.295,0.601,0.107,0.421,0.082,0.348,2024-05-22
"CLE",187,189,0.27,0.073,0.4762,0.2638,0.748,0.219,0.436,0.343,0.061,88.7738,1.0053,2.5238,2.7467,3.2941,2.9695,3.4526,0.345,0.618,0.133,0.41,0.058,0.385,2024-05-23
"BOS",158,190.1,0.235,0.079,0.7093,0.296,0.662,0.21,0.42,0.35,0.078,87.5443,1.2347,3.4518,3.3169,3.7297,3.4838,2.6106,0.323,0.607,0.109,0.435,0.064,0.354,2024-05-23
"PHI",150,152.1,0.249,0.085,0.8271,0.3164,0.679,0.211,0.448,0.34,0.096,88.6742,1.3195,4.2538,3.4389,3.6075,3.3726,2.2861,0.327,0.61,0.115,0.433,0.065,0.404,2024-05-23
"NYM",165,184.1,0.284,0.119,0.7324,0.2889,0.706,0.168,0.44,0.391,0.084,86.328,1.2857,3.3201,3.4961,3.8136,3.471,2.0371,0.305,0.609,0.124,0.409,0.054,0.336,2024-05-23
"OAK",158,199,0.242,0.084,0.7688,0.292,0.709,0.185,0.468,0.346,0.091,86.6055,1.206,3.5729,3.5254,3.7464,3.4283,1.9854,0.321,0.618,0.117,0.432,0.055,0.303,2024-05-23
"WSN",170,170.2,0.214,0.096,0.791,0.2961,0.729,0.227,0.449,0.323,0.094,89.4037,1.3359,3.6914,3.7587,3.9506,3.8773,1.6437,0.318,0.607,0.112,0.435,0.062,0.419,2024-05-23
"CIN",152,170,0.24,0.095,1.0588,0.2867,0.718,0.216,0.349,0.434,0.1,87.8612,1.2706,4.0765,3.967,4.1143,3.6094,1.5172,0.331,0.616,0.12,0.411,0.062,0.354,2024-05-23
"STL",155,175.1,0.24,0.077,1.0266,0.2972,0.713,0.16,0.515,0.324,0.126,88.5842,1.2319,3.9011,3.6568,3.4647,3.2629,1.4992,0.343,0.647,0.124,0.436,0.069,0.376,2024-05-23
"MIL",160,192.1,0.226,0.084,1.1698,0.2876,0.778,0.21,0.425,0.361,0.128,88.9092,1.2686,3.6499,4.1158,3.8782,3.6455,1.3675,0.31,0.594,0.101,0.437,0.069,0,2024-05-23
"LAD",160,196.1,0.222,0.07,1.0543,0.2408,0.732,0.217,0.389,0.393,0.109,88.4174,1.0645,3.2088,4.0043,4.0134,3.6529,1.3572,0.319,0.622,0.109,0.435,0.08,0.372,2024-05-23
"SDP",169,185.1,0.227,0.079,0.9227,0.2749,0.731,0.181,0.448,0.369,0.099,87.7998,1.1763,3.6421,3.7532,3.8966,3.5581,1.2574,0.308,0.63,0.114,0.448,0.069,0.403,2024-05-23
"NYY",150,168.2,0.216,0.092,0.747,0.2495,0.741,0.18,0.45,0.36,0.082,88.9143,1.1502,2.9348,3.7957,4.1603,3.8344,1.2054,0.323,0.644,0.112,0.405,0.067,0.395,2024-05-23
"SEA",151,150.1,0.242,0.09,0.8381,0.269,0.72,0.226,0.381,0.391,0.089,87.9683,1.1774,3.6519,3.6956,3.9808,3.5763,1.1986,0.347,0.657,0.124,0.393,0.068,0.35,2024-05-23
"BAL",166,166,0.227,0.095,0.8675,0.2529,0.698,0.161,0.487,0.351,0.101,89.685,1.1506,3.4699,3.8664,3.9681,3.707,1.0014,0.289,0.579,0.103,0.43,0.062,0.414,2024-05-23
"PIT",156,165,0.254,0.116,0.8182,0.29,0.66,0.174,0.407,0.418,0.081,88.058,1.3636,4.4182,3.8465,4.2707,3.7857,0.9511,0.314,0.549,0.113,0.405,0.089,0.36,2024-05-23
"MIA",173,207.1,0.211,0.097,0.9116,0.3076,0.68,0.202,0.444,0.352,0.098,88.6594,1.4132,4.5579,4.1033,4.265,3.9636,0.8644,0.315,0.596,0.102,0.431,0.081,0.397,2024-05-23
"MIN",153,168.2,0.262,0.095,1.0672,0.297,0.727,0.219,0.396,0.383,0.11,88.2965,1.2866,4.0553,3.8905,3.8012,3.404,0.792,0.297,0.615,0.11,0.424,0.062,0.37,2024-05-23
"CHC",158,191,0.244,0.103,0.9424,0.2967,0.69,0.191,0.441,0.367,0.103,89.2001,1.3455,4.1466,3.9341,4.0277,3.6818,0.7843,0.31,0.605,0.121,0.408,0.1,0.39,2024-05-23
"DET",144,168.1,0.21,0.089,0.8554,0.2618,0.694,0.214,0.43,0.348,0.096,89.5405,1.1941,3.5822,3.8742,4.051,3.8172,0.7089,0.344,0.664,0.124,0.406,0.062,0.392,2024-05-23
"SFG",171,192.2,0.244,0.08,0.981,0.3144,0.681,0.2,0.48,0.3,0.125,88.35,1.3547,4.5311,3.7612,3.5857,3.375,0.6713,0.312,0.601,0.11,0.42,0.074,0.4,2024-05-23
"ATL",141,152.2,0.218,0.076,1.1201,0.2877,0.776,0.184,0.43,0.379,0.112,88.1847,1.2576,3.2424,3.9295,3.8972,3.6494,0.5763,0.324,0.617,0.11,0.439,0.062,0.355,2024-05-23
"ARI",159,188.2,0.192,0.098,0.9064,0.2989,0.683,0.207,0.448,0.344,0.096,88.9475,1.3993,4.4364,4.1347,4.3135,4.1881,0.5146,0.308,0.633,0.107,0.438,0.071,0.402,2024-05-23
"TEX",147,172.1,0.229,0.119,1.0967,0.2829,0.657,0.22,0.42,0.354,0.123,88.4533,1.4101,5.2224,4.4665,4.2953,4.0802,0.4369,0.291,0.558,0.11,0.401,0.068,0.38,2024-05-23
"HOU",162,189.2,0.228,0.093,0.9965,0.2852,0.734,0.202,0.451,0.345,0.114,88.6714,1.2812,3.7961,4.0715,4.0141,3.7076,0.3673,0.302,0.547,0.111,0.395,0,0.39,2024-05-23
"KCR",154,155.2,0.179,0.099,0.8672,0.2955,0.746,0.185,0.433,0.381,0.08,88.9003,1.4197,4.1049,4.3127,4.7438,4.4171,0.2999,0.282,0.585,0.083,0.422,0.076,0.392,2024-05-23
"LAA",153,176.2,0.229,0.104,1.2736,0.2774,0.657,0.188,0.407,0.403,0.126,88.9888,1.3189,4.9415,4.5699,4.3275,3.9064,0.0832,0.298,0.586,0.108,0.416,0.081,0.381,2024-05-23
"CHW",169,188.1,0.222,0.116,1.1469,0.2745,0.72,0.181,0.392,0.426,0.106,88.1677,1.3805,3.823,4.5612,4.6234,4.1675,0.0627,0.295,0.595,0.115,0.42,0.08,0.346,2024-05-23
"COL",140,173.2,0.181,0.123,0.881,0.3217,0.69,0.213,0.46,0.321,0,88.3319,1.6008,4.8196,4.4967,4.6262,4.6166,-0.0232,0.278,0.59,0.092,0.403,0.05,0.38,2024-05-23
"TOR",159,159.1,0.208,0.095,1.5251,0.2765,0.694,0.22,0.382,0.395,0.144,90.1646,1.3682,4.9142,4.8443,4.3225,4.0357,-0.5722,0.306,0.616,0.095,0.425,0.1,0.448,2024-05-23
"TBR",164,194,0.217,0.103,1.3454,0.2615,0.696,0.176,0.407,0.416,0.126,87.8749,1.3041,4.3608,4.8033,4.5508,4.0454,-0.9702,0.299,0.606,0.107,0.423,0.081,0.345,2024-05-23
"CLE",187,189,0.27,0.073,0.4762,0.2638,0.748,0.219,0.436,0.343,0.061,88.7738,1.0053,2.5238,2.7467,3.2941,2.9695,3.4526,0.345,0.618,0.133,0.41,0.058,0.385,2024-05-24
"BOS",158,190.1,0.235,0.079,0.7093,0.296,0.662,0.21,0.42,0.35,0.078,87.5443,1.2347,3.4518,3.3169,3.7297,3.4838,2.6106,0.323,0.607,0.109,0.435,0.064,0.354,2024-05-24
"PHI",152,154.1,0.249,0.086,0.8164,0.3158,0.682,0.209,0.448,0.341,0.095,88.5376,1.3153,4.1987,3.4286,3.6136,3.3768,2.346,0.331,0.612,0.117,0.432,0.064,0.4,2024-05-24
"OAK",162,203,0.244,0.085,0.7537,0.2946,0.695,0.189,0.469,0.34,0.091,86.6049,1.2118,3.6355,3.4883,3.705,3.4056,2.122,0.324,0.62,0.119,0.433,0.054,0.305,2024-05-24
"NYM",165,184.1,0.284,0.119,0.7324,0.2889,0.706,0.168,0.44,0.391,0.084,86.328,1.2857,3.3201,3.4961,3.8136,3.471,2.0371,0.305,0.609,0.124,0.409,0.054,0.336,2024-05-24
"CIN",157,174,0.25,0.09,1.0345,0.2882,0.714,0.215,0.348,0.436,0.098,87.9308,1.2644,4.0345,3.9079,4.0847,3.5819,1.7057,0.332,0.617,0.12,0.414,0.063,0.356,2024-05-24
"WSN",170,170.2,0.214,0.096,0.791,0.2961,0.729,0.227,0.449,0.323,0.094,89.4037,1.3359,3.6914,3.7587,3.9506,3.8773,1.6437,0.318,0.607,0.112,0.435,0.062,0.419,2024-05-24
"STL",155,175.1,0.24,0.077,1.0266,0.2972,0.713,0.16,0.515,0.324,0.126,88.5842,1.2319,3.9011,3.6568,3.4647,3.2629,1.4992,0.343,0.647,0.124,0.436,0.069,0.376,2024-05-24
"MIL",160,192.1,0.226,0.084,1.1698,0.2876,0.778,0.21,0.425,0.361,0.128,88.9092,1.2686,3.6499,4.1158,3.8782,3.6455,1.3675,0.31,0.594,0.101,0.437,0.069,0,2024-05-24
"LAD",160,196.1,0.222,0.07,1.0543,0.2408,0.732,0.217,0.389,0.393,0.109,88.4174,1.0645,3.2088,4.0043,4.0134,3.6529,1.3572,0.319,0.622,0.109,0.435,0.08,0.372,2024-05-24
"SDP",173,190.1,0.233,0.081,0.9457,0.2736,0.73,0.181,0.444,0.37,0.1,87.7755,1.1716,3.641,3.7582,3.8672,3.5213,1.2755,0.308,0.636,0.116,0.447,0.07,0.403,2024-05-24
"NYY",153,171.1,0.218,0.093,0.7354,0.2505,0.748,0.188,0.454,0.356,0.082,88.8188,1.1556,2.8891,3.7914,4.1503,3.8215,1.2408,0.323,0.645,0.112,0.403,0.066,0.39,2024-05-24
"SEA",155,153.1,0.239,0.091,0.8217,0.2716,0.712,0.223,0.385,0.39,0.08,88.0076,1.1935,3.7565,3.7109,4.0279,3.6309,1.2142,0.344,0.649,0.12,0.393,0.071,0.35,2024-05-24
"BAL",171,170,0.227,0.09,0.8471,0.2556,0.68,0.161,0.484,0.353,0.098,89.7232,1.1588,3.6,3.8553,3.9967,3.7196,1.1428,0.291,0.583,0.104,0.43,0.06,0.411,2024-05-24
"MIA",173,207.1,0.211,0.097,0.9116,0.3076,0.68,0.202,0.444,0.352,0.098,88.6594,1.4132,4.5579,4.1033,4.265,3.9636,0.8644,0.315,0.596,0.102,0.431,0.081,0.397,2024-05-24
"MIN",153,168.2,0.262,0.095,1.0672,0.297,0.727,0.219,0.396,0.383,0.11,88.2965,1.2866,4.0553,3.8905,3.8012,3.404,0.792,0.297,0.615,0.11,0.424,0.062,0.37,2024-05-24
"ATL",146,157.1,0.22,0.076,1.0869,0.2834,0.779,0.18,0.43,0.38,0.107,88.2647,1.2331,3.1462,3.8617,3.9032,3.6304,0.7685,0.323,0.614,0.117,0.442,0.06,0.356,2024-05-24
"CHC",161,196,0.244,0.102,0.9643,0.2964,0.689,0.189,0.438,0.37,0.1,89.2313,1.3418,4.1786,3.9445,4.0279,3.6702,0.7098,0.311,0.612,0.12,0.41,0.102,0.397,2024-05-24
"DET",146,171,0.213,0.088,0.8947,0.2662,0.679,0.215,0.43,0.354,0.098,89.6437,1.2164,3.8421,3.933,4.0897,3.842,0.66,0.344,0.666,0.125,0.406,0.062,0.392,2024-05-24
"PIT",160,168,0.252,0.115,0.9107,0.2941,0.655,0.175,0,0.424,0.088,88.2242,1.3869,4.6607,3.9709,4.3009,3.7927,0.6591,0.313,0.547,0.112,0.406,0.093,0.368,2024-05-24
