"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"COL",15,18.2,16.8,14.4,0.4821,0.3393,71,19,56.1,24.5,7.1,90.6038,1.7143,4.8214,4.3436,4.7278,4.8369,0.0346,26.4,59,6.9,41,1.7,43.8,2024-04-02
"PHI",21,16.2,28,13.5,1.62,0.4318,48.6,23,42.5,34,18.7,89.0368,1.98,9.72,4.7786,3.8218,3.706,0.0085,34.7,49.3,13.1,37.8,8.5,51,2024-04-02
"LAA",15,19.1,16,11.1,1.3966,0.2321,52.8,18.6,44,37.2,13.6,91.1289,1.2931,6.0517,5.2876,4.9098,4.799,-0.0228,31.2,51.8,8.4,38.6,13.5,44,2024-04-02
"OAK",15,23.1,19.8,12.2,0.3857,0.2836,64.6,16.6,36.3,46.9,3.2,86.9476,1.4143,3.8571,4.1615,5.5185,4.609,-0.047,31.7,51.8,10.1,40,4.4,30.8,2024-04-02
"WSN",16,16,19.4,9,1.125,0.3846,69.8,20,42.3,32.6,11.7,88.3235,1.8125,6.1875,4.4686,4.3744,4.0825,-0.1141,34.9,55.8,12.6,41.7,11.1,42.5,2024-04-02
"TOR",14,17,12,9.7,1.5882,0.2075,71.4,0,38.1,41.8,13,86.3077,1.2353,4.7647,5.6892,5.3444,5.1839,-0.129,34,73.6,7.6,40.2,3.5,37,2024-04-02
"CHC",16,17.1,19.7,11.8,1.5577,0.2653,76.9,21.1,38.4,40.3,14.2,90.8557,1.4423,4.1538,5.2956,4.7911,4.501,-0.1347,35,61.8,12.2,40.6,9.6,48,2024-04-02
"SFG",17,18,18.8,11.7,2,0.3519,49,25.8,41.3,32.7,21,92.6652,1.8333,10,6.1631,4.795,4.5299,-0.1745,26.1,48.2,9.6,41.4,8.6,48.2,2024-04-02
"KCR",12,11.1,15.5,8.6,0.7941,0.4,63.5,24.3,36.5,39,6.2,90.4757,1.9412,7.9412,4.8951,5.782,4.6249,-0.1755,29,0,14.5,39.8,7.3,46.3,2024-04-02
"STL",15,17,30.6,9.3,2.1176,0.3415,72.1,15.5,46.6,37.7,23.5,88.8213,1.4706,5.8235,4.8069,3.1888,2.8962,-0.2206,33.1,65.3,17.1,42,8.8,42.2,2024-04-02
"SDP",30,33.1,0,9.6,1.62,0.3232,61.7,19.4,43.6,36.8,15.7,89.458,1.59,7.02,5.4086,4.7111,4.1231,-0.2255,27.6,67.7,10.1,42.3,10.4,42.8,2024-04-02
"TBR",14,20.2,16.6,17.7,1.3065,0.2241,68.1,21.3,29.5,49.1,0,84.9375,1.5968,6.0968,6.3154,6.5197,5.9413,-0.3118,25.8,53.1,10,41.9,9.8,27.8,2024-04-02
"MIA",20,28,23.4,12.1,1.6071,0.3375,60.9,20.4,42.1,37.3,16.1,84.8846,1.7143,6.1071,5.0401,4.3138,4.0567,-0.3402,30.4,59,11.6,43.3,9.4,32.9,2024-04-02
"HOU",17,15.2,27.6,14.4,2.8723,0.3684,70.8,16.6,52.3,30.9,38.4,87.1138,1.9149,6.8936,6.9846,4.0312,3.8483,-0.6457,26.4,55.2,10,35.5,6.9,34.8,2024-04-02
"BOS",19,22.1,33.3,9,0.403,0.2245,80.6,30.6,40.8,28.5,7.1,86.3608,0.8955,1.209,2.2783,2.5994,2.6069,0.5697,31,63.2,15.8,43.1,0,40,2024-04-03
"LAD",29,39,19.4,7.4,0.6923,0.3058,56.8,30.3,35.2,34.4,7.1,88.4368,1.359,5.0769,3.7827,4.3343,3.961,0.4865,33.2,58.2,10,44.2,5.6,36.2,2024-04-03
"DET",15,17,31.6,8.3,0.5294,0.1429,NA,16.6,33.3,0,5.5,90.3173,0.6471,0.5294,2.6304,3.3912,2.7834,0.4739,31.7,61.6,14.6,38.3,5.5,44.4,2024-04-03
"SEA",20,20.1,27.1,4.9,0.8852,0.3019,78.1,27.7,38.8,33.3,11.1,89.571,1.082,2.6557,2.9236,2.9203,2.7755,0.403,35.8,69.1,13.4,42.7,5.4,38.1,2024-04-03
"PIT",20,24.1,30.6,6.8,0.7397,0.1923,86.4,9.2,53,37,0,86.8486,0.7397,1.8493,2.931,3.0466,2.5422,0.3797,39.7,56.8,15.7,42.4,7.4,27.7,2024-04-03
"BAL",16,16.2,26.8,8.9,0,0.2927,0,14.6,56,29.2,NA,92.5992,1.08,2.7,2.4986,3.536,3.0682,0.299,31.3,47.7,9.5,35.6,NA,43,2024-04-03
"CLE",22,22.2,0,13.3,0,0.2245,80,22.9,33.3,43.7,NA,87.8794,1.0147,1.5882,2.6892,4.024,3.5446,0.2694,31.6,63.3,13.6,39.2,2,30.6,2024-04-03
"NYY",19,22.2,15.3,8.1,0.3971,0.2778,87.8,20.5,47.9,31.5,4.3,87.4766,1.2794,1.1912,3.7922,4.6806,4.3626,0.2642,34,62.2,10.9,36.8,6.8,32.8,2024-04-03
"ARI",20,24.2,0,6.6,0.3649,0.2154,76.5,19,51.5,28.7,5.2,88.3156,0.8514,2.1892,3.0159,3.5987,3.5127,0.2187,30.5,63.3,12.7,43,6,40.9,2024-04-03
"PHI",22,20.2,27.2,11.1,1.3065,0.4138,47.3,19.6,50.8,29.5,16.6,88.4052,1.8387,8.7097,4.0896,3.4574,3.3758,0.1874,34,51.5,12.5,38.4,8,47.5,2024-04-03
"NYM",15,17.1,26,8.2,0.5192,0.3043,63.1,19.5,47.8,32.6,6.6,87.7567,1.2115,2.0769,2.9879,3.4847,3.1874,0.1786,25.8,50.6,10.3,44.8,4.2,34,2024-04-03
"MIL",14,17,25,6.3,1.0588,0.1463,76,20.9,37.2,41.8,11.1,89.5363,0.7059,2.1176,3.5716,3.5677,3.1746,0.1695,27,60.3,10.5,49.1,6.9,44.1,2024-04-03
"OAK",21,29.1,22.3,11.5,0.3068,0.3086,66.5,18.7,38.7,42,2.9,86.3738,1.3977,3.375,3.6277,4.8545,4.1536,0.1462,33.7,53.8,11.9,39,3.6,25.6,2024-04-03
"MIN",12,16.1,26.5,12,1.102,0.1892,98.5,17.9,33.3,48.7,10.5,89.2898,1.0408,1.102,4.1982,4.2824,3.855,0.1138,32.6,60.9,10,39.5,5.1,35,2024-04-03
"ATL",16,19.1,20,7.8,0.931,0.2653,76.9,17.6,52.9,29.4,13.3,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,29,61.8,12.3,48.1,1.9,35.2,2024-04-03
"TEX",16,19.1,21.4,15.4,0.4655,0.26,79.7,19.6,43.1,37.2,5.2,88.7969,1.3966,3.2586,4.3566,5.1001,4.7935,-0.0473,29.3,51.1,13.2,37.9,1.9,43.1,2024-04-03
"COL",17,23.1,16.9,15,1.1571,0.3188,70.6,19.4,52.7,27.7,10,91.4555,1.7571,5.7857,5.4044,4.9679,5.0521,-0.0737,24.3,58.4,6.9,40.8,5.5,45.8,2024-04-03
"KCR",14,13.1,15.3,7.6,0.675,0.3696,65,21.2,40.4,38,5.5,91.1921,1.725,6.75,4.4936,5.4636,4.4899,-0.0958,28.9,47.6,13.7,40.5,8.5,46.8,2024-04-03
"TOR",17,20,13.4,9.7,1.35,0.2167,75.7,17.7,35.4,46.7,10.3,86.3918,1.2,4.05,5.2686,5.4077,5.1622,-0.1033,31.4,73.1,7.8,40.6,3.1,36.5,2024-04-03
"SFG",20,22.1,21.5,12.7,1.6119,0.3387,56.8,24.2,43.9,31.8,19,91.0259,1.7015,8.0597,5.4574,4.4838,4.3151,-0.1106,25.5,0,10.6,42.1,9,45.4,2024-04-03
"WSN",16,16,19.4,9,1.125,0.3846,69.8,20,42.3,32.6,11.7,88.3235,1.8125,6.1875,4.4686,4.3744,4.0825,-0.1141,34.9,55.8,12.6,41.7,11.1,42.5,2024-04-03
"STL",18,20,30.2,9,1.8,0.3333,75.8,15.3,48,36.5,21,89.1777,1.4,4.95,4.4186,3.1873,2.9208,-0.1377,33.5,66.2,16.3,42,7.6,40.3,2024-04-03
"LAA",17,21.1,15.7,11.2,1.6875,0.2131,56,16.9,47.6,35.3,17.3,90.138,1.2656,5.9063,5.7499,4.8657,4.7899,-0.1426,32,50.5,8.2,38,13.8,41.5,2024-04-03
"CIN",19,18,27.3,10.7,2.5,0.3333,62,20.4,36.7,42.8,23.8,88.4499,1.6111,7,6.1075,4.1773,3.4683,-0.1824,37.4,65.4,12.7,35.6,0,40,2024-04-03
"CHW",20,18,19.7,13.5,1.5,0.26,75.6,15,47.1,37.7,10,91.7661,1.5,4.5,5.6075,5.0417,4.6769,-0.1939,34.2,64,11.2,41.9,9.4,49,2024-04-03
"TBR",17,23.1,17.7,16.8,1.1571,0.2308,68,20.5,30.8,48.5,9,85.1455,1.5429,5.7857,5.8329,6.1991,5.6262,-0.2643,27,52.3,10,42.7,8.8,20,2024-04-03
"SDP",33,35.1,19.3,10.9,1.5283,0.3143,60.8,19.4,44.4,36.1,15.3,89.5432,1.6132,6.8774,5.4828,4.8655,4.3476,-0.3031,26.7,66,9.5,41.4,10.8,43.2,2024-04-03
"MIA",21,31.2,21.9,11.6,1.4211,0.3261,64.4,24.2,0,35.7,14.7,85.1024,1.6421,5.4,4.8607,4.355,4.1763,-0.3147,30.9,60.9,11.1,43.7,9.2,32.9,2024-04-03
"CHC",18,20.1,17.7,11.1,1.7705,0.2586,78.7,19.3,40.3,40.3,10,91.48,1.4262,4.4262,5.9727,5.1868,4.6362,-0.3153,33.3,64.4,11,42.9,9.6,46.7,2024-04-03
"HOU",19,17,25.6,14.6,3.1765,0.3571,70.3,17,53.1,29.7,42.8,87.5363,1.9412,7.4118,7.6304,4.2287,4.0635,-0.8472,26.7,57.3,10.1,35.5,8.3,35.4,2024-04-03
"BOS",23,26.1,29.8,9.6,0.3418,0.2258,84.7,27.4,46.7,25.8,6.2,85.6861,0.9494,1.0253,2.4971,2.8788,2.9319,0.6012,32.4,65.3,15.6,43.3,3.1,38,2024-04-04
"NYY",23,28.1,19.3,7.5,0.3176,0.2651,80.3,20.2,51.1,28.5,4.1,85.8523,1.1294,0.9529,3.3245,4.0861,3.7164,0.5799,35.3,62.1,11,36.8,5.9,29.7,2024-04-04
"LAD",32,42,21,7,0.8571,0.296,57.2,29.1,35.4,35.4,8.8,88.7155,1.2857,4.9286,3.8139,4.1194,3.7205,0.4764,33.3,58.3,10.2,44.5,6,37.2,2024-04-04
"DET",15,17,31.6,8.3,0.5294,0.1429,NA,16.6,33.3,0,5.5,90.3173,0.6471,0.5294,2.6304,3.3912,2.7834,0.4739,31.7,61.6,14.6,38.3,5.5,44.4,2024-04-04
"PIT",22,27,31.2,6.2,0.6667,0.2105,87.9,10.1,54.2,35.5,9.5,87.2339,0.7407,1.6667,2.7372,2.8948,2.4061,0.4689,38.6,58.3,16.1,42.1,6.7,27.1,2024-04-04
"SEA",23,25.2,24.2,5,0.7013,0.25,80.1,26,39.1,34.7,8.3,88.7656,0.9351,2.1039,2.9459,3.2801,3.1108,0.4613,35,68.6,12.3,43.9,4.2,35.7,2024-04-04
"PHI",25,23.2,29,0,1.1408,0.4219,48.9,20,50.7,28.3,15.7,88.0003,1.7324,7.9859,3.5567,3.0654,3.0342,0.338,34.9,52.7,13.3,38.4,7.4,46.2,2024-04-04
"CLE",25,25,29.2,13.1,0,0.2182,85.1,22.2,37,40.7,NA,88.5566,1,1.44,2.6986,3.9665,3.5738,0.284,31.7,62.6,13.5,39.2,1.8,32.7,2024-04-04
"BAL",19,20,27.8,8.8,0.45,0.2553,72.8,12,56.2,31.2,6.6,92.11,1,2.7,3.0186,3.4492,2.9823,0.2837,31.6,50.6,9.7,38,2,41.6,2024-04-04
"ARI",24,28.2,0,5.7,0.6279,0.2105,66,20.5,46.1,33.3,7.6,88.8604,0.8372,2.5116,3.2884,3.6882,3.565,0.2783,32.1,62.8,12,44.5,7.6,41,2024-04-04
"MIN",16,21.1,29.6,11.1,1.2656,0.1556,NA,14.5,35.4,0,12,87.5745,0.8906,1.2656,4.0624,3.8551,3.3175,0.1834,33.6,64,10,42,6.2,33.3,2024-04-04
"NYM",15,17.1,26,8.2,0.5192,0.3043,63.1,19.5,47.8,32.6,6.6,87.7567,1.2115,2.0769,2.9879,3.4847,3.1874,0.1786,25.8,50.6,10.3,44.8,4.2,34,2024-04-04
"OAK",23,31.1,22.4,11.5,0.2872,0.314,68.6,19,40.4,40.4,2.9,85.8047,1.4043,3.1596,3.5697,4.7182,4.1256,0.1427,33.1,54.3,11.5,39.8,3.4,25.2,2024-04-04
"ATL",16,19.1,20,7.8,0.931,0.2653,76.9,17.6,52.9,29.4,13.3,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,29,61.8,12.3,48.1,1.9,35.2,2024-04-04
"CIN",23,21.1,29.1,10.4,2.1094,0.3137,65.3,23.6,34.5,41.8,21.7,87.9009,1.4531,5.9063,5.328,3.8344,3.239,0.0666,38.2,64.5,12.2,36.5,8.9,39.2,2024-04-04
"MIL",19,22.1,21.1,6.6,1.209,0.2258,58.5,26.5,37,35.9,13,89.4144,1.0299,4.4328,4.0694,3.8069,3.6657,0.0314,29.3,57.7,9.7,47.9,9.2,0,2024-04-04
"WSN",20,19.2,20,9.7,1.3729,0.3571,72.9,24.5,40.3,35,10,87.9995,1.6271,5.4915,4.3881,3.8702,3.5704,0.0287,33,55.4,13.5,41.6,11.8,44,2024-04-04
"TEX",18,21.1,0,13.6,0.4219,0.2881,79.7,21.6,41.6,36.6,4.5,88.0917,1.4531,3.375,4.2968,5.1732,4.6959,0.0101,30.4,53.6,13,37,1.6,0,2024-04-04
"STL",21,23,31.6,9.1,1.5652,0.3333,78.7,14,49.1,36.8,19,87.4613,1.3478,4.3043,3.9578,3.0124,2.7663,-0.045,33,65.3,15.3,44,6,36.2,2024-04-04
"KCR",17,15.2,15.3,8.9,0.5745,0.4,60.1,21.8,38.1,0,4.5,91.7602,1.9149,8.0426,4.4314,5.6248,4.6806,-0.0817,29.1,48.7,13,41.4,8.9,48.2,2024-04-04
"LAA",19,24.2,16.1,10,1.4595,0.1884,56,19.1,47.9,32.8,16.6,90.4506,1.0946,5.1081,5.2457,4.5394,4.5367,-0.1068,31.7,51.5,8,39.4,12.3,42.4,2024-04-04
"COL",21,27.1,17.1,14.8,1.3171,0.3253,67.5,18.3,55.1,26.4,17.3,90.5591,1.8293,6.5854,5.5967,4.9066,4.9216,-0.1222,24.5,58.5,7.9,40.5,5.7,43.6,2024-04-04
"CHC",24,28.1,20.7,10.7,1.2706,0.3171,67.6,17.4,45.3,37.2,12,91.8482,1.5529,5.4,4.948,4.74,4.1644,-0.171,33.2,0,11.7,40.9,9,0,2024-04-04
"CHW",20,18,19.7,13.5,1.5,0.26,75.6,15,47.1,37.7,10,91.7661,1.5,4.5,5.6075,5.0417,4.6769,-0.1939,34.2,64,11.2,41.9,9.4,49,2024-04-04
"TBR",19,26.1,17.2,14.7,1.0253,0.2692,65.3,25.9,32,41.9,8.8,85.9547,1.5949,6.1519,5.3832,5.7624,5.3058,-0.2214,28.6,56.5,10.1,43.9,7.4,29.6,2024-04-04
"SFG",23,25.1,21.2,11,1.7763,0.3286,0,22.6,41.3,30,18.5,91.5144,1.6184,7.4605,5.5476,4.5173,4.23,-0.2425,25,48.6,10.6,42,10.6,46.6,2024-04-04
"TOR",21,23.2,10,0,2.2817,0.2286,79.6,18.6,34.6,46.6,17.1,87.4957,1.3099,4.9437,6.3877,5.2226,4.8596,-0.2659,30.6,0,7.4,40.6,7.8,38.1,2024-04-04
"SDP",36,38.1,20.1,11.7,1.4087,0.3091,63.1,21.2,44.2,34.5,15.3,89.6878,1.5913,6.3391,5.4882,4.9192,4.3656,-0.388,26.7,65.3,9.5,40.6,10.3,43.9,2024-04-04
"MIA",23,36.2,19.7,12.7,1.4727,0.3303,63,22.1,41.5,36.2,14.6,86.0167,1.7455,6.1364,5.3732,4.8569,4.5898,-0.4591,29.8,62.7,10.3,43.1,11,34.7,2024-04-04
"HOU",23,21,26,14.5,2.5714,0.3,72.4,18.1,50.9,30.9,35.2,87.442,1.6667,6,6.6948,4.1469,4.0391,-0.6862,27.1,57.2,10.2,36.7,7.1,35.7,2024-04-04
"BOS",23,26.1,29.8,9.6,0.3418,0.2258,84.7,27.4,46.7,25.8,6.2,85.6861,0.9494,1.0253,2.4971,2.8788,2.9319,0.6012,32.4,65.3,15.6,43.3,3.1,38,2024-04-05
"NYY",23,28.1,19.3,7.5,0.3176,0.2651,80.3,20.2,51.1,28.5,4.1,85.8523,1.1294,0.9529,3.3245,4.0861,3.7164,0.5799,35.3,62.1,11,36.8,5.9,29.7,2024-04-05
"PIT",25,29.1,31.7,7.4,0.6136,0.2258,81,9.3,54.6,35.9,8,87.8564,0.8182,2.1477,2.7073,2.9506,2.4994,0.5504,38.8,57.9,15.2,41,6.2,28.1,2024-04-05
"CLE",29,28.2,30,12.2,0,0.2258,83.8,26.2,36,37,NA,88.9591,0.9767,1.5698,2.5558,3.7118,3.3033,0.5019,32.8,61,14.2,37.1,3.2,33.8,2024-04-05
"LAD",32,42,21,7,0.8571,0.296,57.2,29.1,35.4,35.4,8.8,88.7155,1.2857,4.9286,3.8139,4.1194,3.7205,0.4764,33.3,58.3,10.2,44.5,6,37.2,2024-04-05
"SEA",23,25.2,24.2,5,0.7013,0.25,80.1,26,39.1,34.7,8.3,88.7656,0.9351,2.1039,2.9459,3.2801,3.1108,0.4613,35,68.6,12.3,43.9,4.2,35.7,2024-04-05
"DET",22,26.1,30,12.1,0.6835,0.1481,99,16.6,37,46,0,87.7721,0.8354,1.0253,3.4085,3.789,3.3433,0.4154,31.2,61.6,13.5,37.5,5.3,33.9,2024-04-05
"NYM",23,26.1,25.2,8.1,0.6835,0.3,64,22.5,36.6,40.8,6,87.424,1.2152,2.3924,3.3326,3.9319,3.3856,0.3645,28.6,55.8,10.9,44.7,5.5,36.1,2024-04-05
"PHI",25,23.2,29,0,1.1408,0.4219,48.9,20,50.7,28.3,15.7,88.0003,1.7324,7.9859,3.5567,3.0654,3.0342,0.338,34.9,52.7,13.3,38.4,7.4,46.2,2024-04-05
"BAL",19,20,27.8,8.8,0.45,0.2553,72.8,12,56.2,31.2,6.6,92.11,1,2.7,3.0186,3.4492,2.9823,0.2837,31.6,50.6,9.7,38,2,41.6,2024-04-05
"ARI",24,28.2,0,5.7,0.6279,0.2105,66,20.5,46.1,33.3,7.6,88.8604,0.8372,2.5116,3.2884,3.6882,3.565,0.2783,32.1,62.8,12,44.5,7.6,41,2024-04-05
"MIN",18,24.2,30.2,11.4,1.0946,0.1569,NA,14.8,37,48.1,11.5,87.2308,0.8919,1.0946,4.0294,3.967,3.2756,0.1607,32.3,64.5,10.7,41,5.5,31.4,2024-04-05
"OAK",23,31.1,22.4,11.5,0.2872,0.314,68.6,19,40.4,40.4,2.9,85.8047,1.4043,3.1596,3.5697,4.7182,4.1256,0.1427,33.1,54.3,11.5,39.8,3.4,25.2,2024-04-05
"ATL",16,19.1,20,7.8,0.931,0.2653,76.9,17.6,52.9,29.4,13.3,87.0098,1.0862,3.2586,3.529,3.302,3.1401,0.0932,29,61.8,12.3,48.1,1.9,35.2,2024-04-05
"CIN",23,21.1,29.1,10.4,2.1094,0.3137,65.3,23.6,34.5,41.8,21.7,87.9009,1.4531,5.9063,5.328,3.8344,3.239,0.0666,38.2,64.5,12.2,36.5,8.9,39.2,2024-04-05
"MIL",19,22.1,21.1,6.6,1.209,0.2258,58.5,26.5,37,35.9,13,89.4144,1.0299,4.4328,4.0694,3.8069,3.6657,0.0314,29.3,57.7,9.7,47.9,9.2,0,2024-04-05
"STL",26,27.1,29,8.8,1.3171,0.2879,76.6,13,50.7,36.2,10,88.6617,1.2073,3.9512,3.804,3.2193,2.9468,0.0176,31.3,64,14,44.5,7.1,0,2024-04-05
"TEX",18,21.1,0,13.6,0.4219,0.2881,79.7,21.6,41.6,36.6,4.5,88.0917,1.4531,3.375,4.2968,5.1732,4.6959,0.0101,30.4,53.6,13,37,1.6,0,2024-04-05
"KCR",20,18,14.9,10.3,0.5,0.3607,62,19.6,36,44.2,3,91.9056,1.7778,7,4.4964,5.9353,4.9779,-0.0754,27.1,48.2,13.7,41,9.6,48.3,2024-04-05
"LAA",19,24.2,16.1,10,1.4595,0.1884,56,19.1,47.9,32.8,16.6,90.4506,1.0946,5.1081,5.2457,4.5394,4.5367,-0.1068,31.7,51.5,8,39.4,12.3,42.4,2024-04-05
"COL",21,27.1,17.1,14.8,1.3171,0.3253,67.5,18.3,55.1,26.4,17.3,90.5591,1.8293,6.5854,5.5967,4.9066,4.9216,-0.1222,24.5,58.5,7.9,40.5,5.7,43.6,2024-04-05
"WSN",24,24.1,23.6,11,1.4795,0.3333,79,25.3,43.6,30.9,18.1,88.3185,1.6438,4.8082,4.8625,4.0281,3.8815,-0.1356,31.6,54.3,12,41.6,12.3,42.4,2024-04-05
"CHC",24,28.1,20.7,10.7,1.2706,0.3171,67.6,17.4,45.3,37.2,12,91.8482,1.5529,5.4,4.948,4.74,4.1644,-0.171,33.2,0,11.7,40.9,9,0,2024-04-05
"TBR",19,26.1,17.2,14.7,1.0253,0.2692,65.3,25.9,32,41.9,8.8,85.9547,1.5949,6.1519,5.3832,5.7624,5.3058,-0.2214,28.6,56.5,10.1,43.9,7.4,29.6,2024-04-05
"SFG",23,25.1,21.2,11,1.7763,0.3286,0,22.6,41.3,30,18.5,91.5144,1.6184,7.4605,5.5476,4.5173,4.23,-0.2425,25,48.6,10.6,42,10.6,46.6,2024-04-05
"TOR",21,23.2,10,0,2.2817,0.2286,79.6,18.6,34.6,46.6,17.1,87.4957,1.3099,4.9437,6.3877,5.2226,4.8596,-0.2659,30.6,0,7.4,40.6,7.8,38.1,2024-04-05
"MIA",27,39.2,19.5,11.6,1.3613,0.3496,59.7,20.4,40.9,38.5,12.2,86.793,1.7899,6.5798,5.059,4.8723,4.4691,-0.3522,30.5,62.9,9.8,43.7,10,34.8,2024-04-05
"CHW",23,20,18.7,15.6,1.8,0.2759,59.2,16.1,45.1,38.7,16.6,91.0691,1.75,5.4,6.4186,5.5475,5.1402,-0.3644,33.3,62,11,39.6,9.6,46.7,2024-04-05
"SDP",36,38.1,20.1,11.7,1.4087,0.3091,63.1,21.2,44.2,34.5,15.3,89.6878,1.5913,6.3391,5.4882,4.9192,4.3656,-0.388,26.7,65.3,9.5,40.6,10.3,43.9,2024-04-05
"HOU",23,21,26,14.5,2.5714,0.3,72.4,18.1,50.9,30.9,35.2,87.442,1.6667,6,6.6948,4.1469,4.0391,-0.6862,27.1,57.2,10.2,36.7,7.1,35.7,2024-04-05
"BOS",28,30.2,28,0,0.587,0.2267,74.4,20,46,28.9,9,85.7446,0.9457,1.1739,2.8925,3.0783,2.8628,0.6099,31.8,65,14.5,44.1,3,38.9,2024-04-06
"PIT",28,32.1,30.3,6.5,0.8351,0.2603,78.3,11.8,51.3,36.8,10.7,88.2344,0.9278,2.7835,2.9712,3.0127,2.5638,0.5482,38.8,58,14.8,41.6,6.5,30.2,2024-04-06
"CLE",29,28.2,30,12.2,0,0.2258,83.8,26.2,36,37,NA,88.9591,0.9767,1.5698,2.5558,3.7118,3.3033,0.5019,32.8,61,14.2,37.1,3.2,33.8,2024-04-06
"NYM",27,29.2,26.1,8.7,0.6067,0.2949,65.3,22.7,36.7,40.5,6.2,86.2776,1.2135,2.1236,3.1849,3.8626,3.3471,0.5013,27.1,58.7,10.1,44.7,0,30,2024-04-06
"PHI",28,27,28.9,9.9,1,0.3803,50.2,20.2,47,32.4,12,87.8854,1.5556,7,3.4038,3.24,3.1067,0.439,34.5,54.5,12.7,39.5,8.1,44.5,2024-04-06
"BAL",22,22.2,31,8,0.3971,0.24,72.8,11.7,56.8,31.3,6.2,91.9056,0.8824,2.3824,2.601,3.0445,2.5768,0.4374,30.8,49.4,10,39.3,1.9,41.1,2024-04-06
"DET",26,29,31.5,13.5,0.6207,0.1552,99.1,17.2,36.2,46.5,7.4,87.6686,0.8966,0.931,3.3566,3.8014,3.4047,0.432,31.6,60.3,13.3,37.5,0,33.3,2024-04-06
"ARI",29,32.2,19,5,0.551,0.2391,60.2,18,48.9,32.9,6.4,89.4415,0.949,2.7551,3.188,3.7593,3.5933,0.3755,32.5,60,13.1,45.2,8.5,42.5,2024-04-06
"NYY",26,31.1,18.5,8.8,0.5745,0.2688,79,22.1,48.4,29.4,7.1,85.9514,1.2447,1.7234,3.8888,4.3465,4.0419,0.2707,34.1,63,10.6,36.6,7.3,30.5,2024-04-06
"SEA",26,28.1,22.8,8.7,0.6353,0.2632,78.7,25.9,40.2,33.7,7.6,88.7516,1.1294,2.5412,3.3598,3.7643,3.6804,0.2669,31,67.5,11.8,43.6,3.8,34.6,2024-04-06
"LAD",35,48.1,18.9,8,0.931,0.2828,58.3,26.3,35.8,37.8,8.9,88.7443,1.3034,5.0276,4.2117,4.5362,4.1133,0.2638,32.9,58.2,9.9,44.3,7.3,36.6,2024-04-06
"ATL",21,25.1,23.2,9,0.7105,0.2308,81,14.9,53.7,31.3,9.5,85.6456,1.0263,2.4868,3.495,3.6629,3.4939,0.1869,30.8,61.6,12.2,45.5,1.4,29.8,2024-04-06
"MIN",18,24.2,30.2,11.4,1.0946,0.1569,NA,14.8,37,48.1,11.5,87.2308,0.8919,1.0946,4.0294,3.967,3.2756,0.1607,32.3,64.5,10.7,41,5.5,31.4,2024-04-06
"MIL",22,25.2,20.7,6,1.0519,0.2466,60.4,20,41.3,34.6,11.5,89.7218,1.0909,4.5584,3.9589,3.8989,3.6573,0.1252,29,56,9,48,9.2,42.1,2024-04-06
"OAK",27,33.2,22.8,12.7,0.2673,0.3187,69.7,19,40.4,40.4,2.7,85.8658,1.4554,3.2079,3.6345,4.7889,4.2442,0.1231,32.7,54.3,11.6,39.8,3.2,20,2024-04-06
"CHC",27,33.1,23.1,10,1.08,0.3226,67.5,19.5,45.3,35,11.7,91.5116,1.5,5.13,4.3886,4.2982,3.8455,0.0332,33.4,62.2,12.4,41.4,9.2,48.4,2024-04-06
"STL",26,27.1,29,8.8,1.3171,0.2879,76.6,13,50.7,36.2,10,88.6617,1.2073,3.9512,3.804,3.2193,2.9468,0.0176,31.3,64,14,44.5,7.1,0,2024-04-06
"KCR",24,20.2,16.3,12.2,0.4355,0.3636,67.3,21.2,36.3,42.4,3.5,90.9955,1.7903,6.0968,4.4767,5.7997,5.0251,-0.0185,26.5,45.9,13,39.4,8.9,46.2,2024-04-06
"COL",26,32.1,18.1,13.6,1.1134,0.3564,64.9,23,52.8,24,10,90.1339,1.8866,6.6804,5.0434,4.5491,4.6117,-0.0466,25.5,58.4,8.4,39.6,4.7,41,2024-04-06
"CIN",26,24.1,29,12.7,2.2192,0.2857,67.5,22.9,32.7,44.2,22.2,87.7924,1.4795,5.9178,5.7666,4.1597,3.5669,-0.0557,36.1,62.7,12.6,36,9.6,37,2024-04-06
"TEX",20,22.2,19,13.8,0.7941,0.2742,81.3,20.3,40.6,39,0,88.2487,1.4559,3.5735,4.851,5.293,4.7651,-0.1002,29.2,52.4,13.2,38,3.1,40.6,2024-04-06
"CHW",26,23,22.2,15.7,1.5652,0.2742,59.8,18.1,43.9,37.8,10,90.6655,1.6522,5.087,5.7404,5.0455,4.7393,-0.1879,32.1,62,12,39.8,9,46.9,2024-04-06
"WSN",27,27.1,23.6,14.9,1.3171,0.3151,82.1,20,45.3,30.6,17.3,87.0975,1.6829,4.2805,5.1211,4.431,4.4026,-0.1941,30,54.3,12.7,0,11.6,40.2,2024-04-06
"TOR",25,27.1,16.6,8.7,1.9756,0.2278,82,16.6,34.5,48.8,14.6,87.8801,1.2439,4.2805,5.7796,5.0871,4.6385,-0.2577,28.8,68.4,7.2,40.6,7,38.8,2024-04-06
