"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","LD.","GB.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"CHC",15,17.1,0.279,0.073,0.5192,0.2791,NA,0.09,0.409,0,0.045,90.3367,1.0385,0.5192,2.5827,3.6688,3.0491,0.4868,0.27,0.632,0.093,0.431,NA,0.477,2024-07-03
"STL",19,24,0.195,0.072,0.375,0.2571,0.772,0.154,0.464,0.38,0.03,86.3204,1.0833,2.625,2.9929,4.0787,3.8653,0.4413,0.31,0.587,0.101,0.438,0.056,0.267,2024-07-03
"COL",17,19,0.216,0.084,0.4737,0.3214,0.507,0.214,0.535,0.2,0.071,85.1616,1.3684,5.6842,3.2122,3.5939,3.4972,0.4282,0.275,0.53,0.112,0.443,0.017,0.245,2024-07-03
"KCR",15,15.2,0.295,0.049,0.5745,0.2564,0.634,0.12,0.47,0,0.062,90.893,0.8936,2.8723,2.266,2.9136,2.5396,0.413,0.346,0.655,0.105,0.446,0,0.4,2024-07-03
"ATL",15,17.2,0.343,0.089,0,0.2432,0.812,0.189,0.459,0.351,NA,86.8187,0.8491,1.5283,1.7445,2.809,2.5125,0.4046,0.306,0.686,0.137,0.42,0.054,0.324,2024-07-03
"LAA",17,21.2,0.202,0.067,0.4154,0.0962,0.943,0.113,0.396,0.49,0.038,87.5382,0.5077,0.8308,3.2057,4.3417,3.8946,0.404,0.347,0.648,0.102,0.446,0.037,0.377,2024-07-03
"PIT",11,14,0.254,0.09,0,0.2,0.846,0.171,0.371,0.457,NA,89.8175,0.8571,0.6429,2.4453,4.0986,3.5236,0.3376,0.319,0.618,0.126,0.445,0.114,0.371,2024-07-03
"PHI",16,15,0.29,0.016,0.6,0.3,0.684,0.17,0.487,0.341,0.071,92.451,0.9333,3,2.2263,2.7098,2.2098,0.2868,0.346,0.548,0.166,0.456,0.048,0.463,2024-07-03
"SFG",20,25.1,0.194,0.088,0.7105,0.359,0.549,0.189,0.468,0.341,0.074,88.589,1.5789,6.0395,3.7517,4.2672,4.0352,0.2433,0.287,0.663,0.105,0.442,0.087,0.42,2024-07-03
"NYM",18,20.1,0.183,0.112,0.4426,0.3731,0.546,0.363,0.409,0.227,0.066,88.591,1.8197,6.6393,3.7989,4.2268,4.421,0.0803,0.354,0.632,0.109,0.39,0.058,0.338,2024-07-03
"TOR",17,16,0.191,0.027,1.6875,0.3889,0.412,0.245,0.315,0.438,0.1,90.7192,1.625,8.4375,4.2221,4.0449,3.6874,0.0543,0.364,0.534,0.107,0.414,0.105,0.473,2024-07-03
"SDP",14,13.2,0.228,0.087,0.6585,0.2571,0.722,0.138,0.444,0.416,0.066,90.2042,1.0976,3.9512,3.9645,4.601,3.7282,0.0491,0.338,0.631,0.11,0.382,0.055,0.416,2024-07-03
"TBR",14,13.1,0.263,0.07,0.675,0.3143,0.421,0,0.428,0.371,0.076,88.5011,1.2,6.75,3.2346,3.67,3.1122,0.0245,0.347,0.649,0.102,0.41,0.083,0.277,2024-07-03
"TEX",11,13.1,0.196,0.131,1.35,0.2821,0.879,0.1,0.42,0.42,0.117,86.4535,1.575,2.7,5.1096,5.004,4.6995,-0.0042,0.311,0.508,0.14,0.445,0.048,0.292,2024-07-03
"HOU",19,19.1,0.234,0.111,0.931,0.2041,0.742,0.156,0.372,0.47,0.083,88.0104,1.0862,3.2586,4.2458,4.6968,4.0192,-0.0172,0,0.53,0.095,0.446,0.09,0.411,2024-07-03
"BOS",9,13.2,0.161,0.08,1.3171,0.3111,0.714,0.127,0.446,0.425,0,84.8494,1.5366,4.6098,4.6962,4.9107,4.4588,-0.0501,0.309,0.645,0.098,0.43,0.042,0.191,2024-07-03
"WSN",17,17,0.281,0.07,2.6471,0.25,0,0.159,0.272,0.568,0,93.478,1.1765,5.8235,5.689,3.9928,3.2035,-0.0987,0.395,0.732,0.144,0.406,0.177,0.466,2024-07-03
"DET",16,19.1,0.31,0.058,2.3276,0.383,0.521,0.274,0.313,0.411,0.238,88.2262,1.4483,7.9138,4.8148,3.024,2.5184,-0.1132,0.36,0.616,0.152,0.375,0.115,0.346,2024-07-03
"ARI",17,22.2,0.282,0.076,2.3824,0.2353,0.752,0.228,0.403,0.368,0.285,92.4579,1.1029,5.1618,5.4978,3.3969,2.9829,-0.1153,0.307,0.58,0.12,0.417,0.19,0.508,2024-07-03
"SEA",16,15,0.196,0.035,1.2,0.2,0.686,0.195,0.365,0.43,0.111,88.4623,0.8,3.6,4.0263,4.0289,3.6253,-0.1369,0.35,0.678,0.113,0.414,0.047,0.238,2024-07-03
"NYY",16,19,0.206,0.06,2.3684,0.3091,0.62,0.101,0.457,0.44,0.192,90.5301,1.4737,7.5789,6.107,4.6655,3.7623,-0.2219,0.349,0.655,0.126,0.397,0.083,0.416,2024-07-03
"OAK",12,12,0.157,0.14,0,0.3429,0.6,0.218,0.468,0.312,NA,89.3183,1.6667,6,4.9096,6.1151,5.2214,-0.2233,0.274,0.438,0.089,0.386,NA,0.342,2024-07-03
"LAD",15,15.1,0.13,0.115,1.1739,0.22,0.769,0.134,0.403,0.461,0.083,84.6744,1.3696,2.9348,5.2465,5.8152,5.4035,-0.2868,0.267,0.637,0.083,0.451,0.057,0.269,2024-07-03
"MIL",17,23,0.21,0.136,1.5652,0.2414,0.826,0.229,0.426,0.344,0.19,90.9105,1.3478,3.5217,5.377,4.4369,4.5676,-0.2939,0.291,0.642,0.119,0.445,0.161,0,2024-07-03
"CLE",13,17.1,0.189,0.094,2.5962,0.2708,0.833,0.207,0.358,0.43,0.217,89.8062,1.4423,5.1923,6.5057,4.6753,4.3597,-0.3747,0.308,0.54,0.08,0.371,0.037,0.377,2024-07-03
"BAL",17,16.1,0.256,0.14,2.2041,0.2927,0.769,0.177,0.422,0,0.222,93.0352,1.6531,5.5102,6.282,4.6926,4.1271,-0.4507,0.292,0.551,0.091,0.427,0.155,0.511,2024-07-03
"CHW",21,25,0.307,0.109,0.72,0.1176,0.789,0,0.3,0.5,0.06,87.3123,0.72,1.08,3.1591,3.7958,3.2799,0.6982,0.354,0.681,0.157,0.397,0.056,0.339,2024-07-04
"MIA",21,24.1,0.264,0.094,0.3699,0.3284,0.601,0.179,0.507,0.313,0.047,84.3544,1.3562,4.0685,2.6249,3.338,3.2821,0.6369,0.304,0.594,0.106,0.429,0.029,0.2,2024-07-04
"CHC",18,20.1,0.265,0.063,0,0.3019,0.857,0.115,0.48,0.403,NA,87.0546,1.0328,0.8852,1.8313,3.324,2.9959,0.6236,0.311,0.67,0.099,0.416,NA,0.377,2024-07-04
"SFG",22,28,0.235,0.06,0.6429,0.3494,0.51,0.204,0.445,0.349,0.06,86.726,1.3929,5.7857,2.9806,3.549,3.3242,0.607,0.323,0.691,0.123,0.43,0.082,0.341,2024-07-04
"COL",19,25.1,0.188,0.094,0.3553,0.2973,0.613,0.175,0.54,0.283,0.047,85.6178,1.3026,4.2632,3.396,4.0809,3.9869,0.5258,0.272,0.547,0.1,0.449,0.026,0.2,2024-07-04
"MIN",21,21,0.27,0.07,0.4286,0.2222,0.752,0.23,0.519,0.2,0.076,84.4623,0.9048,1.7143,2.5877,2.8634,2.8396,0.524,0.331,0.635,0.127,0.501,0.036,0.218,2024-07-04
"KCR",21,21,0.26,0.08,0.8571,0.3103,0.674,0.1,0.433,0.416,0,90.5159,1.3333,4.2857,3.2544,3.7369,3.3582,0.4926,0.278,0.619,0.08,0.45,0,0.466,2024-07-04
"ATL",17,19.1,0.333,0.055,0.4655,0.2326,0.808,0.162,0.488,0.348,0.066,84.6439,0.7759,1.3966,1.9695,2.4185,2.2049,0.4734,0.36,0.708,0.135,0.427,0.068,0.318,2024-07-04
"STL",20,23.1,0.208,0.065,0.3857,0.2615,0.752,0.181,0.424,0.393,0.038,88.4696,1.0286,2.3143,2.8591,3.9125,3.6996,0.4541,0.34,0.593,0.126,0.439,0.03,0.3,2024-07-04
"PHI",18,16,0.343,0.014,1.125,0.375,0.617,0.238,0.404,0.357,0.133,90.4889,1.125,4.5,2.2841,2.0142,1.7857,0.4281,0.359,0.611,0.157,0.483,0.047,0.357,2024-07-04
"CIN",20,19,0.192,0.064,0.4737,0.3158,0.752,0.189,0.362,0.448,0.038,85.8645,1.2632,3.3158,3.0539,4.3475,3.9868,0.41,0.312,0.576,0.101,0.439,0.086,0.344,2024-07-04
"PIT",16,20,0.297,0.095,0.45,0.2857,0.796,0.204,0.469,0.326,0.062,89.4206,1.15,1.8,2.6591,3.1654,3.0074,0.4081,0.362,0.654,0.142,0.423,0,0.3,2024-07-04
"LAA",18,22.1,0.197,0.049,0.403,0.1525,0.808,0,0.433,0.466,0.035,86.2144,0.6269,1.6119,2.98,4.21,3.709,0.385,0.329,0.629,0.104,0.424,0.033,0.316,2024-07-04
"SDP",18,21,0.296,0.086,0.4286,0.1915,0.965,0.166,0.437,0.395,0.052,89.1007,0.8095,0.8571,2.7782,3.4668,2.9645,0.3299,0.338,0.654,0.1,0.403,0.041,0.37,2024-07-04
"HOU",23,24.2,0.239,0.093,0.7297,0.1667,0.792,0.193,0.322,0.483,0.066,87.7766,0.8514,2.1892,3.6862,4.39,3.8081,0.1682,0.291,0.541,0.083,0.446,0.064,0.403,2024-07-04
"TOR",24,23.1,0.19,0.045,1.1571,0.3797,0.41,0.243,0.37,0.37,0.096,89.6821,1.6286,8.1,3.9306,4.1794,3.7201,0.1481,0.39,0,0.109,0.402,0.085,0.43,2024-07-04
"TBR",17,17.2,0.225,0.056,0.5094,0.25,0.511,0.183,0.469,0.346,0.058,88.4178,0.9623,4.5849,3.1025,3.7575,3.3132,0.138,0.316,0.647,0.089,0.408,0.061,0.285,2024-07-04
"NYM",20,21.2,0.1,0.1,0.4154,0.3623,0.519,0.294,0.382,0.323,0.045,88.4297,1.7077,6.6462,3.7591,4.6267,4.5766,0.1339,0.384,0.6,0.111,0.374,0.042,0.385,2024-07-04
"ARI",21,31.1,0.226,0.07,1.7234,0.2561,0.743,0.183,0.448,0.367,0.187,90.8843,1.1489,4.5957,4.8506,3.8374,3.5024,0.1044,0.31,0.593,0.096,0.42,0.113,0.386,2024-07-04
"TEX",13,17.2,0.22,0.064,1.5283,0.2941,0.858,0.148,0.46,0.388,0.142,87.6259,1.3019,3.566,4.461,3.9715,3.5109,0.0733,0.388,0.519,0.141,0.421,0.03,0.333,2024-07-04
"NYY",20,24,0.284,0.052,1.5,0.2281,0.76,0.133,0.483,0.383,0.173,89.6691,0.9167,3.75,3.9508,3.1693,2.6751,0.0662,0.349,0.673,0.13,0.389,0.065,0.36,2024-07-04
"BOS",14,19,0.166,0.059,1.4211,0.3065,0.701,0.138,0.446,0.415,0.111,85.5,1.4211,3.7895,4.5275,4.5289,4.1404,0.047,0.325,0.642,0.105,0.439,0.046,0.215,2024-07-04
"CLE",20,22.1,0.2,0.1,1.6119,0.3387,0.723,0.227,0.378,0.393,0.153,88.8792,1.6119,5.6418,4.9054,4.2597,4.0153,0.0435,0.293,0.6,0.101,0.376,0.015,0.363,2024-07-04
"SEA",18,18.1,0.215,0.015,0.9818,0.1875,0.76,0.183,0.387,0.428,0.095,89.9768,0.6545,2.4545,3.2137,3.4511,3.1857,0.0288,0.331,0.692,0.103,0.419,0,0.2,2024-07-04
"WSN",22,19.2,0.268,0.048,2.2881,0.26,0.437,0.296,0.259,0.444,0.208,91.2107,1.1186,5.4915,4.9896,3.4484,3.0209,-0.0521,0.39,0.719,0.133,0.401,0.163,0.472,2024-07-04
"OAK",12,13.1,0.1,0.1,0,0.3421,0.653,0,0.457,0.342,NA,91.2185,1.65,6.075,4.7341,6.035,5.5141,-0.1187,0.264,0.433,0.08,0.39,0.026,0.394,2024-07-04
"BAL",22,21,0.26,0.104,2.1429,0.2692,0.807,0.175,0.368,0.456,0.192,90.9197,1.381,4.7143,5.8734,4.5677,3.6222,-0.2805,0.318,0.62,0.107,0.424,0.122,0.438,2024-07-04
"MIL",18,22.2,0.186,0.156,1.5882,0.2742,0.833,0.292,0.369,0.338,0.181,90.8799,1.6324,3.9706,6.0268,5.1355,5.2121,-0.3657,0.297,0.627,0.115,0.436,0.151,0.484,2024-07-04
"DET",17,16.2,0.253,0.101,2.7,0.3409,0.652,0.229,0.312,0.458,0.227,88.9707,1.68,7.56,6.4591,4.467,3.7139,-0.3877,0.327,0.658,0.107,0.364,0.122,0.367,2024-07-04
"LAD",23,25.1,0.159,0.109,2.1316,0.2716,0.705,0.166,0.38,0.452,0.157,86.9163,1.6184,5.3289,6.2775,5.3667,4.9323,-0.616,0.295,0.621,0.09,0.436,0.04,0.356,2024-07-04
"MIA",24,28,0.298,0.104,0.3214,0.3472,0.595,0.18,0.555,0.263,0.052,84.8431,1.3929,4.1786,2.4788,2.9969,2.9926,0.85,0.326,0.62,0.113,0.43,0.041,0.301,2024-07-05
"SFG",19,25,0.229,0.064,0.36,0.3467,0.476,0.189,0.445,0.364,0.03,85.4998,1.36,6.12,2.6374,3.681,3.4014,0.7111,0.327,0.697,0.117,0.435,0.078,0.302,2024-07-05
"COL",22,29.1,0.18,0.097,0.3068,0.2907,0.638,0.197,0.523,0.279,0.041,84.9521,1.2955,3.9886,3.362,4.1033,4.0728,0.6459,0.26,0.577,0.095,0.455,0.034,0.275,2024-07-05
"CHW",20,25,0.287,0.118,0.72,0.2105,0.619,0.178,0.357,0.464,0.076,85.2759,1.04,2.88,3.4374,3.903,3.5183,0.5638,0.347,0.623,0.146,0.393,0.05,0.305,2024-07-05
"ATL",18,22,0.341,0.06,0.4091,0.234,0.843,0.191,0.531,0.276,0.076,84.3956,0.7727,1.2273,2.0211,2.2856,2.1009,0.5611,0.359,0.682,0.134,0.434,0.041,0.291,2024-07-05
"PHI",18,17.2,0.371,0.028,1.0189,0.359,0.74,0.219,0.463,0.317,0.153,87.8905,1.0189,3.566,2.1952,1.7888,1.6045,0.5582,0.372,0.642,0.161,0.466,0.073,0.292,2024-07-05
"MIN",19,18,0.291,0.069,0.5,0.2222,0.753,0.209,0.534,0.255,0.09,86.1825,0.8889,1.5,2.3796,2.5421,2.6157,0.5115,0.3,0.652,0.137,0.494,0.065,0.282,2024-07-05
"PIT",19,22.2,0.29,0.092,0.3971,0.3158,0.76,0.21,0.456,0.333,0.052,88.2105,1.2353,1.9853,2.4957,3.1357,2.9758,0.4952,0.36,0.649,0.14,0.433,0.06,0.344,2024-07-05
"STL",19,21.2,0.206,0.08,0.4154,0.2623,0.752,0.209,0.419,0.37,0.043,89.3832,1.1077,2.0769,3.0651,4.0019,3.877,0.4382,0.319,0.586,0.123,0.43,0.08,0.387,2024-07-05
"ARI",20,30,0.285,0.05,1.5,0.2703,0.833,0.179,0.525,0.294,0.217,90.1941,1.0333,3.3,3.6574,2.6007,2.4919,0.4303,0.318,0.6,0.114,0.421,0.113,0.354,2024-07-05
"SDP",21,24.2,0.273,0.084,0.3649,0.1897,0.97,0.152,0.474,0.372,0.045,88.0013,0.8108,0.7297,2.7926,3.5567,3.1406,0.4156,0.346,0.673,0.12,0.407,0.05,0.355,2024-07-05
"CHC",16,18.1,0.243,0.067,0,0.3333,0.863,0.1,0.4,0,NA,88.3096,1.2,0.9818,2.012,3.5913,3.3015,0.4117,0.3,0.689,0.096,0.427,0.019,0.392,2024-07-05
"TEX",12,17.1,0.219,0.054,0.5192,0.2941,0.867,0.1,0,0.3,0.052,87.0082,1.1538,2.0769,2.9266,3.7636,3.3702,0.3035,0.364,0.534,0.141,0.44,0.038,0.288,2024-07-05
"CIN",20,19,0.181,0.064,0.9474,0.2679,0.781,0.206,0.396,0.396,0.08,85.739,1.1579,3.3158,3.8416,4.2257,4.0409,0.2671,0.314,0.584,0.091,0.42,0.06,0.362,2024-07-05
"HOU",26,27.2,0.247,0.095,0.6506,0.1692,0.81,0.19,0.343,0.462,0.064,87.3776,0.8313,1.9518,3.5189,4.2012,3.6889,0.2506,0.28,0.552,0.09,0.449,0.074,0.4,2024-07-05
"LAA",21,26.2,0.2,0.1,0.675,0.1364,0.833,0.104,0.388,0.507,0.058,86.8818,0.7875,1.6875,3.8699,4.7408,4.3235,0.214,0.306,0.616,0.106,0.4,0.044,0.323,2024-07-05
"NYY",21,25,0.2,0,1.08,0.2698,0.657,0.166,0.515,0.318,0.142,89.8042,1.04,4.32,3.3974,3.0535,2.7954,0.1827,0.35,0.6,0.134,0.406,0.045,0.348,2024-07-05
"KCR",23,23.1,0.212,0.106,1.1571,0.3649,0.687,0.197,0.421,0.381,0.103,89.8506,1.8,5.7857,4.3146,4.4424,4.146,0.1601,0.269,0.566,0.079,0.46,0.09,0.441,2024-07-05
"SEA",22,21.2,0.246,0.02,1.2462,0.1887,0.833,0.218,0.381,0,0.136,90.664,0.6923,2.4923,3.4805,3.1505,2.8957,0.0656,0.349,0.688,0.119,0.407,0.053,0.321,2024-07-05
"OAK",16,17.1,0.184,0.131,0,0.3191,0,0.204,0.454,0.34,NA,89.3698,1.4423,4.6731,4.1382,5.391,4.7983,0.0629,0.257,0.447,0.089,0.399,0.021,0.361,2024-07-05
"TBR",21,21.2,0.197,0.046,0.8308,0.2333,0.544,0.193,0.435,0.37,0.08,89.0679,0.9231,4.5692,3.7574,4.0942,3.5889,0.0538,0.318,0.639,0.083,0.426,0.08,0.354,2024-07-05
"CLE",21,23.1,0.247,0.104,1.9286,0.3492,0.741,0.22,0.397,0.382,0.192,87.7832,1.6286,5.7857,5.1288,3.9563,3.7308,0.0535,0.292,0.628,0.104,0.364,0.044,0.352,2024-07-05
"WSN",23,20.2,0.282,0.047,2.1774,0.2549,0.437,0.272,0.272,0.454,0,92.149,1.0645,5.2258,4.7058,3.3119,2.8385,0.0512,0.4,0.729,0.136,0.408,0.16,0.464,2024-07-05
"TOR",25,25.1,0.205,0.042,1.4211,0.3625,0.439,0.238,0.36,0.392,0.121,89.4807,1.5,7.8158,4.3811,4.2143,3.5409,0.0282,0.4,0.615,0.117,0.39,0.095,0.44,2024-07-05
"NYM",21,22.2,0.192,0.105,0.7941,0.3571,0.524,0.285,0.385,0.328,0.08,88.6621,1.6765,6.75,4.128,4.45,4.3698,-0.0022,0.38,0.615,0.109,0.373,0.083,0.388,2024-07-05
"BOS",19,24,0.174,0.082,1.5,0.3247,0.67,0.148,0.456,0.395,0.12,86.9137,1.5833,4.125,4.8658,4.6294,4.2834,-0.0783,0.32,0.63,0.106,0.438,0.061,0.259,2024-07-05
"MIL",20,24.2,0.194,0.148,1.4595,0.2576,0.833,0.264,0.382,0.352,0.166,90.6226,1.5,3.6486,5.6304,4.9309,4.9743,-0.2394,0,0.648,0.119,0.439,0.171,0.471,2024-07-05
"DET",17,17.1,0.204,0.12,2.5962,0.3654,0.633,0.2,0.285,0.464,0.192,90.2654,2.0192,8.3077,7.0805,5.5021,4.661,-0.44,0.3,0.647,0.111,0.367,0.157,0.438,2024-07-05
"BAL",22,21,0.265,0.122,2.5714,0.26,0.714,0.178,0.321,0,0.214,91.85,1.4762,6.4286,6.6812,4.8972,3.8624,-0.5292,0.3,0.612,0.112,0.4,0.196,0,2024-07-05
"LAD",26,30,0.151,0.117,1.8,0.3,0.672,0.176,0.4,0.421,0.139,87.9057,1.7667,6,5.9908,5.4658,5.0996,-0.6371,0.298,0,0.085,0.426,0.094,0.386,2024-07-05
"MIA",24,30.2,0.268,0.123,0.2935,0.3293,0.627,0.17,0.536,0.292,0.041,86.8174,1.4674,4.1087,2.93,3.6428,3.603,0.7966,0.314,0.615,0.11,0.44,0.036,0.337,2024-07-06
"COL",22,28.1,0.173,0.09,0.3176,0.2989,0.638,0.183,0.54,0.275,0.041,85.1354,1.3412,4.1294,3.4053,4.1768,4.0933,0.7355,0.272,0.528,0.08,0.445,0.034,0.295,2024-07-06
"CHW",20,24.2,0.257,0.114,0.3649,0.25,0.629,0.209,0.37,0.419,0.038,86.2348,1.1757,2.9189,3.0772,4.0811,3.7768,0.6497,0.36,0.628,0.142,0.398,0.03,0.292,2024-07-06
"SFG",23,31,0.21,0.08,0.5806,0.3548,0.61,0.182,0.473,0.344,0.062,86.1346,1.4839,5.2258,3.2228,3.8834,3.6642,0.5507,0.305,0.671,0.11,0.432,0.052,0.315,2024-07-06
"ATL",17,22.1,0.305,0.058,0.403,0.2308,0.738,0.23,0,0.269,0.071,84.4025,0.806,1.209,2.218,2.5464,2.416,0.5469,0.349,0.67,0.123,0.445,0.037,0.264,2024-07-06
"PHI",21,20.2,0.349,0.036,1.3065,0.3404,0.691,0.2,0.4,0.3,0.166,88.5122,1.0645,4.3548,2.8195,2.1975,1.9163,0.5114,0.36,0.602,0.163,0.445,0,0.3,2024-07-06
"PIT",18,20.2,0.321,0.09,0.4355,0.34,0.731,0.2,0.5,0.2,0.076,88.027,1.2581,2.1774,2.2389,2.5235,2.6452,0.5036,0.362,0.632,0.152,0.432,0.078,0.392,2024-07-06
"CLE",23,22,0.358,0.08,1.2273,0.3333,0.745,0.2,0.4,0.3,0.176,85.4905,1.2273,4.0909,3.0219,2.3715,2.3617,0.3946,0.3,0.608,0.148,0.397,0.058,0.294,2024-07-06
"CHC",14,16.1,0.253,0.074,0,0.3556,0.857,0.159,0.454,0.386,NA,87.7496,1.2857,1.102,1.995,3.5067,3.2677,0.3737,0.317,0.671,0.094,0.407,0.022,0.377,2024-07-06
"HOU",28,31.2,0.24,0.08,0.8526,0.2405,0.637,0.17,0,0.42,0.088,87.9971,1.0421,3.9789,3.5688,3.8967,3.5394,0.3597,0.328,0.52,0.1,0.443,0.06,0.414,2024-07-06
"TEX",14,18.2,0.234,0.074,0.4821,0.2963,0.88,0.132,0.528,0.339,0.055,86.2529,1.2321,1.9286,2.944,3.6481,3.3501,0.329,0.364,0.555,0.13,0.434,0.036,0.272,2024-07-06
"STL",20,24,0.1,0,0.375,0.2973,0.784,0.229,0.445,0.324,0.041,89.0546,1.3333,1.875,3.4916,4.4024,4.4861,0.3072,0.318,0.6,0.11,0.44,0.066,0,2024-07-06
"BOS",21,25.2,0.187,0.062,1.0519,0.3086,0.746,0.178,0.452,0.36,0.096,88.9837,1.3636,2.4545,3.8596,4.0943,3.8647,0.2413,0.315,0.642,0.1,0.466,0.047,0.297,2024-07-06
"CIN",21,21.1,0.244,0.081,1.2656,0.2727,0.817,0.224,0.413,0.362,0.142,87.6196,1.1719,3.375,4.002,3.6036,3.4634,0.2285,0.31,0.581,0,0.411,0.06,0.43,2024-07-06
"MIN",18,18.2,0.243,0.073,0.9643,0.2745,0.675,0.245,0.43,0.32,0.117,85.7181,1.1786,4.3393,3.8547,3.7846,3.3227,0.2063,0.351,0.646,0.12,0.438,0.056,0.28,2024-07-06
"NYY",20,24.1,0.267,0.069,1.1096,0.2656,0.57,0.166,0.545,0.287,0.157,86.4499,1.1096,4.8082,3.4048,2.9362,2.8556,0.1939,0.361,0.653,0.133,0.39,0.014,0.298,2024-07-06
"LAA",20,24,0.204,0.107,0.75,0.1803,0.801,0.161,0.322,0.516,0.062,88.3589,0.9583,2.25,4.0333,4.8865,4.4699,0.1631,0.292,0.559,0.1,0.4,0.047,0.428,2024-07-06
"TOR",23,23.1,0.254,0.068,1.1571,0.2903,0.647,0.169,0,0.43,0.107,88.9829,1.2,4.6286,4.0154,4.0869,3.2412,0.1406,0,0.656,0.124,0.37,0.092,0,2024-07-06
"SDP",21,22.1,0.266,0.088,0.806,0.2364,0.801,0.14,0.508,0.35,0,89.1203,1.0299,2.8209,3.3821,3.5186,3.2294,0.1198,0.353,0.688,0.143,0.412,0.017,0.38,2024-07-06
"OAK",16,18.1,0.1,0.12,0,0.2963,0.733,0.192,0.423,0.384,NA,88.0872,1.4182,3.9273,4.1401,5.7246,5.1969,0.1141,0.248,0.42,0.07,0.404,0.018,0.388,2024-07-06
"SEA",21,20,0.281,0.028,1.35,0.1739,0.795,0.187,0.458,0.354,0.176,90.2368,0.65,2.7,3.4083,2.6928,2.4567,0.0899,0.367,0.66,0.136,0.4,0.061,0.346,2024-07-06
"KCR",22,21.1,0.198,0.122,1.2656,0.3768,0.687,0.211,0.436,0.352,0.1,89.9694,1.9688,6.75,4.8458,4.7197,4.5164,0.0682,0.269,0.528,0.08,0.449,0.083,0.402,2024-07-06
"WSN",25,23.2,0.2,0,1.9014,0.2647,0.428,0.253,0.366,0.38,0.185,89.3257,1.1408,4.9437,4.6794,3.5899,3.3354,0.0599,0.38,0.6,0.12,0.409,0.109,0.383,2024-07-06
"ARI",19,28.1,0.234,0.063,1.2706,0.2432,0.81,0.181,0.48,0.337,0.153,87.528,1.0235,3.1765,3.8994,3.397,3.2708,0.0576,0.33,0.666,0.106,0.424,0.064,0.307,2024-07-06
"LAD",25,29.2,0.188,0.108,1.2135,0.3226,0.691,0.193,0.397,0.408,0.105,87.9882,1.6517,5.1573,4.6751,4.7827,4.5088,0.0542,0.318,0.594,0.093,0.408,0.082,0.371,2024-07-06
"TBR",20,20.2,0.178,0.047,0.871,0.2623,0.613,0.158,0.396,0.444,0.071,89.9604,1.0645,4.7903,3.8357,4.5454,3.9487,0.0237,0.35,0.654,0.1,0.407,0.079,0.412,2024-07-06
"BAL",21,21,0.279,0.075,2.5714,0.26,0.694,0.16,0.339,0,0.214,91.9643,1.2381,6,5.9678,4.1901,3.1271,-0.2278,0.338,0.623,0.125,0.442,0.178,0,2024-07-06
"DET",17,18,0.166,0.122,2,0.3448,0.636,0.295,0.311,0.393,0.166,89.6688,1.9444,7.5,6.5471,5.5948,5.0298,-0.3055,0.294,0.666,0.106,0.399,0.12,0.451,2024-07-06
"NYM",20,19.2,0.185,0.13,2.7458,0.3667,0.429,0.281,0.328,0.39,0.2,91.0407,2.0847,10.9831,7.2769,5.1571,4.932,-0.6331,0.341,0.577,0.097,0.398,0.075,0.469,2024-07-06
"MIL",21,24,0.159,0.159,1.875,0.2714,0.783,0.283,0.405,0.31,0.217,90.7129,1.75,5.25,6.8666,5.5502,5.5566,-0.7509,0.285,0.64,0.112,0.427,0.1,0.4,2024-07-06
"MIA",23,30.1,0.284,0.124,0.2967,0.3418,0.627,0.164,0.55,0.278,0.045,86.7132,1.4835,4.1538,2.8057,3.4331,3.4336,0.8554,0.324,0.62,0.11,0.427,0,0.337,2024-07-07
"COL",21,27.2,0.175,0.087,0,0.2892,0.742,0.18,0.542,0.277,NA,85.4758,1.2289,2.2771,2.9154,4.1257,4.0347,0.8199,0.283,0.543,0.086,0.439,0.036,0.325,2024-07-07
"PIT",17,24.2,0.29,0.069,0.3649,0.3492,0.734,0.225,0.516,0.258,0.062,87.5482,1.2162,2.5541,2.1143,2.5316,2.6002,0.6352,0.383,0.633,0.138,0.412,0.031,0.296,2024-07-07
"ATL",16,21.1,0.312,0.037,0.4219,0.22,0.684,0.2,0.5,0.2,0.083,84.5243,0.7031,1.2656,1.9965,2.2061,2.0752,0.5047,0.385,0,0.12,0.436,0.039,0.274,2024-07-07
"PHI",21,21.1,0.36,0.046,1.2656,0.2979,0.674,0,0.4,0.3,0.187,88.256,0.9844,4.2188,2.7934,2.0572,1.8801,0.484,0.373,0.604,0.173,0.439,0,0.3,2024-07-07
"CHW",19,25.1,0.245,0.109,0.7105,0.2647,0.629,0.212,0.378,0.409,0.074,85.6961,1.2632,3.5526,3.6026,4.1279,3.8495,0.4828,0.33,0.618,0.128,0.409,0.057,0,2024-07-07
"SFG",21,25.2,0.254,0.068,0.7013,0.2836,0.833,0.161,0.529,0.308,0.095,85.9099,1.0909,2.4545,2.9736,3.1518,3.0353,0.4274,0.305,0.656,0.109,0.432,0.072,0.304,2024-07-07
"TEX",16,19.1,0.246,0.03,0.931,0.2909,0.833,0.127,0.509,0.363,0,85.7649,1.0862,2.7931,3.0649,3.2262,2.8714,0.3683,0.4,0.543,0.12,0.43,0.052,0.28,2024-07-07
