Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Damiano Palmegiani","TOR",32,140,123,26,16,6,0,5,16,16,13,0,40,2,1,1,,1,0,0.214561,0.0925002,0.288463,0.320666,0.297117,0.380909,0.297055,0.678026,0.166348,3.35704,0.274625,-0.011,-0.2065,14.5794,-2.47882,88.3384,-0.2175,0,-2.1737165451049805,0.19999998807907104,0.277504,999,,,,"sa3017326"
"Jonathan Schoop",,55,238,219,54,36,11,1,6,25,26,14,0,51,2,2,1,,2,1,0.246914,0.057,0.216272,0.263557,0.295798,0.388163,0.296522,0.68396,0.141249,3.29211,0.293028,0.104,-0.352384,24.6795,-4.31943,85.2833,-0.248384,-1.714,-4.516364961862564,-0.8639999628067017,0.27081,999,,,,"11265"
"Josh Harrison",,58,252,229,57,41,12,1,4,26,25,13,0,45,6,2,2,,2,1,0.250638,0.0509999,0.18011,0.283159,0.306056,0.36435,0.294691,0.670406,0.113711,3.90832,0.293535,-0.408,-0.403358,25.7479,-4.95678,84.0352,-0.811358,-1.083,-5.713663697242737,-0.18299996852874756,0.266815,999,,,,"8202"
"Carter Kieboom","WSN",70,301,265,61,42,11,1,8,31,31,28,0,73,4,2,1,,2,1,0.232172,0.0941999,0.240947,0.390958,0.313877,0.370995,0.301966,0.684872,0.138824,3.29437,0.286766,-0.144,-0.542165,32.5731,-4.102,87.1803,-0.686165,-1.11553,-5.466557562351227,-2.14053475856781,0.263716,999,,,,"19958"
"Vidal Bruján","MIA",76,329,293,70,47,14,2,6,37,32,27,0,65,4,2,2,,18,7,0.237837,0.0834,0.198831,0.419451,0.308492,0.366383,0.297015,0.674875,0.128546,6.16714,0.282957,0.219,0.152687,34.2505,-5.83624,83.7975,0.371687,-4.664,-6.232158839702606,-2.3389999866485596,0.262677,999,,,,"20536"
"Nick Loftin","KCR",29,126,114,29,20,6,0,3,14,13,9,0,21,1,1,1,,2,1,0.255846,0.0733003,0.16465,0.445188,0.31703,0.388713,0.308581,0.705743,0.132866,4.23724,0.288649,-0.026,-0.168397,14.3275,-1.02488,90.7481,-0.194397,-0.38,-1.5911892503499985,-0.07999998331069946,0.26024,999,,,,"27630"
"Jordan Luplow",,29,126,109,24,14,5,0,5,15,15,14,0,31,2,1,1,,2,1,0.221469,0.109,0.248195,0.439171,0.315372,0.40664,0.314262,0.722012,0.185172,3.82072,0.261192,0.017,-0.189782,14.922,-0.430358,97.3744,-0.172782,0.22,-0.5759012997150421,-1.1300000250339508,0.2573,999,,,,"16424"
"Graham Pauley","SDP",26,112,101,26,16,5,0,4,13,13,8,0,24,1,1,1,,2,1,0.253125,0.0755001,0.218156,0.346083,0.315473,0.41974,0.317968,0.735213,0.166615,4.24217,0.297526,0,-0.149299,13.6088,-0.0377892,103.512,-0.149299,0,0.33804433047771454,-1.5999999046325684,0.254543,999,,,,"sa3019858"
"Jace Jung","DET",26,112,99,23,14,5,0,3,12,12,11,0,29,1,1,1,,1,0,0.229068,0.0951002,0.26284,0.361818,0.308874,0.377465,0.299982,0.686338,0.148396,3.6624,0.292085,0,-0.179588,11.9357,-1.71087,88.68,-0.179588,0,-1.6987260580062866,0.4000000059604645,0.249949,999,,,,"sa3019992"
"Ben Gamel",,40,175,152,36,24,8,1,4,20,18,19,0,45,2,1,1,,2,1,0.237894,0.109,0.255886,0.42597,0.326517,0.378657,0.310776,0.705174,0.140763,4.09622,0.306476,-0.031,-0.346011,20.2183,-1.1044,94.9984,-0.377011,-0.146,-1.4435752034187317,-2.020999997854233,0.248143,999,,,,"12160"
"Joey Wiemer","MIL",45,196,174,40,24,9,0,7,23,23,17,0,53,2,2,1,,5,2,0.226675,0.0850998,0.272867,0.311873,0.299005,0.397932,0.302637,0.696937,0.171257,4.66819,0.282856,-0.075,-0.0466182,21.3196,-2.56182,87.7888,-0.121618,0.894357,-3.0866639390587807,-1.1056429147720337,0.247622,999,,,,"27690"
"Jackson Merrill","SDP",31,133,123,31,21,6,1,3,14,14,8,0,21,1,1,1,,2,1,0.249169,0.0564001,0.160398,0.351626,0.295946,0.376011,0.292485,0.671956,0.126842,4.21103,0.27932,-0.021,-0.177008,13.3455,-2.85975,86.4284,-0.198008,0,-2.4341654777526855,0.3750000298023224,0.246369,999,,,,"sa3016829"
"Alex Call","WSN",29,126,107,25,16,5,0,3,15,13,15,0,24,2,1,1,,3,1,0.234614,0.12,0.190948,0.628443,0.336913,0.383671,0.318683,0.720584,0.149057,4.4869,0.269874,0.064,-0.192814,15.3847,0.0322891,98.3876,-0.128814,-0.129,-0.3805007338523865,-1.4790000170469284,0.242505,999,,,,"19296"
"Austin Nola",,49,192,170,41,29,8,0,3,20,18,17,0,35,3,1,1,,1,1,0.243623,0.0880002,0.184611,0.476679,0.319459,0.354907,0.299114,0.674366,0.111284,3.27242,0.287789,-0.073115,-0.333496,20.3229,-3.07122,87.0501,-0.406611,-1.30854,-3.4363275170326233,2.4414557218551636,0.242307,999,,,,"15941"
"Osleivis Basabe","TBR",16,70,64,17,12,4,0,1,7,7,4,0,12,1,1,0,,1,1,0.263086,0.0627995,0.177956,0.352893,0.314338,0.373783,0.301163,0.688121,0.110697,4.87254,0.313504,0.031,-0.0972129,7.52849,-1.00061,94.3663,-0.0662129,0.234,-0.5387368872761726,0.5840000212192535,0.241673,999,,,,"23985"
"Curtis Mead","TBR",13,56,50,12,8,3,0,1,6,6,5,0,12,1,0,0,,0,0,0.24883,0.0891002,0.209885,0.424519,0.324044,0.406408,0.317949,0.730452,0.157578,3.94911,0.296083,-0.019,-0.0939419,6.80345,-0.0198201,106.001,-0.112942,0.018,0.289703369140625,0.21800000220537186,0.240354,999,,,,"23986"
"Ernie Clement","TOR",26,112,103,27,19,5,0,2,12,12,7,0,13,1,1,1,,1,1,0.262437,0.0632996,0.112865,0.560842,0.313332,0.381824,0.303633,0.695156,0.119388,3.99237,0.280414,-0.007,-0.179751,12.2753,-1.37122,92.8976,-0.186751,-0.459,-1.1398853659629822,-0.2589999735355377,0.239961,999,,,,"20352"
"Lenyn Sosa","CHW",26,112,104,26,17,5,0,4,12,13,5,0,24,1,1,1,,1,0,0.245977,0.0483998,0.214664,0.225468,0.286163,0.41168,0.298921,0.697843,0.165703,2.96374,0.280714,-0.019,-0.164254,11.837,-1.80955,87.2346,-0.183254,0.068,-1.8963559567928314,0.46800000965595245,0.237023,999,,,,"22896"
"Oscar Colás","CHW",97,420,386,97,65,18,1,14,44,47,26,2,105,4,3,2,,5,2,0.250735,0.0615001,0.250707,0.245307,0.302029,0.406208,0.304614,0.708238,0.155473,3.45746,0.307924,0.323,-0.658735,46.3748,-4.79976,91.1811,-0.335735,-2.981,-4.773820012807846,-7.181000232696533,0.23085,999,,,,"30162"
"Jacob Young","WSN",40,175,158,40,30,8,1,2,18,15,12,0,31,2,1,1,,7,2,0.255799,0.0694001,0.178686,0.388391,0.314877,0.356673,0.296356,0.67155,0.100874,5.65167,0.304462,0.098,0.217862,18.1226,-3.20017,83.4197,0.315862,0.8,-3.278720587491989,-0.3749999403953552,0.230007,999,,,,"29931"
"Mickey Moniak","LAA",120,518,481,112,68,22,4,19,57,62,25,2,162,5,4,2,,8,3,0.233438,0.0491999,0.312412,0.157484,0.277407,0.414596,0.295042,0.692003,0.181157,5.40054,0.30658,0.159,-0.547536,53.0775,-10.0377,83.6277,-0.388535,-0.597,-10.550373077392578,-4.747000098228455,0.229562,999,,,,"19956"
"Ronny Mauricio","NYM",19,84,78,20,13,4,0,3,10,10,5,0,18,1,1,0,,2,1,0.254814,0.0548999,0.215356,0.254926,0.300079,0.417278,0.307004,0.717357,0.162464,4.86418,0.296368,0.033,-0.0826939,9.44164,-0.793272,95.5014,-0.0496939,-0.0241667,-0.5178366787731647,-0.07416664808988571,0.226253,999,,,,"23698"
"Colton Cowser","BAL",18,77,65,15,10,3,0,2,9,8,9,0,22,1,1,0,,1,0,0.235847,0.123101,0.284121,0.433268,0.340192,0.379853,0.318574,0.720045,0.144006,3.53613,0.319061,0.024,-0.134812,9.39476,0.0127542,104.157,-0.110812,-0.027,0.272751048207283,-0.6520000007003546,0.223057,999,,,,"29591"
"Jason Delay","PIT",19,77,70,16,11,4,0,1,8,7,5,0,20,1,1,1,,1,0,0.226747,0.0679994,0.256106,0.265512,0.286549,0.334271,0.274212,0.62082,0.107524,4.17246,0.297331,-0.0645133,-0.0987056,6.54081,-2.81682,67.5661,-0.163219,-0.828996,-3.2490943670272827,0.6710044145584106,0.214329,999,,,,"19806"
"Justyn-Henry Malloy","DET",16,70,59,14,9,3,0,2,8,7,9,0,19,1,1,0,,0,0,0.239636,0.134101,0.26487,0.506288,0.34885,0.389729,0.327087,0.73858,0.150094,2.98265,0.312718,-0.005,-0.136729,9.03558,0.506486,107.467,-0.141729,0,0.48458831012248993,-0.75,0.210693,999,,,,"sa3017073"
"Tucupita Marcano","SDP",18,77,69,17,12,4,0,1,8,7,6,0,14,1,1,1,,2,1,0.250193,0.0806,0.179926,0.447961,0.315234,0.374816,0.30257,0.69005,0.124623,4.71426,0.292025,0.027,-0.127769,8.3713,-1.0107,93.1894,-0.100769,0.2,-0.7504381239414215,0.17500001564621925,0.204131,999,,,,"22871"
"Richie Palacios","STL",21,91,79,20,13,4,0,2,10,10,10,0,16,1,1,1,,2,1,0.251845,0.1087,0.171295,0.634581,0.340747,0.384371,0.320327,0.725118,0.132526,4.27341,0.290993,-0.04,-0.123909,11.2354,0.147572,102.212,-0.163909,-0.27,0.08550837635993958,-1.145000010728836,0.20341,999,,,,"24589"
"Ben Rortvedt","NYY",11,45,40,8,5,2,0,1,5,5,4,0,13,1,0,0,,0,0,0.210181,0.089801,0.285438,0.314608,0.289557,0.364474,0.287539,0.654032,0.154293,3.62754,0.267146,0.00214976,-0.0583605,4.31132,-1.1473,82.4083,-0.0562107,0.0827659,-1.0005271025002003,0.9577658772468567,0.202514,999,,,,"20287"
"Jake Alu","WSN",60,259,235,61,41,13,1,5,27,26,18,0,51,3,2,2,,5,2,0.25835,0.0685001,0.196068,0.349368,0.314932,0.385543,0.305627,0.700475,0.127193,4.2968,0.307651,-0.121,-0.326918,28.8155,-2.7421,89.6347,-0.447918,0.0141892,-3.7737450897693634,-3.110810810700059,0.193122,999,,,,"25569"
"Romy Gonzalez","CHW",62,266,244,55,34,11,2,8,28,29,16,0,84,2,2,2,,8,3,0.224853,0.0615999,0.316472,0.194646,0.277459,0.382439,0.285099,0.659899,0.157587,5.60012,0.303635,0.096,-0.0253054,25.0594,-7.35115,77.6543,0.0706946,-0.606,-7.051392927765846,-0.0559999942779541,0.192473,999,,,,"21562"
"George Valera","CLE",19,84,72,16,10,3,0,3,9,9,10,0,24,1,1,1,,1,0,0.216536,0.115901,0.282532,0.410222,0.314161,0.368709,0.301367,0.68287,0.152173,3.48371,0.281341,0,-0.145691,9.04838,-1.18653,92.0383,-0.145691,0,-0.9470365792512894,-1.4901161193847656e-8,0.190155,999,,,,"sa3006872"
"Dairon Blanco","KCR",16,70,63,16,11,3,1,1,8,7,5,0,17,1,1,0,,6,2,0.256426,0.0723005,0.239061,0.302436,0.321288,0.388384,0.310714,0.709672,0.131957,7.54038,0.326144,-0.058,0.33096,8.08371,-0.445383,92.2265,0.27296,0.173,-0.3790425956249237,-0.1770000159740448,0.181712,999,,,,"19779"
"Emmanuel Rivera","ARI",66,287,259,65,42,13,2,8,32,33,22,0,62,3,2,2,,2,1,0.251974,0.0756002,0.216275,0.349556,0.313723,0.408102,0.313327,0.721825,0.156128,3.97466,0.299478,0,-0.471312,33.7661,-1.20315,94.9564,-0.471312,-0.0164634,-2.2645738422870636,-5.691463129594922,0.181372,999,,,,"19890"
"Edgar Quero","CHW",13,51,44,10,7,2,0,1,5,5,6,0,11,1,0,0,,0,0,0.224908,0.1131,0.217611,0.519734,0.321565,0.341143,0.29753,0.662708,0.116235,3.11592,0.276073,-0.00860415,-0.0947233,5.35209,-0.886336,86.2711,-0.103327,0,-0.9455734863877296,1,0.178892,999,,,,"sa3015239"
"Nick Gordon","MIN",34,147,136,34,22,8,1,3,16,16,7,0,32,2,1,1,,3,1,0.251341,0.0496998,0.21934,0.226588,0.297387,0.391732,0.298167,0.68912,0.140391,5.16402,0.305872,0.04,-0.117679,15.4441,-2.46699,89.0062,-0.077679,-1.068,-2.014083966612816,-1.192999929189682,0.178232,999,,,,"16337"
"Michael Busch","LAD",19,84,74,17,10,4,0,3,10,10,8,0,23,1,1,1,,1,0,0.232541,0.0921997,0.279228,0.330195,0.311305,0.409097,0.312982,0.720403,0.176557,3.70631,0.295628,-0.014,-0.128013,9.85869,-0.376226,97.3299,-0.142013,-0.359,-0.4198702573776245,-0.6590000092983246,0.177704,999,,,,"26319"
"Samad Taylor","KCR",15,63,55,14,9,3,0,1,7,6,7,0,15,1,0,0,,3,1,0.247262,0.105999,0.239226,0.443094,0.333962,0.373918,0.313163,0.70788,0.126657,5.97932,0.318213,0.005,0.057798,7.4035,-0.272687,93.9242,0.062798,-0.203,-0.3958470970392227,0.022000014781951904,0.176164,999,,,,"22274"
"Hanser Alberto",,41,175,165,44,31,9,1,3,18,18,6,0,26,2,1,1,,2,1,0.265311,0.0330002,0.148018,0.222947,0.295802,0.383994,0.294203,0.679795,0.118683,4.13199,0.297733,0.079,-0.258227,17.8097,-3.51302,83.7031,-0.179227,-1.186,-3.6544163823127747,-0.5609999895095825,0.173271,999,,,,"11902"
"Jasson Domínguez","NYY",23,98,86,20,13,4,0,3,12,11,10,0,27,1,1,0,,3,1,0.232569,0.1038,0.274742,0.377808,0.316173,0.383393,0.305483,0.699567,0.150825,5.13024,0.301465,-0.022,-0.072268,10.8915,-1.04923,94.8459,-0.094268,-0.056,-0.699480377137661,-0.9059999622404575,0.171928,999,,,,"28080"
"Evan White","LAA",26,112,100,23,13,4,0,5,14,14,9,0,30,1,1,1,,1,1,0.228246,0.0802998,0.271699,0.295547,0.297427,0.427868,0.312236,0.725295,0.199622,4.18647,0.271473,0.036,-0.145044,13.0756,-0.570971,95.5454,-0.109044,0.621,-0.7068441584706306,-1.3790000081062317,0.171459,999,,,,"20078"
"Jake Cave","PHI",34,147,131,31,19,7,1,4,17,17,12,0,40,2,1,1,,1,1,0.239516,0.0812003,0.275397,0.294848,0.308265,0.407733,0.309872,0.715998,0.168217,4.46922,0.308667,0.063,-0.199737,16.8731,-1.03803,92.3391,-0.136737,-0.06,-1.5318747013807297,-1.7850000262260437,0.168501,999,,,,"14477"
"Joey Bart","SFG",37,147,132,28,19,6,0,4,14,14,11,0,48,2,1,1,,1,0,0.213957,0.0729998,0.326312,0.223712,0.281969,0.341387,0.275209,0.623355,0.12743,3.2771,0.302465,-0.125813,-0.214204,12.6585,-5.27699,73.38,-0.340017,-0.883917,-5.194399535655975,1.9910831451416016,0.167036,999,,,,"21524"
"Jon Singleton","HOU",45,196,166,35,21,7,1,7,23,23,27,0,56,1,1,1,,1,0,0.21302,0.1369,0.285007,0.480339,0.323698,0.390115,0.314447,0.713813,0.177095,3.40171,0.270857,-0.189,-0.352675,23.2421,-0.639386,99.8502,-0.541674,-0.0817143,-0.5768615901470184,-4.431714192032814,0.164603,999,,,,"10441"
"Garrett Hampson","KCR",50,217,195,47,33,9,1,3,22,20,17,0,53,2,2,1,,6,2,0.239497,0.0793001,0.245275,0.323311,0.305256,0.346244,0.288257,0.6515,0.106747,5.37935,0.311268,0.253,0.00194015,21.0124,-5.42782,76.6612,0.25494,-0.484,-5.813403517007828,0.09100005030632019,0.16457,999,,,,"19262"
"Francisco Mejía",,65,256,238,59,37,14,1,7,28,30,12,0,55,3,2,2,,1,1,0.247158,0.045,0.213583,0.210691,0.288449,0.403191,0.297877,0.69164,0.156033,3.54782,0.289866,-0.30002,-0.362324,26.8341,-4.35804,86.2068,-0.662344,-1.31084,-4.965043067932129,3.6891603469848633,0.163679,999,,,,"16403"
"Roberto Pérez","SFG",16,64,56,11,7,2,0,2,7,7,6,0,21,1,0,0,,1,0,0.203239,0.0946001,0.321903,0.293877,0.284799,0.349929,0.28027,0.634728,0.14669,3.98281,0.27633,-0.189197,-0.0832935,5.77267,-2.02536,69.1238,-0.272491,0.31067,-2.6402447521686554,1.5606702268123627,0.160461,999,,,,"2900"
"Yuli Gurriel",,65,280,255,67,46,14,1,6,31,30,20,1,40,2,2,1,,3,1,0.264452,0.0700002,0.143878,0.486525,0.320076,0.396096,0.310669,0.716172,0.131644,3.86857,0.292505,-0.398,-0.399255,32.3244,-1.79197,94.9253,-0.797255,-0.388,-2.528690993785858,-5.387999981641769,0.160363,999,,,,"19198"
"Zack Short","NYM",37,161,137,27,17,6,0,4,17,15,20,0,49,1,1,1,,2,1,0.19676,0.1263,0.30259,0.417396,0.303852,0.328064,0.283879,0.631916,0.131304,3.79877,0.269004,-0.174,-0.213421,15.0044,-4.61251,79.9987,-0.387421,-0.095,-4.376768618822098,0.47999998182058334,0.158223,999,,,,"19562"
"Curt Casali",,45,179,156,32,22,6,0,4,19,16,18,0,51,3,1,1,,1,0,0.207681,0.102,0.283233,0.360127,0.298675,0.328497,0.280735,0.627173,0.120816,3.67314,0.277538,-0.281752,-0.265545,16.2326,-5.60185,74.5233,-0.547297,-0.202174,-6.110409498214722,3.2978264689445496,0.157384,999,,,,"12510"
"Stone Garrett","WSN",96,413,376,89,52,19,1,17,47,52,29,1,119,4,3,1,,6,2,0.236809,0.0695,0.28796,0.241352,0.295021,0.42593,0.308994,0.720952,0.189121,4.1773,0.29712,0.108,-0.468325,47.1042,-3.21747,91.8923,-0.360325,-0.0695593,-4.508601814508438,-7.99455951154232,0.155874,999,,,,"19273"
"Jose Miranda","MIN",16,70,64,17,11,3,0,2,8,9,5,0,13,1,1,0,,0,0,0.261348,0.0649001,0.180279,0.359997,0.317928,0.421366,0.319726,0.739294,0.160018,2.97727,0.293462,-0.027,-0.123293,8.60768,0.0785842,103.949,-0.150293,0.243,0.1809510737657547,-1.0070000141859055,0.154788,999,,,,"20538"
"Cristian Pache","PHI",63,273,245,56,36,12,1,7,30,29,21,0,73,2,2,2,,6,2,0.228393,0.0782002,0.266364,0.293584,0.293624,0.375078,0.291967,0.668702,0.146685,5.09748,0.291682,-0.065,-0.388647,27.2761,-5.98734,80.3358,-0.453647,1.659,-7.10417976975441,-0.6660000085830688,0.152358,999,,,,"19948"
"David Fletcher","ATL",29,126,116,32,24,6,1,1,14,12,7,0,13,1,1,1,,2,1,0.272271,0.0538996,0.101666,0.530166,0.314917,0.359653,0.295436,0.67457,0.0873819,4.63286,0.295577,-0.01,-0.1448,12.952,-2.40034,81.7773,-0.1548,-0.839,-2.999268665909767,0.16100001335144043,0.144905,999,,,,"17992"
"Tommy La Stella",,31,133,119,29,20,6,0,3,14,13,11,0,22,1,1,1,,1,0,0.247482,0.0819997,0.164672,0.497957,0.314618,0.37166,0.301919,0.686279,0.124178,3.31571,0.28073,-0.297,-0.224389,14.3877,-1.8176,88.9621,-0.521389,-0.649,-2.3102343678474426,-0.7739999890327454,0.143601,999,,,,"12371"
"Austin Wynns","CIN",19,77,68,16,11,3,0,2,8,8,6,0,19,1,1,1,,1,0,0.229367,0.0835001,0.248544,0.335957,0.301721,0.345725,0.287113,0.647447,0.116358,3.45912,0.291227,-0.122575,-0.116158,7.36367,-1.99396,72.4994,-0.238733,0.0526858,-2.855243071913719,1.5526858381927013,0.143051,999,,,,"15271"
"Sam Hilliard","BAL",23,98,86,19,11,4,0,4,11,11,10,0,32,1,1,1,,2,1,0.214649,0.0972999,0.331274,0.293715,0.296254,0.394047,0.299905,0.690301,0.179398,4.97073,0.290588,0.005,-0.0201322,10.4375,-1.50322,91.2175,-0.0151322,-0.1,-1.0464103668928146,-0.8500000014901161,0.142917,999,,,,"17954"
"Jake Bauers","MIL",73,315,274,59,34,12,1,12,35,36,35,0,98,2,2,1,,6,2,0.21422,0.1125,0.310775,0.361998,0.307051,0.392898,0.306503,0.699949,0.178677,4.1902,0.281501,-0.446,-0.373585,35.2751,-3.10584,90.3805,-0.819585,0.89,-4.573464274406433,-4.735000014305115,0.141607,999,,,,"15194"
"Cam Gallagher",,28,109,99,21,14,5,0,2,10,10,7,0,29,1,1,1,,1,0,0.208155,0.0639996,0.268309,0.238529,0.263989,0.31411,0.255398,0.578099,0.105955,3.80318,0.273732,-0.16453,-0.118713,7.56616,-5.69048,57.255,-0.283244,-0.393582,-5.950206696987152,1.7314178049564362,0.136773,999,,,,"12981"
"Nick Ahmed",,65,280,256,59,39,13,1,5,28,28,18,0,66,2,2,2,,5,2,0.229708,0.0639999,0.235065,0.272264,0.282998,0.354928,0.278439,0.637926,0.12522,4.6737,0.285688,-0.075,-0.262438,24.8297,-9.28665,72.9588,-0.337438,-1.603,-9.563560515642166,1.3970000743865967,0.135447,999,,,,"12147"
"Owen Miller","MIL",81,350,319,80,54,18,1,7,37,37,23,1,72,4,3,2,,6,2,0.250662,0.0658999,0.206304,0.319431,0.307479,0.378122,0.299145,0.6856,0.12746,4.07359,0.300602,0.014,-0.423947,37.0559,-5.58955,85.4482,-0.409947,-1.365,-6.719546884298325,-3.865000009536743,0.133229,999,,,,"24655"
"Brian Serven","COL",28,109,99,21,13,4,0,3,11,12,7,0,29,1,1,1,,1,0,0.212214,0.0626004,0.264114,0.237021,0.269762,0.360795,0.274668,0.630557,0.148581,3.7476,0.261046,-0.0602202,-0.134583,9.30732,-3.94933,54.3164,-0.194803,-0.261313,-6.3523537665605545,1.8636872470378876,0.131394,999,,,,"19422"
"José Fermín","STL",11,49,43,11,7,2,0,1,6,5,5,0,7,1,0,0,,1,0,0.246015,0.0968004,0.139408,0.69437,0.330518,0.371554,0.311303,0.702072,0.12554,4.19936,0.269166,-0.024,-0.0820681,5.68258,-0.287789,96.1625,-0.106068,-0.396,-0.339017391204834,-0.020999997854232788,0.130517,999,,,,"21746"
"AJ Pollock",,55,238,218,54,35,11,1,8,27,29,15,0,50,2,2,1,,2,1,0.249853,0.064,0.210435,0.304132,0.302306,0.416886,0.309829,0.719192,0.167033,3.63121,0.287779,-0.419,-0.309627,27.3098,-1.68909,94.3532,-0.728627,-0.371059,-2.366261899471283,-4.4210589826107025,0.130512,999,,,,"9256"
"Luis Matos","SFG",11,49,44,12,8,2,0,1,5,5,4,0,7,0,0,0,,1,0,0.265746,0.0720009,0.137793,0.522529,0.324316,0.406911,0.318217,0.731227,0.141165,4.61793,0.289559,-0.035,-0.0597984,5.96396,-0.00640123,102.212,-0.0947984,-0.179,0.03947639465332031,-0.403999999165535,0.130068,999,,,,"26467"
"Carlos Pérez","CHW",24,96,88,21,13,4,0,3,10,11,6,0,14,1,1,1,,0,0,0.234955,0.0616004,0.143065,0.430577,0.289061,0.387766,0.293694,0.676827,0.152812,2.7257,0.245243,-0.019354,-0.146279,9.72928,-1.96777,83.6118,-0.165633,-0.427938,-2.0507302433252335,1.4470619559288025,0.129988,999,,,,"20805"
"Brett Wisely","SFG",34,147,130,29,19,7,0,3,15,14,13,0,39,1,1,1,,3,1,0.222987,0.0909999,0.265461,0.342799,0.298752,0.343702,0.284784,0.642454,0.120715,4.57378,0.293697,-0.066,-0.146206,13.8102,-4.10094,79.7985,-0.212206,-0.752,-3.8911137729883194,0.1730000376701355,0.12849,999,,,,"27735"
"Cade Marlowe","SEA",109,469,423,90,59,16,3,13,47,49,37,0,150,4,4,2,,16,7,0.2138,0.0782,0.319673,0.244625,0.280838,0.355549,0.278475,0.636387,0.141749,5.80475,0.294575,0.095,-0.274968,41.6038,-15.5411,78.3458,-0.179968,2.82364,-12.348734945058823,-2.301358222961426,0.128096,999,,,,"25505"
"Andrew Knizner",,47,186,166,39,25,8,0,5,20,20,14,0,44,3,1,1,,1,1,0.233601,0.0759997,0.239647,0.317132,0.302018,0.382302,0.299322,0.684319,0.1487,3.46742,0.283691,-0.172049,-0.272751,19.6774,-2.93688,87.1915,-0.4448,-0.540878,-3.3415601551532745,3.0841224193573,0.127597,999,,,,"19514"
"Jonathan Davis",,52,224,196,44,30,8,1,4,24,21,21,0,59,3,2,2,,6,2,0.222771,0.0949998,0.263443,0.360609,0.307179,0.34466,0.290168,0.651839,0.121888,5.78437,0.293383,0.024,-0.0213387,22.0457,-5.24735,80.9529,0.00266134,-1.255,-5.196261290926486,-1.1549999713897705,0.126505,999,,,,"15104"
"David Hamilton","BOS",16,70,61,14,9,3,1,1,8,7,7,0,17,0,1,0,,4,1,0.224759,0.100699,0.247839,0.40631,0.30706,0.351095,0.291732,0.658154,0.126336,6.72464,0.288784,-0.008,0.171947,6.98024,-1.54886,77.0687,0.163947,0.276,-1.7594048380851746,0.6259999871253967,0.124139,999,,,,"27531"
"Tyler Heineman","NYM",8,32,28,6,5,1,0,0,3,3,3,0,7,0,0,0,,0,0,0.226447,0.0907011,0.212657,0.426514,0.305483,0.325866,0.282725,0.631349,0.0994192,4.34494,0.280637,-0.0473307,-0.0434045,2.95158,-0.947438,79.2252,-0.0907352,-0.046255,-0.9143145084381104,0.5787450186908245,0.123563,999,,,,"13897"
"Juan Yepez",,28,119,108,26,16,5,0,5,14,15,9,0,27,1,1,0,,1,0,0.24266,0.0734002,0.229968,0.319176,0.304248,0.431605,0.316602,0.735854,0.188945,3.23453,0.279968,-0.161,-0.195685,14.3242,-0.175223,96.9922,-0.356685,0.136882,-0.8001075685024261,-2.038117602467537,0.121135,999,,,,"18400"
"Rodolfo Castro","PHI",15,63,56,13,8,2,0,2,7,8,5,0,18,1,0,0,,1,0,0.225733,0.0801996,0.277895,0.288597,0.29577,0.401565,0.301723,0.697335,0.175832,4.3417,0.280429,-0.052,-0.102715,6.80494,-0.87124,86.8761,-0.154715,0.005,-1.1790006011724472,0.2299999939277768,0.119333,999,,,,"21987"
"Thomas Saggese","STL",10,42,38,10,6,2,0,1,5,5,3,0,10,0,0,0,,0,0,0.251408,0.0613004,0.241459,0.253875,0.303974,0.400174,0.304875,0.704148,0.148765,4.25514,0.311205,-0.003,-0.0584174,4.64658,-0.470872,91.8537,-0.0614174,0,-0.4852839298546314,0.25,0.119181,999,,,,"sa3014503"
"Stuart Fairchild","CIN",47,203,178,40,25,8,1,6,23,23,18,0,58,4,2,1,,5,2,0.225868,0.0876002,0.284572,0.307831,0.309464,0.386423,0.304961,0.695887,0.160555,5.22675,0.294727,0.034,-0.252985,22.4729,-2.26146,84.4644,-0.218985,-0.124,-4.1259739845991135,-1.5990000218153,0.118562,999,,,,"20321"
"Drew Romo","COL",21,83,76,19,13,4,1,2,9,9,5,0,16,1,1,1,,1,1,0.248723,0.0596994,0.195371,0.30557,0.298026,0.387296,0.297057,0.685322,0.138573,4.84142,0.290603,-0.00645023,-0.108351,8.66441,-1.47302,69.3258,-0.114801,0,-3.276462286710739,1.625,0.11789,999,,,,"sa3014522"
"Austin Martin","MIN",16,70,60,14,10,3,0,1,7,6,7,0,14,2,1,0,,2,1,0.229044,0.1045,0.198564,0.52628,0.327007,0.328318,0.296486,0.655326,0.0992739,4.91217,0.281731,-0.011,-0.0530695,7.25656,-1.27253,87.8405,-0.0640695,0,-1.0839410200715065,-0.15000000596046448,0.114114,999,,,,"sa3014454"
"Coby Mayo","BAL",6,28,24,6,3,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.234812,0.101299,0.27117,0.373561,0.321049,0.407445,0.317739,0.728494,0.172633,3.48542,0.298985,-0.002,-0.0458391,3.39687,-0.0147719,103.579,-0.0478391,0,0.07222869619727135,0.10000000149011612,0.112038,999,,,,"sa3014479"
