"game_pk","officialDate","gameNumber","doubleHeader","away_team_name","home_team_name","VisitorRunsScored","HomeRunsScored","F5_VisitorRunsScored","F5_HomeRunsScored"
663437,"2022-08-30",1,"N","New York Yankees","Los Angeles Angels",7,4,7,3
663286,"2022-08-30",1,"N","Philadelphia Phillies","Arizona Diamondbacks",3,12,0,9
662000,"2022-08-30",1,"N","San Diego Padres","San Francisco Giants",4,3,0,0
661831,"2022-08-31",1,"N","Houston Astros","Texas Rangers",5,3,5,3
661165,"2022-08-31",1,"N","Pittsburgh Pirates","Milwaukee Brewers",1,6,1,1
662033,"2022-08-31",1,"N","San Diego Padres","San Francisco Giants",5,4,4,0
662972,"2022-08-31",1,"N","Baltimore Orioles","Cleveland Guardians",4,0,2,0
662995,"2022-08-31",1,"N","St. Louis Cardinals","Cincinnati Reds",5,3,2,2
661350,"2022-08-31",1,"N","Tampa Bay Rays","Miami Marlins",2,1,0,0
662465,"2022-08-31",1,"N","Oakland Athletics","Washington Nationals",1,5,1,4
661779,"2022-08-31",1,"N","Chicago Cubs","Toronto Blue Jays",7,5,6,2
662447,"2022-08-31",1,"N","Los Angeles Dodgers","New York Mets",1,2,0,2
662903,"2022-08-31",1,"N","Seattle Mariners","Detroit Tigers",5,3,2,2
661478,"2022-08-31",1,"N","Colorado Rockies","Atlanta Braves",2,3,0,3
661649,"2022-08-31",1,"N","Boston Red Sox","Minnesota Twins",6,5,5,2
661441,"2022-08-31",1,"N","Kansas City Royals","Chicago White Sox",2,4,1,2
663410,"2022-08-31",1,"N","New York Yankees","Los Angeles Angels",2,3,2,0
663312,"2022-08-31",1,"N","Philadelphia Phillies","Arizona Diamondbacks",18,2,9,1
662785,"2022-09-01",1,"N","Seattle Mariners","Detroit Tigers",7,0,6,0
661440,"2022-09-01",1,"N","Kansas City Royals","Chicago White Sox",1,7,1,3
662491,"2022-09-01",1,"N","Oakland Athletics","Washington Nationals",5,7,1,1
662410,"2022-09-01",1,"N","Los Angeles Dodgers","New York Mets",3,5,2,1
662971,"2022-09-01",1,"N","Baltimore Orioles","Cleveland Guardians",3,0,3,0
663210,"2022-09-01",1,"N","Texas Rangers","Boston Red Sox",8,9,4,2
661477,"2022-09-01",1,"N","Colorado Rockies","Atlanta Braves",0,3,0,3
663290,"2022-09-01",1,"N","Milwaukee Brewers","Arizona Diamondbacks",0,5,0,3
662356,"2022-09-02",1,"N","Toronto Blue Jays","Pittsburgh Pirates",4,0,2,0
663133,"2022-09-02",1,"N","Colorado Rockies","Cincinnati Reds",2,3,2,1
663356,"2022-09-02",1,"N","Oakland Athletics","Baltimore Orioles",2,5,2,2
662915,"2022-09-02",1,"N","Kansas City Royals","Detroit Tigers",4,5,2,4
662409,"2022-09-02",1,"N","Washington Nationals","New York Mets",3,7,2,3
662961,"2022-09-02",1,"N","Seattle Mariners","Cleveland Guardians",6,1,3,0
663212,"2022-09-02",1,"N","Texas Rangers","Boston Red Sox",1,9,1,7
661855,"2022-09-02",1,"N","New York Yankees","Tampa Bay Rays",0,9,0,1
661476,"2022-09-02",1,"N","Miami Marlins","Atlanta Braves",1,8,1,4
661439,"2022-09-02",1,"N","Minnesota Twins","Chicago White Sox",3,4,2,2
661920,"2022-09-02",1,"N","Chicago Cubs","St. Louis Cardinals",0,8,0,2
663428,"2022-09-02",1,"N","Houston Astros","Los Angeles Angels",4,2,4,0
663285,"2022-09-02",1,"N","Milwaukee Brewers","Arizona Diamondbacks",1,2,1,2
662603,"2022-09-02",1,"N","San Diego Padres","Los Angeles Dodgers",7,1,4,0
662032,"2022-09-02",1,"N","Philadelphia Phillies","San Francisco Giants",1,13,0,12
662031,"2022-09-03",1,"N","Philadelphia Phillies","San Francisco Giants",4,5,3,4
663214,"2022-09-03",1,"N","Texas Rangers","Boston Red Sox",3,5,0,3
662803,"2022-09-03",1,"N","Kansas City Royals","Detroit Tigers",12,2,9,2
661854,"2022-09-03",1,"N","New York Yankees","Tampa Bay Rays",1,2,0,2
662286,"2022-09-03",1,"N","Toronto Blue Jays","Pittsburgh Pirates",4,1,1,1
663355,"2022-09-03",1,"N","Oakland Athletics","Baltimore Orioles",1,8,1,6
662425,"2022-09-03",1,"N","Washington Nationals","New York Mets",7,1,1,1
662963,"2022-09-03",1,"N","Seattle Mariners","Cleveland Guardians",4,0,4,0
661928,"2022-09-03",1,"N","Chicago Cubs","St. Louis Cardinals",4,8,4,8
661438,"2022-09-03",1,"N","Minnesota Twins","Chicago White Sox",0,13,0,7
661475,"2022-09-03",1,"N","Miami Marlins","Atlanta Braves",1,2,0,1
663321,"2022-09-03",1,"N","Milwaukee Brewers","Arizona Diamondbacks",8,6,3,3
663436,"2022-09-03",1,"N","Houston Astros","Los Angeles Angels",1,2,1,0
662597,"2022-09-03",1,"N","San Diego Padres","Los Angeles Dodgers",1,12,0,8
662299,"2022-09-04",1,"N","Toronto Blue Jays","Pittsburgh Pirates",4,3,3,3
663107,"2022-09-04",1,"Y","Colorado Rockies","Cincinnati Reds",8,4,0,1
663108,"2022-09-04",2,"Y","Colorado Rockies","Cincinnati Reds",0,10,0,5
663354,"2022-09-04",1,"N","Oakland Athletics","Baltimore Orioles",5,0,3,0
663213,"2022-09-04",1,"N","Texas Rangers","Boston Red Sox",2,5,2,5
661474,"2022-09-04",1,"N","Miami Marlins","Atlanta Braves",1,7,0,2
662786,"2022-09-04",1,"N","Kansas City Royals","Detroit Tigers",3,2,2,2
662424,"2022-09-04",1,"N","Washington Nationals","New York Mets",7,1,7,1
661853,"2022-09-04",1,"N","New York Yankees","Tampa Bay Rays",2,1,1,0
661437,"2022-09-04",1,"N","Minnesota Twins","Chicago White Sox",5,1,2,0
661927,"2022-09-04",1,"N","Chicago Cubs","St. Louis Cardinals",0,2,0,0
662962,"2022-09-04",1,"N","Seattle Mariners","Cleveland Guardians",6,3,3,1
662030,"2022-09-04",1,"N","Philadelphia Phillies","San Francisco Giants",3,5,0,3
663435,"2022-09-04",1,"N","Houston Astros","Los Angeles Angels",9,1,5,0
663311,"2022-09-04",1,"N","Milwaukee Brewers","Arizona Diamondbacks",1,5,0,3
662599,"2022-09-04",1,"N","San Diego Padres","Los Angeles Dodgers",4,9,1,5
663353,"2022-09-05",1,"Y","Toronto Blue Jays","Baltimore Orioles",7,3,3,1
661045,"2022-09-05",2,"Y","Toronto Blue Jays","Baltimore Orioles",8,4,3,1
661236,"2022-09-05",1,"N","Minnesota Twins","New York Yankees",2,5,2,2
661852,"2022-09-05",1,"N","Boston Red Sox","Tampa Bay Rays",3,4,3,2
662860,"2022-09-05",1,"N","Milwaukee Brewers","Colorado Rockies",6,4,2,3
661926,"2022-09-05",1,"N","Washington Nationals","St. Louis Cardinals",6,0,1,0
662211,"2022-09-05",1,"N","Arizona Diamondbacks","San Diego Padres",5,0,1,0
662121,"2022-09-05",1,"N","Chicago White Sox","Seattle Mariners",3,2,3,1
661088,"2022-09-05",1,"N","Texas Rangers","Houston Astros",0,1,0,1
662646,"2022-09-05",1,"N","Cleveland Guardians","Kansas City Royals",6,5,2,2
663434,"2022-09-05",1,"N","Detroit Tigers","Los Angeles Angels",0,10,0,7
662602,"2022-09-05",1,"N","San Francisco Giants","Los Angeles Dodgers",7,4,6,3
662282,"2022-09-06",1,"N","New York Mets","Pittsburgh Pirates",2,8,0,4
662043,"2022-09-06",1,"N","Boston Red Sox","Tampa Bay Rays",4,8,2,5
661597,"2022-09-06",1,"N","Miami Marlins","Philadelphia Phillies",2,3,1,1
663458,"2022-09-06",1,"N","Toronto Blue Jays","Baltimore Orioles",6,9,4,5
663242,"2022-09-06",1,"N","Cincinnati Reds","Chicago Cubs",3,9,3,3
661925,"2022-09-06",1,"N","Washington Nationals","St. Louis Cardinals",1,4,1,3
662644,"2022-09-06",1,"N","Cleveland Guardians","Kansas City Royals",4,1,2,1
661087,"2022-09-06",1,"N","Texas Rangers","Houston Astros",4,3,3,3
662859,"2022-09-06",1,"N","Milwaukee Brewers","Colorado Rockies",7,10,5,1
663407,"2022-09-06",1,"N","Detroit Tigers","Los Angeles Angels",4,5,1,3
662205,"2022-09-06",1,"N","Arizona Diamondbacks","San Diego Padres",5,6,5,3
662313,"2022-09-06",1,"N","Atlanta Braves","Oakland Athletics",10,9,9,9
662138,"2022-09-06",1,"N","Chicago White Sox","Seattle Mariners",0,3,0,1
662601,"2022-09-06",1,"N","San Francisco Giants","Los Angeles Dodgers",3,6,1,5
662283,"2022-09-07",1,"S","New York Mets","Pittsburgh Pirates",5,1,5,0
662285,"2022-09-07",2,"S","New York Mets","Pittsburgh Pirates",10,0,7,0
661251,"2022-09-07",1,"Y","Minnesota Twins","New York Yankees",4,5,3,1
661235,"2022-09-07",2,"Y","Minnesota Twins","New York Yankees",1,7,1,4
662871,"2022-09-07",1,"N","Milwaukee Brewers","Colorado Rockies",4,8,1,7
662312,"2022-09-07",1,"N","Atlanta Braves","Oakland Athletics",7,3,2,2
663409,"2022-09-07",1,"N","Detroit Tigers","Los Angeles Angels",5,4,1,3
662582,"2022-09-07",1,"N","San Francisco Giants","Los Angeles Dodgers",3,7,2,3
662137,"2022-09-07",1,"N","Chicago White Sox","Seattle Mariners",9,6,2,4
662065,"2022-09-07",1,"N","Boston Red Sox","Tampa Bay Rays",0,1,0,1
661596,"2022-09-07",1,"N","Miami Marlins","Philadelphia Phillies",3,4,2,3
663457,"2022-09-07",1,"N","Toronto Blue Jays","Baltimore Orioles",4,1,4,1
663168,"2022-09-07",1,"N","Cincinnati Reds","Chicago Cubs",7,1,2,1
661924,"2022-09-07",1,"N","Washington Nationals","St. Louis Cardinals",5,6,0,1
662643,"2022-09-07",1,"N","Cleveland Guardians","Kansas City Royals",1,2,1,0
661086,"2022-09-07",1,"N","Texas Rangers","Houston Astros",3,4,3,1
662216,"2022-09-07",1,"N","Arizona Diamondbacks","San Diego Padres",3,6,3,5
661923,"2022-09-08",1,"N","Washington Nationals","St. Louis Cardinals",11,6,4,4
663241,"2022-09-08",1,"N","Cincinnati Reds","Chicago Cubs",4,3,0,1
661219,"2022-09-08",1,"Y","San Francisco Giants","Milwaukee Brewers",1,2,1,2
661233,"2022-09-08",2,"Y","San Francisco Giants","Milwaukee Brewers",2,4,0,3
661595,"2022-09-08",1,"N","Miami Marlins","Philadelphia Phillies",6,5,4,5
661252,"2022-09-08",1,"N","Minnesota Twins","New York Yankees",4,3,2,2
662334,"2022-09-08",1,"N","Chicago White Sox","Oakland Athletics",14,2,10,0
663217,"2022-09-09",1,"N","San Francisco Giants","Chicago Cubs",2,4,0,2
662284,"2022-09-09",1,"N","St. Louis Cardinals","Pittsburgh Pirates",2,8,0,4
661337,"2022-09-09",1,"N","New York Mets","Miami Marlins",3,6,1,4
663456,"2022-09-09",1,"N","Boston Red Sox","Baltimore Orioles",2,3,2,0
661594,"2022-09-09",1,"N","Washington Nationals","Philadelphia Phillies",3,5,2,3
661234,"2022-09-09",1,"N","Tampa Bay Rays","New York Yankees",4,2,4,0
661830,"2022-09-09",1,"N","Toronto Blue Jays","Texas Rangers",4,3,3,1
661085,"2022-09-09",1,"N","Los Angeles Angels","Houston Astros",3,4,0,0
662637,"2022-09-09",1,"N","Detroit Tigers","Kansas City Royals",10,2,7,0
661650,"2022-09-09",1,"N","Cleveland Guardians","Minnesota Twins",7,6,7,2
661185,"2022-09-09",1,"N","Cincinnati Reds","Milwaukee Brewers",8,2,5,2
662870,"2022-09-09",1,"N","Arizona Diamondbacks","Colorado Rockies",10,13,10,8
661850,"2022-09-09",1,"N","Los Angeles Dodgers","San Diego Padres",4,5,4,4
662136,"2022-09-09",1,"N","Atlanta Braves","Seattle Mariners",6,4,4,3
662333,"2022-09-09",1,"N","Chicago White Sox","Oakland Athletics",5,3,0,3
661282,"2022-09-10",1,"N","Tampa Bay Rays","New York Yankees",3,10,1,7
663127,"2022-09-10",1,"N","San Francisco Giants","Chicago Cubs",5,2,4,2
662322,"2022-09-10",1,"N","Chicago White Sox","Oakland Athletics",10,2,7,1
662636,"2022-09-10",1,"N","Detroit Tigers","Kansas City Royals",8,4,8,2
663455,"2022-09-10",1,"N","Boston Red Sox","Baltimore Orioles",17,4,10,3
661593,"2022-09-10",1,"N","Washington Nationals","Philadelphia Phillies",5,8,2,6
661323,"2022-09-10",1,"N","New York Mets","Miami Marlins",11,3,10,1
661841,"2022-09-10",1,"N","Toronto Blue Jays","Texas Rangers",11,7,11,3
661084,"2022-09-10",1,"N","Los Angeles Angels","Houston Astros",6,1,6,1
661665,"2022-09-10",1,"N","Cleveland Guardians","Minnesota Twins",6,4,5,0
661175,"2022-09-10",1,"N","Cincinnati Reds","Milwaukee Brewers",1,5,1,2
662265,"2022-09-10",1,"N","St. Louis Cardinals","Pittsburgh Pirates",7,5,1,3
662869,"2022-09-10",1,"N","Arizona Diamondbacks","Colorado Rockies",1,4,1,0
661849,"2022-09-10",1,"N","Los Angeles Dodgers","San Diego Padres",8,4,5,1
662088,"2022-09-10",1,"N","Atlanta Braves","Seattle Mariners",1,3,0,1
663264,"2022-09-11",1,"N","Boston Red Sox","Baltimore Orioles",1,0,1,0
661592,"2022-09-11",1,"N","Washington Nationals","Philadelphia Phillies",5,7,4,4
662325,"2022-09-11",1,"N","St. Louis Cardinals","Pittsburgh Pirates",4,3,0,1
661232,"2022-09-11",1,"N","Tampa Bay Rays","New York Yankees",4,10,1,10
661322,"2022-09-11",1,"N","New York Mets","Miami Marlins",9,3,7,1
661083,"2022-09-11",1,"N","Los Angeles Angels","Houston Astros",4,12,3,8
662635,"2022-09-11",1,"N","Detroit Tigers","Kansas City Royals",0,4,0,4
661647,"2022-09-11",1,"N","Cleveland Guardians","Minnesota Twins",4,1,2,1
661176,"2022-09-11",1,"N","Cincinnati Reds","Milwaukee Brewers",6,7,2,7
661839,"2022-09-11",1,"N","Toronto Blue Jays","Texas Rangers",1,4,0,3
662868,"2022-09-11",1,"N","Arizona Diamondbacks","Colorado Rockies",12,6,4,3
662323,"2022-09-11",1,"N","Chicago White Sox","Oakland Athletics",3,10,2,7
661848,"2022-09-11",1,"N","Los Angeles Dodgers","San Diego Padres",11,2,2,2
662120,"2022-09-11",1,"N","Atlanta Braves","Seattle Mariners",7,8,1,5
663130,"2022-09-11",1,"N","San Francisco Giants","Chicago Cubs",4,2,1,1
661420,"2022-09-12",1,"S","Texas Rangers","Miami Marlins",3,2,0,2
661419,"2022-09-12",2,"S","Texas Rangers","Miami Marlins",6,10,3,9
662970,"2022-09-12",1,"N","Los Angeles Angels","Cleveland Guardians",4,5,4,4
662782,"2022-09-12",1,"N","Houston Astros","Detroit Tigers",7,0,5,0
663085,"2022-09-12",1,"N","Pittsburgh Pirates","Cincinnati Reds",6,3,6,2
661799,"2022-09-12",1,"N","Tampa Bay Rays","Toronto Blue Jays",2,3,1,1
662423,"2022-09-12",1,"N","Chicago Cubs","New York Mets",5,2,5,1
663324,"2022-09-12",1,"N","Los Angeles Dodgers","Arizona Diamondbacks",6,0,0,0
662029,"2022-09-12",1,"N","Atlanta Braves","San Francisco Giants",2,3,0,3
663158,"2022-09-13",1,"S","Pittsburgh Pirates","Cincinnati Reds",6,1,3,0
663106,"2022-09-13",2,"S","Pittsburgh Pirates","Cincinnati Reds",1,0,0,0
661840,"2022-09-13",1,"S","Tampa Bay Rays","Toronto Blue Jays",4,2,4,0
661798,"2022-09-13",2,"S","Tampa Bay Rays","Toronto Blue Jays",2,7,1,0
662965,"2022-09-13",1,"N","Los Angeles Angels","Cleveland Guardians",1,3,1,1
662787,"2022-09-13",1,"N","Houston Astros","Detroit Tigers",6,3,4,2
661320,"2022-09-13",1,"N","Philadelphia Phillies","Miami Marlins",2,1,0,1
662464,"2022-09-13",1,"N","Baltimore Orioles","Washington Nationals",4,3,4,3
662430,"2022-09-13",1,"N","Chicago Cubs","New York Mets",4,1,3,0
663160,"2022-09-13",1,"N","New York Yankees","Boston Red Sox",7,6,2,3
661645,"2022-09-13",1,"N","Kansas City Royals","Minnesota Twins",3,6,0,5
661922,"2022-09-13",1,"N","Milwaukee Brewers","St. Louis Cardinals",8,4,6,4
661838,"2022-09-13",1,"N","Oakland Athletics","Texas Rangers",7,8,7,5
661436,"2022-09-13",1,"N","Colorado Rockies","Chicago White Sox",2,4,2,3
663323,"2022-09-13",1,"N","Los Angeles Dodgers","Arizona Diamondbacks",4,0,3,0
662119,"2022-09-13",1,"N","San Diego Padres","Seattle Mariners",2,0,1,0
662028,"2022-09-13",1,"N","Atlanta Braves","San Francisco Giants",5,1,4,1
663006,"2022-09-14",1,"N","Pittsburgh Pirates","Cincinnati Reds",10,4,3,2
662969,"2022-09-14",1,"N","Los Angeles Angels","Cleveland Guardians",3,5,3,2
662792,"2022-09-14",1,"N","Houston Astros","Detroit Tigers",2,1,2,0
661435,"2022-09-14",1,"N","Colorado Rockies","Chicago White Sox",3,0,3,0
662027,"2022-09-14",1,"N","Atlanta Braves","San Francisco Giants",1,4,1,2
662118,"2022-09-14",1,"N","San Diego Padres","Seattle Mariners",1,6,0,6
661336,"2022-09-14",1,"N","Philadelphia Phillies","Miami Marlins",6,1,0,1
662463,"2022-09-14",1,"N","Baltimore Orioles","Washington Nationals",6,2,1,2
661770,"2022-09-14",1,"N","Tampa Bay Rays","Toronto Blue Jays",1,5,0,4
662422,"2022-09-14",1,"N","Chicago Cubs","New York Mets",6,3,6,2
663159,"2022-09-14",1,"N","New York Yankees","Boston Red Sox",5,3,3,1
661646,"2022-09-14",1,"N","Kansas City Royals","Minnesota Twins",0,4,0,3
661921,"2022-09-14",1,"N","Milwaukee Brewers","St. Louis Cardinals",1,4,1,3
661829,"2022-09-14",1,"N","Oakland Athletics","Texas Rangers",8,7,4,7
663322,"2022-09-14",1,"N","Los Angeles Dodgers","Arizona Diamondbacks",3,5,2,2
662974,"2022-09-15",1,"N","Chicago White Sox","Cleveland Guardians",8,2,7,1
661822,"2022-09-15",1,"N","Tampa Bay Rays","Toronto Blue Jays",11,0,4,0
661321,"2022-09-15",1,"N","Philadelphia Phillies","Miami Marlins",3,5,0,4
662709,"2022-09-15",1,"N","Oakland Athletics","Houston Astros",2,5,2,2
662398,"2022-09-15",1,"N","Pittsburgh Pirates","New York Mets",1,7,1,6
661644,"2022-09-15",1,"N","Kansas City Royals","Minnesota Twins",2,3,2,3
661919,"2022-09-15",1,"N","Cincinnati Reds","St. Louis Cardinals",3,2,2,1
663284,"2022-09-15",1,"N","San Diego Padres","Arizona Diamondbacks",0,4,0,2
663126,"2022-09-16",1,"N","Colorado Rockies","Chicago Cubs",1,2,0,2
662490,"2022-09-16",1,"N","Miami Marlins","Washington Nationals",4,5,4,0
661776,"2022-09-16",1,"N","Baltimore Orioles","Toronto Blue Jays",3,6,2,4
663209,"2022-09-16",1,"N","Kansas City Royals","Boston Red Sox",1,2,0,0
662404,"2022-09-16",1,"N","Pittsburgh Pirates","New York Mets",3,4,1,2
662064,"2022-09-16",1,"N","Texas Rangers","Tampa Bay Rays",4,3,4,2
662959,"2022-09-16",1,"N","Minnesota Twins","Cleveland Guardians",3,4,3,0
662781,"2022-09-16",1,"N","Chicago White Sox","Detroit Tigers",2,3,0,1
661473,"2022-09-16",1,"N","Philadelphia Phillies","Atlanta Braves",2,7,2,1
662740,"2022-09-16",1,"N","Oakland Athletics","Houston Astros",0,5,0,4
661164,"2022-09-16",1,"N","New York Yankees","Milwaukee Brewers",6,7,5,5
661953,"2022-09-16",1,"N","Cincinnati Reds","St. Louis Cardinals",5,6,4,1
663427,"2022-09-16",1,"N","Seattle Mariners","Los Angeles Angels",7,8,3,5
663283,"2022-09-16",1,"N","San Diego Padres","Arizona Diamondbacks",12,3,5,1
662026,"2022-09-16",1,"N","Los Angeles Dodgers","San Francisco Giants",5,0,4,0
663141,"2022-09-17",1,"S","Minnesota Twins","Cleveland Guardians",1,5,0,4
662958,"2022-09-17",2,"S","Minnesota Twins","Cleveland Guardians",6,7,0,4
661965,"2022-09-17",1,"S","Cincinnati Reds","St. Louis Cardinals",1,5,0,5
661952,"2022-09-17",2,"S","Cincinnati Reds","St. Louis Cardinals",0,1,0,0
663129,"2022-09-17",1,"N","Colorado Rockies","Chicago Cubs",3,1,0,1
661769,"2022-09-17",1,"N","Baltimore Orioles","Toronto Blue Jays",3,6,2,6
662462,"2022-09-17",1,"N","Miami Marlins","Washington Nationals",3,5,3,5
663208,"2022-09-17",1,"N","Kansas City Royals","Boston Red Sox",9,0,4,0
662015,"2022-09-17",1,"N","Texas Rangers","Tampa Bay Rays",1,5,1,3
662784,"2022-09-17",1,"N","Chicago White Sox","Detroit Tigers",4,3,0,0
662823,"2022-09-17",1,"N","Oakland Athletics","Houston Astros",8,5,6,4
662403,"2022-09-17",1,"N","Pittsburgh Pirates","New York Mets",1,5,0,3
661163,"2022-09-17",1,"N","New York Yankees","Milwaukee Brewers",1,4,1,4
661472,"2022-09-17",1,"N","Philadelphia Phillies","Atlanta Braves",3,4,1,4
663289,"2022-09-17",1,"N","San Diego Padres","Arizona Diamondbacks",2,0,2,0
662024,"2022-09-17",1,"N","Los Angeles Dodgers","San Francisco Giants",7,2,7,2
663426,"2022-09-17",1,"N","Seattle Mariners","Los Angeles Angels",1,2,0,2
662783,"2022-09-18",1,"N","Chicago White Sox","Detroit Tigers",11,5,7,2
661994,"2022-09-18",1,"N","Texas Rangers","Tampa Bay Rays",3,5,1,4
663207,"2022-09-18",1,"N","Kansas City Royals","Boston Red Sox",3,13,3,7
661471,"2022-09-18",1,"N","Philadelphia Phillies","Atlanta Braves",2,5,0,1
662461,"2022-09-18",1,"N","Miami Marlins","Washington Nationals",3,1,1,1
661780,"2022-09-18",1,"N","Baltimore Orioles","Toronto Blue Jays",5,4,1,2
662402,"2022-09-18",1,"N","Pittsburgh Pirates","New York Mets",3,7,0,3
662968,"2022-09-18",1,"N","Minnesota Twins","Cleveland Guardians",3,0,1,0
662822,"2022-09-18",1,"N","Oakland Athletics","Houston Astros",2,11,0,7
661162,"2022-09-18",1,"N","New York Yankees","Milwaukee Brewers",12,8,7,4
661930,"2022-09-18",1,"N","Cincinnati Reds","St. Louis Cardinals",3,0,1,0
663112,"2022-09-18",1,"N","Colorado Rockies","Chicago Cubs",4,3,4,2
663425,"2022-09-18",1,"N","Seattle Mariners","Los Angeles Angels",1,5,1,3
663287,"2022-09-18",1,"N","San Diego Padres","Arizona Diamondbacks",6,1,4,0
662025,"2022-09-18",1,"N","Los Angeles Dodgers","San Francisco Giants",4,3,1,1
663044,"2022-09-19",1,"N","Minnesota Twins","Cleveland Guardians",4,11,2,4
663423,"2022-09-19",1,"N","Seattle Mariners","Los Angeles Angels",9,1,5,0
662013,"2022-09-19",1,"N","Houston Astros","Tampa Bay Rays",4,0,1,0
661299,"2022-09-19",1,"N","Chicago Cubs","Miami Marlins",3,10,3,7
663263,"2022-09-19",1,"N","Detroit Tigers","Baltimore Orioles",11,0,6,0
661470,"2022-09-19",1,"N","Washington Nationals","Atlanta Braves",2,5,2,4
661161,"2022-09-19",1,"N","New York Mets","Milwaukee Brewers",7,2,3,0
662886,"2022-09-19",1,"N","San Francisco Giants","Colorado Rockies",10,7,5,6
662622,"2022-09-19",1,"N","Arizona Diamondbacks","Los Angeles Dodgers",2,5,1,5
662621,"2022-09-20",1,"S","Arizona Diamondbacks","Los Angeles Dodgers",5,6,5,1
662607,"2022-09-20",2,"S","Arizona Diamondbacks","Los Angeles Dodgers",5,2,1,0
663104,"2022-09-20",1,"N","Boston Red Sox","Cincinnati Reds",5,3,3,1
662012,"2022-09-20",1,"N","Houston Astros","Tampa Bay Rays",5,0,5,0
661298,"2022-09-20",1,"N","Chicago Cubs","Miami Marlins",2,1,0,1
661591,"2022-09-20",1,"N","Toronto Blue Jays","Philadelphia Phillies",18,11,7,5
663262,"2022-09-20",1,"N","Detroit Tigers","Baltimore Orioles",3,2,2,0
661229,"2022-09-20",1,"N","Pittsburgh Pirates","New York Yankees",8,9,1,2
661469,"2022-09-20",1,"N","Washington Nationals","Atlanta Braves",2,3,0,2
661159,"2022-09-20",1,"N","New York Mets","Milwaukee Brewers",7,5,0,4
661837,"2022-09-20",1,"N","Los Angeles Angels","Texas Rangers",5,2,2,2
662634,"2022-09-20",1,"N","Minnesota Twins","Kansas City Royals",4,5,3,4
661434,"2022-09-20",1,"N","Cleveland Guardians","Chicago White Sox",10,7,1,0
662867,"2022-09-20",1,"N","San Francisco Giants","Colorado Rockies",6,3,1,0
662321,"2022-09-20",1,"N","Seattle Mariners","Oakland Athletics",1,4,1,4
662204,"2022-09-20",1,"N","St. Louis Cardinals","San Diego Padres",0,5,0,4
661468,"2022-09-21",1,"N","Washington Nationals","Atlanta Braves",3,2,1,2
661158,"2022-09-21",1,"N","New York Mets","Milwaukee Brewers",0,6,0,0
661070,"2022-09-21",1,"N","Boston Red Sox","Cincinnati Reds",1,5,1,4
662011,"2022-09-21",1,"N","Houston Astros","Tampa Bay Rays",5,2,1,0
661297,"2022-09-21",1,"N","Chicago Cubs","Miami Marlins",4,3,0,3
661588,"2022-09-21",1,"N","Toronto Blue Jays","Philadelphia Phillies",3,4,0,0
663261,"2022-09-21",1,"N","Detroit Tigers","Baltimore Orioles",1,8,0,3
661228,"2022-09-21",1,"N","Pittsburgh Pirates","New York Yankees",2,14,1,6
661783,"2022-09-21",1,"N","Los Angeles Angels","Texas Rangers",2,7,2,3
662633,"2022-09-21",1,"N","Minnesota Twins","Kansas City Royals",2,5,2,3
661433,"2022-09-21",1,"N","Cleveland Guardians","Chicago White Sox",8,2,6,1
662899,"2022-09-21",1,"N","San Francisco Giants","Colorado Rockies",6,1,4,0
662320,"2022-09-21",1,"N","Seattle Mariners","Oakland Athletics",1,2,0,0
662203,"2022-09-21",1,"N","St. Louis Cardinals","San Diego Padres",0,1,0,1
662606,"2022-09-21",1,"N","Arizona Diamondbacks","Los Angeles Dodgers",6,1,5,1
661806,"2022-09-22",1,"N","Los Angeles Angels","Texas Rangers",3,5,3,1
662632,"2022-09-22",1,"N","Minnesota Twins","Kansas City Royals",1,4,0,3
662898,"2022-09-22",1,"N","San Francisco Giants","Colorado Rockies",3,0,1,0
662306,"2022-09-22",1,"N","Seattle Mariners","Oakland Athletics",9,5,4,5
662202,"2022-09-22",1,"N","St. Louis Cardinals","San Diego Padres",5,4,1,3
662264,"2022-09-22",1,"N","Chicago Cubs","Pittsburgh Pirates",3,2,2,1
662041,"2022-09-22",1,"N","Toronto Blue Jays","Tampa Bay Rays",5,10,3,9
661069,"2022-09-22",1,"N","Milwaukee Brewers","Cincinnati Reds",5,1,2,0
663260,"2022-09-22",1,"N","Houston Astros","Baltimore Orioles",0,2,0,2
661609,"2022-09-22",1,"N","Atlanta Braves","Philadelphia Phillies",0,1,0,1
661243,"2022-09-22",1,"N","Boston Red Sox","New York Yankees",4,5,0,1
661432,"2022-09-22",1,"N","Cleveland Guardians","Chicago White Sox",4,2,4,1
662586,"2022-09-22",1,"N","Arizona Diamondbacks","Los Angeles Dodgers",2,3,1,1
662263,"2022-09-23",1,"N","Chicago Cubs","Pittsburgh Pirates",6,5,2,4
661296,"2022-09-23",1,"N","Washington Nationals","Miami Marlins",2,5,1,1
661068,"2022-09-23",1,"N","Milwaukee Brewers","Cincinnati Reds",5,3,3,2
663259,"2022-09-23",1,"N","Houston Astros","Baltimore Orioles",0,6,0,1
661587,"2022-09-23",1,"N","Atlanta Braves","Philadelphia Phillies",1,9,0,9
661222,"2022-09-23",1,"N","Boston Red Sox","New York Yankees",4,5,1,4
662040,"2022-09-23",1,"N","Toronto Blue Jays","Tampa Bay Rays",6,10,4,6
661807,"2022-09-23",1,"N","Cleveland Guardians","Texas Rangers",6,3,1,2
662897,"2022-09-23",1,"N","San Diego Padres","Colorado Rockies",3,4,2,3
