"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"SFG",16,22.1,0.184,0.122,1.21,0.262,0.612,0.485,0.176,0.338,0.13,88.4,1.43,4.84,5.14,5.06,4.89,-0.1,0.289,0.582,0.097,0.411,0.088,0.382,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"SDP",19,22.1,0.26,0.104,0.81,0.293,0.662,0.424,0.136,0.441,0.077,88.3,1.3,4.84,3.8,4.52,3.87,0.4,0.311,0.594,0.152,0.397,0.033,0.367,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"KCR",22,25.2,0.241,0.071,1.75,0.319,0.759,0.347,0.24,0.413,0.161,87.8,1.4,4.91,4.76,4.18,3.73,-0.1,0.288,0.607,0.122,0.453,0.156,0.364,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"CHC",15,18.2,0.342,0.101,0.48,0.302,0.534,0.5,0.227,0.273,0.083,83.3,1.18,5.3,2.49,2.83,2.89,0.5,0.291,0.709,0.127,0.438,0.114,0.295,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"WSN",21,23.2,0.179,0.063,1.9,0.239,0.65,0.458,0.139,0.403,0.172,89.4,1.14,5.32,5.47,4.7,4.28,-0.2,0.309,0.589,0.101,0.492,0.153,0.458,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"DET",20,25,0.183,0.087,1.44,0.299,0.669,0.45,0.15,0.4,0.125,89,1.48,5.4,5.36,5.34,4.53,-0.3,0.323,0.591,0.091,0.404,0.049,0.321,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"NYM",22,21.1,0.228,0.098,2.11,0.333,0.731,0.452,0.145,0.403,0.2,88.9,1.55,5.91,5.74,4.59,4.12,-0.2,0.293,0.587,0.089,0.363,0.113,0.403,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"CIN",21,18,0.188,0.071,1,0.35,0.588,0.467,0.25,0.283,0.118,89.6,1.61,6,4.23,4.31,4.09,0.2,0.324,0.612,0.135,0.413,0.065,0.371,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"PHI",22,20.2,0.238,0.158,2.18,0.309,0.688,0.35,0.2,0.45,0.185,91.2,1.84,6.53,6.69,5.65,4.94,-0.2,0.28,0.594,0.131,0.397,0.167,0.4,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"COL",15,22.1,0.198,0.089,0.81,0.406,0.618,0.563,0.169,0.268,0.105,88.1,1.75,6.85,4.11,4.32,4.01,0.2,0.274,0.634,0.102,0.454,0.099,0.479,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"MIA",17,25,0.164,0.1,2.16,0.26,0.608,0.342,0.203,0.456,0.167,87.2,1.44,7.2,6.64,5.84,5.09,-0.3,0.286,0.555,0.092,0.399,0.114,0.38,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"CHW",23,24,0.185,0.146,1.5,0.413,0.599,0.381,0.262,0.357,0.133,89.2,2.33,9.75,6.31,6.16,5.35,-0.3,0.267,0.538,0.1,0.417,0.071,0.381,2023-04-08,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-01&enddate=2023-04-07"
"MIL",20,23,0.161,0.108,0.39,0.2,0.935,0.5,0.212,0.288,0.053,83.4,1.04,1.17,4.22,4.99,4.85,0.1,0.226,0.57,0.07,0.365,0.03,0.288,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"NYY",18,23.2,0.31,0.07,0.38,0.31,0.906,0.525,0.237,0.237,0.071,87.3,1.1,1.52,2.59,3,2.72,0.5,0.335,0.56,0.147,0.415,0.068,0.356,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"TEX",16,20.2,0.263,0.088,0.44,0.22,0.699,0.392,0.137,0.471,0.042,88.6,0.92,2.18,3.16,4.4,3.67,0.3,0.319,0.525,0.128,0.393,0.059,0.333,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"STL",16,20.1,0.263,0.063,0.44,0.302,0.825,0.537,0.222,0.241,0.077,89.8,1.08,2.21,2.71,3.1,3.02,0.2,0.349,0.638,0.132,0.392,0.056,0.444,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"TBR",16,20,0.163,0.063,1.35,0.196,0.899,0.424,0.119,0.458,0.111,85.5,0.95,2.25,5.25,5.48,4.57,-0.1,0.321,0.65,0.094,0.423,0.085,0.322,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"ATL",25,27,0.255,0.104,1,0.215,0.84,0.439,0.136,0.424,0.107,89,1.04,2.67,4.06,4.29,3.92,0.2,0.338,0.594,0.107,0.378,0.059,0.338,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"TOR",24,23,0.25,0.065,1.57,0.246,0.931,0.393,0.164,0.443,0.148,90.2,1.04,2.74,4.7,4.34,3.54,0.1,0.329,0.674,0.144,0.36,0.115,0.443,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"ARI",20,22.1,0.311,0.122,2.01,0.159,1,0.408,0.163,0.429,0.238,93.1,1.03,2.82,5.55,4.15,3.56,-0.4,0.279,0.533,0.142,0.426,0.184,0.51,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"BOS",21,25,0.217,0.094,0,0.268,0.71,0.522,0.145,0.333,0,90.2,1.16,2.88,3,4.48,4.07,0.3,0.343,0.632,0.091,0.413,0,0.408,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"PHI",20,21,0.244,0.144,1.29,0.25,0.887,0.34,0.17,0.491,0.115,89.9,1.38,3,5.02,5.16,4.68,0.1,0.292,0.567,0.138,0.403,0.145,0.345,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"CLE",23,28.1,0.265,0.097,1.59,0.212,0.833,0.279,0.191,0.529,0.139,89.8,1.06,3.18,4.84,4.6,3.9,-0.1,0.28,0.655,0.125,0.494,0.141,0.38,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"SEA",27,25.1,0.275,0.156,0.36,0.262,0.736,0.5,0.065,0.435,0.037,87.7,1.34,3.2,3.56,4.76,4.42,0.5,0.328,0.642,0.134,0.423,0.032,0.355,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"BAL",19,24.2,0.22,0.06,0.73,0.246,0.733,0.271,0.229,0.5,0.057,90.2,1.01,3.28,3.52,4.76,4.07,0.5,0.349,0.69,0.095,0.43,0.07,0.408,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"PIT",20,24.1,0.235,0.088,0.37,0.299,0.743,0.418,0.239,0.343,0.043,88.8,1.23,3.33,3.19,4.18,3.9,0.6,0.363,0.627,0.117,0.408,0.059,0.368,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"LAA",19,21.1,0.282,0.047,1.27,0.288,0.758,0.364,0.236,0.4,0.136,86.2,1.03,3.8,3.82,3.66,2.99,0.2,0.308,0.576,0.096,0.392,0.073,0.309,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"MIN",16,17,0.314,0.043,1.59,0.381,0.674,0.533,0.156,0.311,0.214,92.4,1.29,4.76,3.63,2.67,2.44,0.1,0.326,0.629,0.123,0.44,0.089,0.422,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"CHC",14,18.2,0.321,0.09,0.48,0.289,0.561,0.457,0.217,0.326,0.067,86.3,1.13,4.82,2.54,3.14,3,0.4,0.291,0.679,0.131,0.449,0.087,0.37,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"OAK",19,25.2,0.138,0.129,1.4,0.244,0.65,0.333,0.222,0.444,0.111,87.2,1.48,4.91,6.28,6.52,5.83,-0.3,0.272,0.5,0.073,0.369,0.085,0.28,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"KCR",22,25,0.246,0.07,1.8,0.37,0.788,0.329,0.25,0.421,0.156,89.1,1.6,5.04,4.72,4.18,3.68,0,0.306,0.605,0.136,0.446,0.154,0.397,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"SDP",19,22.1,0.257,0.119,0.81,0.328,0.673,0.419,0.161,0.419,0.077,87.8,1.52,5.24,3.85,4.56,4.09,0.3,0.285,0.584,0.138,0.404,0.032,0.365,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"HOU",22,23.1,0.223,0.087,1.93,0.308,0.643,0.457,0.186,0.357,0.2,86.6,1.46,5.79,5.5,4.44,4.01,-0.3,0.329,0.592,0.125,0.39,0.114,0.329,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"LAD",21,20,0.195,0.046,0,0.406,0.594,0.46,0.159,0.381,0,88.2,1.5,5.85,2.6,4.53,3.87,0.4,0.32,0.552,0.114,0.413,0.063,0.375,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"WSN",23,23.1,0.153,0.082,1.93,0.257,0.625,0.427,0.133,0.44,0.152,90.4,1.33,6.17,5.93,5.42,4.89,-0.2,0.298,0.582,0.101,0.48,0.133,0.467,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"SFG",15,20,0.191,0.112,1.8,0.259,0.513,0.5,0.21,0.29,0.222,88.6,1.45,6.3,5.8,4.65,4.57,-0.1,0.29,0.596,0.098,0.428,0.097,0.355,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"DET",19,26.2,0.098,0.065,2.36,0.277,0.663,0.42,0.15,0.43,0.163,90.2,1.54,6.41,7.03,6.22,5.45,-0.8,0.314,0.593,0.073,0.438,0.069,0.396,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"COL",14,21,0.223,0.064,0.86,0.422,0.633,0.569,0.154,0.277,0.111,88.2,1.67,6.43,3.64,3.78,3.43,0.2,0.295,0.67,0.081,0.45,0.106,0.485,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"NYM",21,20.1,0.191,0.112,2.21,0.298,0.68,0.435,0.194,0.371,0.217,88,1.57,6.64,6.4,5.03,4.75,-0.2,0.281,0.562,0.074,0.362,0.113,0.387,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"MIA",18,23.1,0.18,0.12,2.31,0.21,0.61,0.309,0.206,0.485,0.182,89.5,1.33,6.94,7,5.94,5.21,-0.3,0.264,0.47,0.095,0.395,0.132,0.441,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"CHW",23,24.2,0.214,0.143,1.82,0.378,0.609,0.392,0.228,0.38,0.167,89.3,2.07,8.76,6.28,5.6,4.94,-0.1,0.272,0.548,0.096,0.424,0.076,0.367,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"CIN",19,15.1,0.198,0.086,1.17,0.436,0.545,0.509,0.255,0.236,0.154,90.1,2.15,8.8,4.57,4.24,4.04,0,0.351,0.593,0.133,0.38,0.053,0.386,2023-04-09,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-02&enddate=2023-04-08"
"MIL",20,22.1,0.189,0.122,0,0.2,1,0.5,0.233,0.267,0,84,1.03,0,3.62,4.78,4.72,0.2,0.243,0.544,0.082,0.354,0,0.283,2023-04-10,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-04-03&enddate=2023-04-09"
