"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"MIL",986,28,103,100,23,0.092,0.266,0.147,0.262,0.208,0.291,0.355,0.286,77,89,-0.8,-28.9,5.1,0.9,0.181,0.416,0.403,0.112,0.302,0.111,0.087,0.397,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"CHW",997,32,103,99,19,0.061,0.254,0.159,0.269,0.222,0.276,0.381,0.284,78,89.6,0.4,-25,-8.6,0,0.191,0.462,0.347,0.139,0.382,0.14,0.08,0.391,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"OAK",985,15,86,84,28,0.088,0.254,0.097,0.276,0.21,0.294,0.307,0.272,75,87.8,0.4,-28.1,-5,0,0.174,0.479,0.346,0.071,0.3,0.123,0.051,0.344,2023-06-20,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-21&enddate=2023-06-19"
"ATL",1031,51,159,154,22,0.082,0.189,0.219,0.314,0.289,0.348,0.509,0.365,128,91.4,-0.7,34.1,-0.4,6.9,0.2,0.434,0.366,0.188,0.333,0.116,0.121,0.465,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"CIN",1115,33,162,156,45,0.095,0.204,0.18,0.322,0.274,0.349,0.454,0.348,111,88,6.7,22.5,-3.1,5.7,0.206,0.409,0.385,0.113,0.29,0.099,0.077,0.353,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"SFG",1104,29,164,160,11,0.1,0.235,0.165,0.343,0.274,0.354,0.439,0.345,118,88.8,0.4,25.3,4.9,6.8,0.21,0.398,0.392,0.104,0.305,0.101,0.103,0.402,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"TEX",1070,35,148,140,10,0.091,0.208,0.183,0.322,0.273,0.34,0.457,0.344,121,90.3,-3.2,22.6,6.4,6.6,0.246,0.379,0.376,0.125,0.297,0.099,0.103,0.432,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"LAA",1038,48,126,119,17,0.102,0.238,0.224,0.279,0.243,0.331,0.467,0.344,119,90.6,-3.1,19.7,-5,5,0.2,0.373,0.427,0.169,0.307,0.125,0.111,0.426,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"ARI",1028,35,141,138,28,0.09,0.189,0.189,0.294,0.261,0.33,0.45,0.337,109,89,3.1,14.6,-3.5,4.6,0.171,0.45,0.378,0.128,0.292,0.082,0.065,0.385,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"MIA",1044,26,136,128,12,0.092,0.194,0.138,0.327,0.277,0.35,0.416,0.335,112,88.7,-3.6,11.7,-6.6,4.1,0.224,0.443,0.333,0.108,0.313,0.093,0.053,0.355,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"LAD",985,40,131,125,19,0.093,0.223,0.185,0.294,0.255,0.332,0.44,0.334,111,90.1,3.1,16,-3.9,4.6,0.219,0.379,0.402,0.151,0.304,0.115,0.094,0.445,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"TOR",1050,33,118,114,20,0.075,0.19,0.16,0.307,0.269,0.329,0.428,0.33,111,89.7,-1,12.5,-1.8,4.7,0.225,0.437,0.337,0.129,0.306,0.094,0.083,0.425,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"BOS",1042,22,124,118,12,0.095,0.203,0.157,0.313,0.259,0.336,0.416,0.329,104,89.3,-2.7,2.1,-10.5,2.7,0.2,0.436,0.364,0.085,0.3,0.092,0.064,0.394,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"SDP",996,36,125,118,34,0.106,0.219,0.183,0.279,0.242,0.328,0.424,0.327,109,89.2,4.7,15.1,3.1,5.2,0.195,0.415,0.39,0.142,0.28,0.095,0.083,0.391,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"HOU",1066,43,125,119,23,0.079,0.207,0.185,0.274,0.246,0.311,0.431,0.321,105,89.5,-0.6,5.9,-0.3,4.2,0.191,0.43,0.379,0.152,0.341,0.109,0.083,0.401,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"CLE",997,18,116,112,10,0.07,0.18,0.137,0.322,0.275,0.328,0.412,0.32,104,86.9,-2.8,1.8,-0.3,3.5,0.227,0.442,0.33,0.074,0.353,0.1,0.052,0.319,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"BAL",931,29,118,116,13,0.066,0.228,0.171,0.31,0.259,0.31,0.43,0.32,104,89.3,-0.5,3.4,-5.8,2.9,0.197,0.43,0.373,0.119,0.354,0.119,0.1,0.415,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"COL",1102,28,126,121,15,0.082,0.254,0.163,0.322,0.252,0.32,0.415,0.319,85,88.6,-1.1,-21.9,-2.3,1.3,0.242,0.408,0.35,0.111,0.344,0.132,0.078,0.366,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"PHI",1045,30,124,118,23,0.084,0.243,0.159,0.317,0.256,0.322,0.415,0.318,97,90.4,2,-1.3,-7.3,2.7,0.227,0.379,0.394,0.111,0.35,0.138,0.102,0.42,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"TBR",1032,26,131,124,44,0.087,0.237,0.152,0.308,0.247,0.321,0.399,0.316,106,89.5,4.2,11.5,-3.4,4.3,0.204,0.437,0.359,0.107,0.35,0.124,0.058,0.381,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"NYM",935,33,122,120,21,0.08,0.219,0.174,0.27,0.235,0.308,0.408,0.313,101,90.8,1.9,2.6,-3.2,3.1,0.183,0.436,0.381,0.136,0.291,0.102,0.092,0.449,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"PIT",954,25,97,93,22,0.092,0.218,0.15,0.29,0.242,0.317,0.392,0.312,93,89.4,1.2,-6.6,0,2.6,0.19,0.427,0.383,0.102,0.276,0.104,0.074,0.405,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"STL",986,38,101,99,15,0.088,0.229,0.177,0.261,0.227,0.307,0.404,0.311,98,90.8,-2.7,-5.7,-5.9,2.2,0.199,0.387,0.413,0.141,0.302,0.111,0.088,0.45,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"WSN",938,20,106,101,12,0.062,0.177,0.146,0.296,0.258,0.31,0.404,0.311,92,88.4,-0.2,-9.4,-9.6,1.3,0.181,0.448,0.371,0.077,0.34,0.093,0.077,0.361,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"SEA",934,28,107,104,16,0.092,0.26,0.159,0.289,0.229,0.313,0.388,0.308,100,89.3,-0.4,0,0,3.2,0.189,0.407,0.404,0.118,0.326,0.128,0.093,0.428,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"DET",1062,29,111,107,13,0.105,0.232,0.153,0.278,0.229,0.311,0.382,0.305,95,89.5,-1.8,-8.6,-0.7,2.7,0.18,0.394,0.427,0.098,0.322,0.118,0.103,0.421,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"MIN",1000,31,98,94,19,0.086,0.304,0.155,0.307,0.228,0.307,0.382,0.305,94,88.5,2.8,-3.9,-7.1,2.3,0.219,0.423,0.357,0.148,0.31,0.124,0.096,0.404,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"KCR",929,21,87,81,21,0.076,0.241,0.131,0.3,0.24,0.308,0.37,0.299,86,89,-1,-16.8,1,1.6,0.22,0.414,0.365,0.094,0.321,0.128,0.09,0.394,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"CHC",995,23,110,106,16,0.103,0.253,0.123,0.278,0.218,0.31,0.341,0.292,81,88.2,1.7,-21.2,-1.2,1.1,0.2,0.449,0.351,0.106,0.3,0.1,0.078,0.378,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"NYY",870,34,99,96,12,0.062,0.236,0.18,0.25,0.219,0.273,0.399,0.289,83,90.2,-0.8,-18.2,-0.7,1.1,0.159,0.469,0.372,0.152,0.327,0.112,0.098,0.43,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"CHW",1001,33,105,101,19,0.064,0.254,0.16,0.267,0.221,0.278,0.382,0.286,79,89.4,0.3,-24,-8.7,0.1,0.189,0.465,0.345,0.143,0.381,0.139,0.079,0.386,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"MIL",981,26,104,101,22,0.09,0.271,0.14,0.267,0.208,0.289,0.349,0.283,75,88.9,-1,-31.6,5.1,0.7,0.179,0.418,0.403,0.105,0.303,0.112,0.086,0.397,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"OAK",994,16,88,86,28,0.091,0.253,0.099,0.277,0.211,0.296,0.311,0.275,78,87.7,0.4,-26,-5.1,0.3,0.174,0.471,0.355,0.073,0.303,0.123,0.053,0.343,2023-06-21,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-22&enddate=2023-06-20"
"ATL",993,50,153,148,21,0.081,0.19,0.221,0.314,0.29,0.347,0.511,0.365,128,91.4,-0.8,33,-0.5,6.6,0.195,0.434,0.371,0.188,0.335,0.116,0.121,0.463,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"CIN",1111,33,161,155,43,0.095,0.202,0.18,0.324,0.276,0.352,0.456,0.351,113,88.2,6.2,24.3,-3,5.9,0.205,0.408,0.387,0.112,0.285,0.097,0.078,0.362,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"TEX",1075,36,150,142,11,0.094,0.21,0.187,0.322,0.273,0.342,0.46,0.347,122,90,-3.1,25,6.4,6.8,0.244,0.378,0.378,0.128,0.294,0.098,0.102,0.424,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"SFG",1099,28,164,160,12,0.098,0.234,0.16,0.349,0.279,0.356,0.439,0.346,119,88.9,0.5,26.4,4.8,6.9,0.211,0.403,0.386,0.102,0.304,0.102,0.099,0.404,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"LAA",1037,47,124,117,17,0.103,0.235,0.221,0.274,0.24,0.328,0.461,0.341,116,90.6,-3,16.9,-4.7,4.8,0.199,0.367,0.433,0.163,0.304,0.124,0.11,0.425,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"ARI",1033,33,140,137,34,0.097,0.189,0.182,0.296,0.261,0.335,0.442,0.337,109,89.1,4.2,16.2,-3.9,4.7,0.174,0.447,0.379,0.121,0.286,0.08,0.061,0.383,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"BOS",1054,23,127,121,14,0.098,0.203,0.162,0.318,0.263,0.341,0.425,0.335,108,89.4,-2.8,6.9,-10.5,3.2,0.204,0.432,0.364,0.088,0.298,0.092,0.067,0.402,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"MIA",1041,26,136,128,12,0.091,0.2,0.139,0.327,0.276,0.347,0.415,0.333,111,88.9,-3.5,10.7,-6.3,4,0.213,0.449,0.338,0.107,0.316,0.093,0.056,0.36,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"TOR",1050,32,120,116,21,0.075,0.195,0.158,0.31,0.269,0.329,0.426,0.329,110,89.7,-0.8,12,-1.9,4.6,0.231,0.432,0.337,0.126,0.307,0.096,0.082,0.42,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"LAD",980,39,125,119,19,0.095,0.228,0.179,0.29,0.25,0.329,0.429,0.329,107,89.9,3.5,12.2,-4.2,4.1,0.218,0.38,0.402,0.149,0.31,0.118,0.092,0.441,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"SDP",1033,36,127,120,35,0.108,0.22,0.178,0.281,0.242,0.33,0.42,0.327,108,89.2,4.8,15.4,3.4,5.4,0.196,0.418,0.386,0.138,0.279,0.095,0.08,0.395,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"CLE",1005,18,120,115,9,0.067,0.186,0.138,0.334,0.282,0.332,0.42,0.325,107,86.9,-2.7,6,-0.4,4,0.232,0.441,0.327,0.074,0.357,0.099,0.054,0.319,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"PHI",1007,28,121,115,22,0.082,0.24,0.158,0.32,0.259,0.323,0.417,0.32,98,90.6,1.8,0,-7,2.7,0.225,0.381,0.394,0.106,0.345,0.136,0.102,0.425,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"COL",1101,30,124,119,14,0.08,0.26,0.165,0.321,0.251,0.317,0.416,0.319,84,88.5,-1.3,-22.6,-2.9,1.1,0.243,0.401,0.356,0.118,0.345,0.134,0.081,0.365,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"TBR",1037,25,132,125,43,0.09,0.238,0.146,0.314,0.25,0.325,0.397,0.318,107,89.4,4.3,12.8,-3.7,4.4,0.206,0.435,0.359,0.102,0.349,0.121,0.058,0.38,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"NYM",980,34,130,128,25,0.085,0.223,0.174,0.276,0.237,0.314,0.411,0.317,103,90.7,2.6,6.7,-2.6,3.7,0.184,0.431,0.384,0.135,0.291,0.104,0.094,0.448,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
"HOU",1059,40,123,116,27,0.082,0.209,0.177,0.273,0.242,0.309,0.419,0.316,101,89.7,0.2,1.9,-0.5,3.8,0.195,0.433,0.372,0.147,0.341,0.11,0.082,0.408,2023-06-22,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-23&enddate=2023-06-21"
