"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate"
718583,"/api/v1.1/game/718583/feed/live","R","2023","2023-04-14T23:10:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718583-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,5,8,6,"0.571",110,"Baltimore Orioles","/api/v1/teams/110",3,FALSE,FALSE,5,5,9,"0.357",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718583/content",NA,NA,NA,NA,NA
718581,"/api/v1.1/game/718581/feed/live","R","2023","2023-04-15T00:10:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718581-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,5,8,5,"0.615",140,"Texas Rangers","/api/v1/teams/140",2,FALSE,FALSE,5,6,8,"0.429",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718581/content",NA,NA,NA,NA,NA
718579,"/api/v1.1/game/718579/feed/live","R","2023","2023-04-15T00:10:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718579-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",10,TRUE,FALSE,5,10,4,"0.714",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,5,4,10,"0.286",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718579/content",NA,NA,NA,NA,NA
718582,"/api/v1.1/game/718582/feed/live","R","2023","2023-04-15T00:15:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718582-2023-04-14","2023","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,5,8,6,"0.571",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,5,6,8,"0.429",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718582/content",NA,NA,NA,NA,NA
718578,"/api/v1.1/game/718578/feed/live","R","2023","2023-04-15T01:40:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718578-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",17,TRUE,FALSE,5,8,6,"0.571",121,"New York Mets","/api/v1/teams/121",6,FALSE,FALSE,5,3,11,"0.214",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718578/content",NA,NA,NA,NA,NA
718574,"/api/v1.1/game/718574/feed/live","R","2023","2023-04-15T01:40:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718574-2023-04-14","2023","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",11,TRUE,FALSE,5,10,4,"0.714",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,5,7,8,"0.467",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718574/content",NA,NA,NA,NA,NA
718575,"/api/v1.1/game/718575/feed/live","R","2023","2023-04-15T02:10:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718575-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",8,TRUE,FALSE,5,7,5,"0.583",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,5,7,7,"0.5",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718575/content",NA,NA,NA,NA,NA
718577,"/api/v1.1/game/718577/feed/live","R","2023","2023-04-15T02:10:00Z","2023-04-14",FALSE,1,TRUE,"N","P","N","14-718577-2023-04-14","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,FALSE,FALSE,5,5,9,"0.357",115,"Colorado Rockies","/api/v1/teams/115",5,TRUE,FALSE,5,6,8,"0.429",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718577/content",NA,NA,NA,NA,NA
718572,"/api/v1.1/game/718572/feed/live","R","2023","2023-04-15T17:05:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718572-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,5,10,5,"0.667",142,"Minnesota Twins","/api/v1/teams/142",6,TRUE,FALSE,5,9,6,"0.6",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718572/content",NA,NA,NA,NA,NA
718571,"/api/v1.1/game/718571/feed/live","R","2023","2023-04-15T17:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718571-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,FALSE,FALSE,5,5,9,"0.357",137,"San Francisco Giants","/api/v1/teams/137",7,TRUE,FALSE,5,5,9,"0.357",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/718571/content",NA,NA,NA,NA,NA
718570,"/api/v1.1/game/718570/feed/live","R","2023","2023-04-15T18:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718570-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,FALSE,FALSE,5,8,7,"0.533",110,"Baltimore Orioles","/api/v1/teams/110",7,TRUE,FALSE,5,6,9,"0.4",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718570/content",NA,NA,NA,NA,NA
718568,"/api/v1.1/game/718568/feed/live","R","2023","2023-04-15T18:15:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718568-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,5,9,6,"0.6",134,"Pittsburgh Pirates","/api/v1/teams/134",3,FALSE,FALSE,5,6,9,"0.4",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718568/content",NA,NA,NA,NA,NA
718569,"/api/v1.1/game/718569/feed/live","R","2023","2023-04-15T19:07:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718569-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,5,13,2,"0.867",139,"Tampa Bay Rays","/api/v1/teams/139",5,TRUE,FALSE,5,10,5,"0.667",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/718569/content",NA,NA,NA,NA,NA
718573,"/api/v1.1/game/718573/feed/live","R","2023","2023-04-15T20:05:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718573-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,5,9,6,"0.6",114,"Cleveland Guardians","/api/v1/teams/114",4,FALSE,FALSE,5,4,11,"0.267",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718573/content",NA,NA,NA,NA,NA
718560,"/api/v1.1/game/718560/feed/live","R","2023","2023-04-15T20:05:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718560-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,145,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,FALSE,FALSE,5,10,5,"0.667",158,"Milwaukee Brewers","/api/v1/teams/158",10,TRUE,FALSE,5,8,8,"0.5",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718560/content",NA,NA,NA,NA,NA
718565,"/api/v1.1/game/718565/feed/live","R","2023","2023-04-15T20:07:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718565-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,TRUE,FALSE,5,9,6,"0.6",121,"New York Mets","/api/v1/teams/121",2,FALSE,FALSE,5,3,12,"0.2",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718565/content",NA,NA,NA,NA,NA
718576,"/api/v1.1/game/718576/feed/live","R","2023","2023-04-15T20:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718576-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",7,FALSE,FALSE,5,7,7,"0.5",108,"Los Angeles Angels","/api/v1/teams/108",9,TRUE,FALSE,5,7,8,"0.467",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718576/content",NA,NA,NA,NA,NA
718566,"/api/v1.1/game/718566/feed/live","R","2023","2023-04-15T20:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718566-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,5,5,10,"0.333",143,"Philadelphia Phillies","/api/v1/teams/143",13,TRUE,FALSE,5,6,8,"0.429",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718566/content",NA,NA,NA,NA,NA
718563,"/api/v1.1/game/718563/feed/live","R","2023","2023-04-15T20:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718563-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",9,TRUE,FALSE,5,11,4,"0.733",144,"Atlanta Braves","/api/v1/teams/144",3,FALSE,FALSE,5,4,11,"0.267",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718563/content",NA,NA,NA,NA,NA
718567,"/api/v1.1/game/718567/feed/live","R","2023","2023-04-15T20:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718567-2023-04-15","2023","day","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,5,8,7,"0.533",109,"Arizona Diamondbacks","/api/v1/teams/109",3,TRUE,FALSE,5,8,7,"0.533",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718567/content",NA,NA,NA,NA,NA
718562,"/api/v1.1/game/718562/feed/live","R","2023","2023-04-15T23:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718562-2023-04-15","2023","night","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,5,8,6,"0.571",140,"Texas Rangers","/api/v1/teams/140",8,TRUE,FALSE,5,7,8,"0.467",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718562/content",NA,NA,NA,NA,NA
718564,"/api/v1.1/game/718564/feed/live","R","2023","2023-04-16T01:10:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718564-2023-04-15","2023","night","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,5,7,6,"0.538",112,"Chicago Cubs","/api/v1/teams/112",2,TRUE,FALSE,5,8,7,"0.533",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718564/content",NA,NA,NA,NA,NA
718561,"/api/v1.1/game/718561/feed/live","R","2023","2023-04-16T01:40:00Z","2023-04-15",FALSE,1,TRUE,"N","P","N","14-718561-2023-04-15","2023","night","Jackie Robinson Day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,5,5,10,"0.333",115,"Colorado Rockies","/api/v1/teams/115",9,TRUE,FALSE,5,7,8,"0.467",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718561/content",NA,NA,NA,NA,NA
718559,"/api/v1.1/game/718559/feed/live","R","2023","2023-04-16T17:35:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718559-2023-04-16","2023","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,5,7,8,"0.467",108,"Los Angeles Angels","/api/v1/teams/108",2,TRUE,FALSE,5,8,8,"0.5",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718559/content",NA,NA,NA,NA,NA
718555,"/api/v1.1/game/718555/feed/live","R","2023","2023-04-16T17:35:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718555-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,FALSE,FALSE,5,9,7,"0.563",114,"Cleveland Guardians","/api/v1/teams/114",7,TRUE,FALSE,5,5,11,"0.313",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/718555/content",NA,NA,NA,NA,NA
718557,"/api/v1.1/game/718557/feed/live","R","2023","2023-04-16T17:35:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718557-2023-04-16","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,5,10,6,"0.625",142,"Minnesota Twins","/api/v1/teams/142",2,TRUE,FALSE,5,10,6,"0.625",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/718557/content",NA,NA,NA,NA,NA
718556,"/api/v1.1/game/718556/feed/live","R","2023","2023-04-16T17:37:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718556-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",8,TRUE,FALSE,5,14,2,"0.875",139,"Tampa Bay Rays","/api/v1/teams/139",1,FALSE,FALSE,5,10,6,"0.625",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/718556/content",NA,NA,NA,NA,NA
718554,"/api/v1.1/game/718554/feed/live","R","2023","2023-04-16T17:40:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718554-2023-04-16","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",14,TRUE,FALSE,5,6,10,"0.375",143,"Philadelphia Phillies","/api/v1/teams/143",3,FALSE,FALSE,5,6,9,"0.4",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718554/content",NA,NA,NA,NA,NA
718550,"/api/v1.1/game/718550/feed/live","R","2023","2023-04-16T17:40:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718550-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,TRUE,FALSE,5,9,7,"0.563",109,"Arizona Diamondbacks","/api/v1/teams/109",0,FALSE,FALSE,5,8,8,"0.5",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718550/content",NA,NA,NA,NA,NA
718551,"/api/v1.1/game/718551/feed/live","R","2023","2023-04-16T18:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718551-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,TRUE,FALSE,5,12,4,"0.75",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,5,4,12,"0.25",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718551/content",NA,NA,NA,NA,NA
718553,"/api/v1.1/game/718553/feed/live","R","2023","2023-04-16T18:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718553-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",8,TRUE,FALSE,5,9,7,"0.563",110,"Baltimore Orioles","/api/v1/teams/110",4,FALSE,FALSE,5,6,10,"0.375",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/718553/content",NA,NA,NA,NA,NA
718548,"/api/v1.1/game/718548/feed/live","R","2023","2023-04-16T18:15:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718548-2023-04-16","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,FALSE,FALSE,5,9,7,"0.563",134,"Pittsburgh Pirates","/api/v1/teams/134",5,TRUE,FALSE,5,7,9,"0.438",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718548/content",NA,NA,NA,NA,NA
718546,"/api/v1.1/game/718546/feed/live","R","2023","2023-04-16T20:07:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718546-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,5,10,6,"0.625",121,"New York Mets","/api/v1/teams/121",3,FALSE,FALSE,5,3,13,"0.188",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718546/content",NA,NA,NA,NA,NA
718547,"/api/v1.1/game/718547/feed/live","R","2023","2023-04-16T20:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718547-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,TRUE,FALSE,5,8,6,"0.571",112,"Chicago Cubs","/api/v1/teams/112",2,FALSE,FALSE,5,8,8,"0.5",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/718547/content",NA,NA,NA,NA,NA
718545,"/api/v1.1/game/718545/feed/live","R","2023","2023-04-16T20:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718545-2023-04-16","2023","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",0,FALSE,FALSE,5,5,11,"0.313",115,"Colorado Rockies","/api/v1/teams/115",1,TRUE,FALSE,5,8,8,"0.5",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/718545/content",NA,NA,NA,NA,NA
718549,"/api/v1.1/game/718549/feed/live","R","2023","2023-04-16T20:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718549-2023-04-16","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,TRUE,FALSE,5,11,5,"0.688",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,5,8,9,"0.471",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718549/content",NA,NA,NA,NA,NA
718552,"/api/v1.1/game/718552/feed/live","R","2023","2023-04-16T23:10:00Z","2023-04-16",FALSE,1,TRUE,"N","P","N","14-718552-2023-04-16","2023","night",NA,9,FALSE,145,3,3,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",9,TRUE,FALSE,5,9,6,"0.6",140,"Texas Rangers","/api/v1/teams/140",1,FALSE,FALSE,5,7,9,"0.438",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718552/content",NA,NA,NA,NA,NA
718540,"/api/v1.1/game/718540/feed/live","R","2023","2023-04-17T15:10:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718540-2023-04-17","2023","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",5,TRUE,FALSE,5,8,8,"0.5",108,"Los Angeles Angels","/api/v1/teams/108",4,FALSE,FALSE,5,8,9,"0.471",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/718540/content",NA,NA,NA,NA,NA
718542,"/api/v1.1/game/718542/feed/live","R","2023","2023-04-17T22:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718542-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",1,FALSE,FALSE,6,14,3,"0.824",139,"Tampa Bay Rays","/api/v1/teams/139",8,TRUE,FALSE,6,7,9,"0.438",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/718542/content",NA,NA,NA,NA,NA
718544,"/api/v1.1/game/718544/feed/live","R","2023","2023-04-17T22:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718544-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",3,FALSE,FALSE,6,5,10,"0.333",137,"San Francisco Giants","/api/v1/teams/137",4,TRUE,FALSE,6,9,8,"0.529",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/718544/content",NA,NA,NA,NA,NA
718539,"/api/v1.1/game/718539/feed/live","R","2023","2023-04-17T23:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718539-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",4,TRUE,FALSE,6,10,6,"0.625",140,"Texas Rangers","/api/v1/teams/140",0,FALSE,FALSE,6,4,13,"0.235",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/718539/content",NA,NA,NA,NA,NA
718538,"/api/v1.1/game/718538/feed/live","R","2023","2023-04-17T23:45:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718538-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",6,TRUE,FALSE,6,10,7,"0.588",109,"Arizona Diamondbacks","/api/v1/teams/109",3,FALSE,FALSE,6,7,10,"0.412",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/718538/content",NA,NA,NA,NA,NA
718537,"/api/v1.1/game/718537/feed/live","R","2023","2023-04-18T00:10:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718537-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,FALSE,FALSE,6,10,7,"0.588",141,"Toronto Blue Jays","/api/v1/teams/141",9,TRUE,FALSE,6,8,9,"0.471",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/718537/content",NA,NA,NA,NA,NA
718535,"/api/v1.1/game/718535/feed/live","R","2023","2023-04-18T00:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718535-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",14,TRUE,FALSE,6,10,7,"0.588",134,"Pittsburgh Pirates","/api/v1/teams/134",3,FALSE,FALSE,6,5,12,"0.294",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/718535/content",NA,NA,NA,NA,NA
718536,"/api/v1.1/game/718536/feed/live","R","2023","2023-04-18T01:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718536-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",10,TRUE,FALSE,6,9,6,"0.6",112,"Chicago Cubs","/api/v1/teams/112",1,FALSE,FALSE,6,3,14,"0.176",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/718536/content",NA,NA,NA,NA,NA
718533,"/api/v1.1/game/718533/feed/live","R","2023","2023-04-18T01:40:00Z","2023-04-17",FALSE,1,TRUE,"N","P","N","14-718533-2023-04-17","2023","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","FALSE","Final","FALSE",FALSE,"FALSE",2,TRUE,FALSE,6,13,4,"0.765",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,6,8,10,"0.444",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/718533/content",NA,NA,NA,NA,NA
