"Team","PA","HR","R","RBI","SB","BB.","K.","ISO","BABIP","AVG","OBP","SLG","wOBA","wRC.","EV","BsR","Off","Def","WAR","LD.","GB.","FB.","HR.FB","O.Swing.","SwStr.","Barrel.","HardHit.","Date","url"
"PHI",222,6,25,24,4,0.095,0.225,0.161,0.262,0.223,0.303,0.383,0.299,85,89.9,0.1,-4.1,-2.5,0.1,0.245,0.395,0.361,0.113,0.363,0.139,0.088,0.392,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"MIN",224,8,19,17,2,0.089,0.33,0.161,0.299,0.216,0.3,0.377,0.299,90,87.4,0.7,-2,-1.5,0.4,0.274,0.452,0.274,0.235,0.342,0.143,0.071,0.357,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"ATL",212,7,25,25,3,0.061,0.241,0.157,0.291,0.242,0.288,0.399,0.298,85,91.5,0.1,-4.2,-0.6,0.2,0.243,0.419,0.338,0.14,0.374,0.123,0.108,0.473,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"DET",238,7,23,23,2,0.13,0.231,0.107,0.238,0.2,0.311,0.307,0.285,81,90.3,-0.8,-6.4,0.6,0.2,0.207,0.447,0.347,0.135,0.276,0.109,0.087,0.46,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"SFG",220,4,26,26,3,0.1,0.264,0.114,0.293,0.223,0.303,0.337,0.284,78,87.1,0.3,-5.5,1,0.3,0.189,0.455,0.356,0.085,0.328,0.115,0.072,0.374,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"CLE",246,7,24,23,4,0.081,0.13,0.147,0.211,0.205,0.276,0.353,0.279,74,88.4,-0.3,-7.9,-1.1,-0.1,0.157,0.518,0.325,0.113,0.316,0.077,0.052,0.344,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"BOS",216,4,23,23,3,0.069,0.218,0.111,0.27,0.222,0.282,0.333,0.274,65,89.2,0,-8.8,-1.5,-0.3,0.199,0.464,0.338,0.078,0.311,0.1,0.099,0.428,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"CHW",238,5,24,24,6,0.05,0.227,0.122,0.28,0.231,0.271,0.353,0.273,70,89.5,-0.6,-9.3,-1.5,-0.3,0.22,0.381,0.399,0.075,0.363,0.132,0.088,0.404,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"KCR",210,6,16,16,4,0.071,0.271,0.135,0.237,0.192,0.249,0.326,0.251,53,88.2,0.1,-11.8,0.3,-0.4,0.184,0.434,0.382,0.115,0.322,0.154,0.094,0.42,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"OAK",204,1,10,10,6,0.078,0.279,0.043,0.256,0.183,0.246,0.226,0.218,38,87.7,-0.3,-15.4,-1.8,-1,0.18,0.539,0.281,0.028,0.329,0.135,0.046,0.298,2023-05-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-17&enddate=2023-05-23"
"TEX",232,9,44,41,2,0.082,0.194,0.211,0.335,0.297,0.353,0.507,0.367,137,91.1,-0.6,9.4,0.5,1.8,0.228,0.377,0.395,0.136,0.295,0.092,0.102,0.425,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"TOR",286,11,39,37,8,0.063,0.213,0.181,0.362,0.309,0.35,0.491,0.36,132,89.1,0.3,11.1,-1,2,0.243,0.374,0.383,0.139,0.337,0.106,0.072,0.411,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"STL",272,14,48,46,9,0.114,0.224,0.236,0.287,0.257,0.346,0.494,0.359,129,89,-0.1,9.8,0.3,1.9,0.213,0.404,0.382,0.206,0.303,0.101,0.124,0.438,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"WSN",216,8,29,28,2,0.042,0.185,0.19,0.329,0.293,0.324,0.483,0.346,116,86.9,0,4.3,-2.1,1,0.223,0.416,0.361,0.133,0.349,0.083,0.066,0.361,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"LAD",284,10,42,41,0,0.085,0.208,0.206,0.305,0.266,0.335,0.472,0.346,119,90.6,0.1,6.8,-1.1,1.5,0.203,0.365,0.431,0.118,0.276,0.098,0.122,0.416,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"BAL",249,11,39,39,2,0.092,0.185,0.203,0.281,0.261,0.331,0.464,0.34,118,89.1,-0.1,5.2,-2.4,1.1,0.174,0.404,0.421,0.147,0.32,0.095,0.084,0.397,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"NYY",233,13,33,33,2,0.077,0.266,0.246,0.283,0.246,0.309,0.493,0.34,118,89.3,-0.5,4.4,-0.1,1.2,0.195,0.342,0.463,0.188,0.312,0.116,0.146,0.371,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"LAA",253,10,30,29,4,0.071,0.285,0.197,0.34,0.266,0.324,0.463,0.337,114,90.1,0.2,4.3,-1.1,1.2,0.189,0.396,0.415,0.152,0.337,0.143,0.094,0.413,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"TBR",244,11,29,28,8,0.082,0.193,0.207,0.263,0.244,0.321,0.452,0.335,120,89.1,1.2,6.8,-0.2,1.5,0.175,0.444,0.38,0.169,0.331,0.116,0.076,0.39,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"HOU",222,7,22,20,2,0.117,0.189,0.172,0.271,0.24,0.338,0.411,0.331,112,90.3,-0.6,2.5,0,1,0.172,0.437,0.391,0.119,0.295,0.081,0.086,0.417,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"CHC",194,8,25,24,3,0.134,0.289,0.188,0.284,0.224,0.335,0.412,0.33,108,88.7,0.5,2.2,-0.7,0.8,0.2,0.455,0.345,0.211,0.315,0.114,0.109,0.455,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"MIA",266,8,31,29,7,0.056,0.188,0.143,0.324,0.283,0.33,0.426,0.328,108,87.8,-0.2,2.3,-1.8,1,0.262,0.415,0.323,0.127,0.305,0.096,0.045,0.338,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"SEA",221,8,31,31,5,0.086,0.267,0.154,0.315,0.251,0.33,0.405,0.324,112,90.4,0.4,3.3,1.2,1.2,0.217,0.413,0.37,0.157,0.346,0.148,0.087,0.486,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"DET",247,9,29,29,2,0.13,0.202,0.146,0.266,0.235,0.34,0.38,0.323,108,89.6,-0.7,1.3,0.6,1,0.196,0.436,0.368,0.15,0.278,0.099,0.104,0.454,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"CIN",233,4,28,28,6,0.107,0.24,0.127,0.327,0.254,0.335,0.38,0.318,92,85.7,0.1,-2.4,-1.2,0.4,0.185,0.45,0.364,0.073,0.289,0.107,0.033,0.285,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"ARI",236,8,30,27,7,0.093,0.237,0.187,0.269,0.225,0.308,0.411,0.315,96,89.4,0.9,-0.4,-0.1,0.8,0.209,0.418,0.373,0.14,0.286,0.106,0.065,0.413,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"NYM",215,9,24,24,4,0.079,0.2,0.16,0.271,0.247,0.312,0.407,0.313,101,89.9,0.4,0.5,0.2,0.8,0.144,0.51,0.346,0.17,0.323,0.098,0.085,0.425,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"PIT",223,2,28,27,3,0.099,0.166,0.095,0.311,0.26,0.336,0.355,0.31,93,88.5,-0.2,-2.1,0.6,0.6,0.186,0.429,0.385,0.032,0.279,0.088,0.067,0.442,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"MIN",224,8,23,19,5,0.098,0.33,0.174,0.298,0.215,0.309,0.39,0.308,97,89.7,1.4,0.5,-1.7,0.6,0.289,0.421,0.289,0.229,0.322,0.142,0.081,0.407,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"PHI",227,6,27,25,2,0.106,0.211,0.152,0.272,0.232,0.317,0.384,0.306,90,89.4,-0.2,-3.1,-2.7,0.2,0.23,0.375,0.395,0.1,0.375,0.136,0.085,0.379,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"SDP",179,10,20,20,3,0.112,0.229,0.223,0.187,0.191,0.285,0.414,0.305,94,88.5,0.9,-0.6,0.5,0.6,0.19,0.353,0.457,0.189,0.265,0.099,0.103,0.342,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"MIL",208,11,22,21,4,0.058,0.25,0.21,0.25,0.226,0.274,0.436,0.304,90,89.2,-0.4,-3.2,2,0.6,0.182,0.385,0.434,0.177,0.306,0.123,0.133,0.42,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"ATL",208,6,23,23,2,0.063,0.236,0.15,0.279,0.233,0.279,0.383,0.286,75,91.8,-0.1,-6.7,-0.7,0,0.24,0.411,0.349,0.118,0.391,0.127,0.11,0.452,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"COL",217,2,22,20,2,0.069,0.217,0.119,0.301,0.239,0.29,0.358,0.283,62,87.8,-0.1,-10.7,-0.2,-0.4,0.253,0.364,0.383,0.034,0.356,0.133,0.052,0.387,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"SFG",222,4,20,20,3,0.095,0.288,0.132,0.29,0.213,0.286,0.345,0.278,74,88.2,0.4,-6.7,1.1,0.2,0.191,0.45,0.359,0.085,0.344,0.129,0.08,0.409,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"CLE",238,7,22,21,3,0.063,0.151,0.135,0.207,0.198,0.252,0.333,0.258,61,88.9,-0.3,-11.5,-1,-0.4,0.151,0.519,0.33,0.115,0.323,0.081,0.059,0.339,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"KCR",213,5,16,16,3,0.07,0.272,0.119,0.241,0.191,0.254,0.309,0.248,51,89.2,-0.2,-12.6,0.1,-0.5,0.219,0.401,0.38,0.096,0.328,0.148,0.109,0.449,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"BOS",211,4,14,14,3,0.081,0.218,0.104,0.224,0.187,0.256,0.29,0.247,47,88.9,-0.4,-13.6,-1.5,-0.8,0.171,0.452,0.377,0.073,0.301,0.099,0.088,0.388,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"CHW",235,2,23,22,4,0.06,0.238,0.075,0.256,0.201,0.249,0.276,0.234,44,89,-0.9,-16.8,-2.4,-1.1,0.224,0.404,0.373,0.033,0.351,0.126,0.073,0.396,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"OAK",202,0,8,8,7,0.05,0.282,0.026,0.269,0.189,0.233,0.216,0.205,29,87,0.1,-16.8,-1.9,-1.2,0.183,0.542,0.275,0,0.347,0.142,0.037,0.284,2023-05-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-18&enddate=2023-05-24"
"TEX",232,9,44,41,2,0.082,0.194,0.211,0.335,0.297,0.353,0.507,0.367,137,91.1,-0.6,9.4,0.5,1.8,0.228,0.377,0.395,0.136,0.295,0.092,0.102,0.425,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"TOR",291,10,40,38,8,0.072,0.186,0.169,0.359,0.315,0.361,0.483,0.363,134,89.1,0.8,12.6,-1.1,2.1,0.264,0.417,0.319,0.145,0.317,0.096,0.065,0.421,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"WSN",223,7,32,30,2,0.049,0.188,0.182,0.354,0.306,0.345,0.488,0.359,124,87.4,0,6.7,-2.2,1.2,0.204,0.407,0.389,0.108,0.338,0.091,0.077,0.357,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"MIA",274,9,32,30,4,0.069,0.197,0.169,0.337,0.29,0.346,0.46,0.348,121,87.6,-0.8,6.2,-1.9,1.4,0.277,0.385,0.338,0.136,0.299,0.095,0.051,0.338,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"LAD",242,8,34,33,0,0.083,0.231,0.196,0.325,0.271,0.339,0.467,0.346,120,90.1,0,5.8,-1,1.3,0.21,0.389,0.401,0.123,0.287,0.105,0.093,0.407,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"DET",291,10,36,36,3,0.148,0.206,0.143,0.286,0.245,0.364,0.388,0.339,119,90,-0.8,5.3,0.7,1.6,0.222,0.432,0.346,0.156,0.274,0.102,0.097,0.476,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"NYM",226,9,31,30,7,0.08,0.208,0.163,0.309,0.272,0.336,0.436,0.336,117,89.9,0.8,5.4,-0.1,1.3,0.165,0.494,0.342,0.167,0.327,0.102,0.082,0.437,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"TBR",249,10,33,31,15,0.1,0.205,0.198,0.268,0.24,0.331,0.438,0.336,120,88.8,2.9,8.8,-0.2,1.7,0.174,0.437,0.389,0.154,0.334,0.108,0.06,0.381,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"HOU",222,7,22,20,2,0.117,0.189,0.172,0.271,0.24,0.338,0.411,0.331,112,90.3,-0.6,2.5,0,1,0.172,0.437,0.391,0.119,0.295,0.081,0.086,0.417,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
"LAA",209,8,24,23,3,0.067,0.282,0.205,0.317,0.253,0.306,0.458,0.325,105,89.9,0.3,1.6,-0.7,0.8,0.18,0.391,0.429,0.14,0.355,0.146,0.097,0.396,2023-05-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=c,6,11,12,13,21,34,35,40,41,23,37,38,50,61,305,111,203,199,58,43,44,45,47,102,110,308,311&season=2023&month=1000&season1=2023&ind=0&team=0,ts&rost=0&age=0&filter=&players=0&startdate=2023-05-19&enddate=2023-05-25"
