"game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate","copyright","totalItems","totalEvents","totalGames","totalGamesInProgress"
634597,"/api/v1.1/game/634597/feed/live","R","2021","2021-04-04T18:10:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634597-2021-04-04","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,2,1,".667",142,"Minnesota Twins","/api/v1/teams/142",2,FALSE,FALSE,1,1,2,".333",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/634597/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634613,"/api/v1.1/game/634613/feed/live","R","2021","2021-04-04T18:20:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634613-2021-04-04","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,1,2,".333",134,"Pittsburgh Pirates","/api/v1/teams/134",4,TRUE,FALSE,1,2,1,".667",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634613/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634557,"/api/v1.1/game/634557/feed/live","R","2021","2021-04-04T19:10:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634557-2021-04-04","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,1,3,1,".750",119,"Los Angeles Dodgers","/api/v1/teams/119",2,FALSE,FALSE,1,1,3,".250",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634557/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634651,"/api/v1.1/game/634651/feed/live","R","2021","2021-04-04T20:07:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634651-2021-04-04","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,1,4,0,"1.000",117,"Houston Astros","/api/v1/teams/117",2,FALSE,FALSE,1,0,4,".000",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634651/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634572,"/api/v1.1/game/634572/feed/live","R","2021","2021-04-04T20:10:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634572-2021-04-04","2021","day",9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,3,".250",109,"Arizona Diamondbacks","/api/v1/teams/109",1,FALSE,FALSE,1,3,1,".750",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634572/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634637,"/api/v1.1/game/634637/feed/live","R","2021","2021-04-05T00:37:00Z","2021-04-04",FALSE,1,TRUE,"N","P","N","14-634637-2021-04-04","2021","night",9,FALSE,145,4,4,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,3,".250",145,"Chicago White Sox","/api/v1/teams/145",7,TRUE,FALSE,1,3,1,".750",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634637/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634556,"/api/v1.1/game/634556/feed/live","R","2021","2021-04-04T17:05:00Z","2021-09-04",NA,1,TRUE,"N","P","N","14-634556-2021-04-04","2021","day",7,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,"2021-09-04T17:05:00Z","2021-09-04","Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,1,68,67,".504",121,"New York Mets","/api/v1/teams/121",NA,NA,FALSE,1,55,79,".410",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634556/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634588,"/api/v1.1/game/634588/feed/live","R","2021","2021-04-05T17:10:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634588-2021-04-05","2021","day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,15,TRUE,FALSE,2,3,1,".750",142,"Minnesota Twins","/api/v1/teams/142",6,FALSE,FALSE,2,2,2,".500",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634588/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634612,"/api/v1.1/game/634612/feed/live","R","2021","2021-04-05T20:05:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634612-2021-04-05","2021","day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Rangers home opener",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,2,3,1,".750",141,"Toronto Blue Jays","/api/v1/teams/141",2,FALSE,FALSE,2,1,3,".250",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634612/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634616,"/api/v1.1/game/634616/feed/live","R","2021","2021-04-05T20:10:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634616-2021-04-05","2021","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Indians home opener",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,2,3,1,".750",118,"Kansas City Royals","/api/v1/teams/118",0,FALSE,FALSE,2,1,3,".250",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/634616/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634587,"/api/v1.1/game/634587/feed/live","R","2021","2021-04-05T22:35:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634587-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,2,3,1,".750",110,"Baltimore Orioles","/api/v1/teams/110",7,TRUE,FALSE,2,2,2,".500",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634587/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634558,"/api/v1.1/game/634558/feed/live","R","2021","2021-04-05T22:40:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634558-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,1,3,".250",134,"Pittsburgh Pirates","/api/v1/teams/134",5,TRUE,FALSE,2,3,1,".750",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634558/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634562,"/api/v1.1/game/634562/feed/live","R","2021","2021-04-05T22:40:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634562-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,2,2,".500",138,"St. Louis Cardinals","/api/v1/teams/138",1,FALSE,FALSE,2,1,3,".250",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634562/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634606,"/api/v1.1/game/634606/feed/live","R","2021","2021-04-05T23:05:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634606-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,0,1,".000",121,"New York Mets","/api/v1/teams/121",5,TRUE,FALSE,2,4,0,"1.000",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634606/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634601,"/api/v1.1/game/634601/feed/live","R","2021","2021-04-05T23:10:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634601-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,2,2,".500",139,"Tampa Bay Rays","/api/v1/teams/139",11,TRUE,FALSE,2,1,3,".250",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634601/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634566,"/api/v1.1/game/634566/feed/live","R","2021","2021-04-05T23:40:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634566-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,1,3,".250",158,"Milwaukee Brewers","/api/v1/teams/158",5,TRUE,FALSE,2,3,1,".750",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634566/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634552,"/api/v1.1/game/634552/feed/live","R","2021","2021-04-06T01:38:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634552-2021-04-05","2021","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,2,4,1,".800",117,"Houston Astros","/api/v1/teams/117",7,TRUE,FALSE,2,4,1,".800",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634552/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634600,"/api/v1.1/game/634600/feed/live","R","2021","2021-04-06T01:40:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634600-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,2,4,1,".800",119,"Los Angeles Dodgers","/api/v1/teams/119",3,FALSE,FALSE,2,0,5,".000",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634600/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634591,"/api/v1.1/game/634591/feed/live","R","2021","2021-04-06T02:10:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634591-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,2,2,2,".500",137,"San Francisco Giants","/api/v1/teams/137",2,FALSE,FALSE,2,3,2,".600",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634591/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634551,"/api/v1.1/game/634551/feed/live","R","2021","2021-04-06T02:10:00Z","2021-04-05",FALSE,1,TRUE,"N","P","N","14-634551-2021-04-05","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,2,2,3,".400",145,"Chicago White Sox","/api/v1/teams/145",0,FALSE,FALSE,2,2,2,".500",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634551/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634595,"/api/v1.1/game/634595/feed/live","R","2021","2021-04-05T20:05:00Z","2021-04-07",NA,1,TRUE,"N","P","N","14-634595-2021-04-05","2021","day",7,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Makeup 4/7","2021-04-07T16:10:00Z","2021-04-07","Final","D","Postponed","DE",FALSE,"F","COVID-19",NA,NA,FALSE,2,1,4,".200",144,"Atlanta Braves","/api/v1/teams/144",NA,NA,FALSE,2,1,1,".500",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634595/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634603,"/api/v1.1/game/634603/feed/live","R","2021","2021-04-06T17:10:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634603-2021-04-06","2021","day",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,3,2,".600",142,"Minnesota Twins","/api/v1/teams/142",4,TRUE,FALSE,2,3,2,".600",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634603/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634624,"/api/v1.1/game/634624/feed/live","R","2021","2021-04-06T20:05:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634624-2021-04-06","2021","day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,2,0,4,".000",144,"Atlanta Braves","/api/v1/teams/144",6,TRUE,FALSE,1,1,0,"1.000",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634624/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634586,"/api/v1.1/game/634586/feed/live","R","2021","2021-04-06T20:07:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634586-2021-04-06","2021","day",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,5,1,".833",117,"Houston Astros","/api/v1/teams/117",2,FALSE,FALSE,2,4,2,".667",108,"Los Angeles Angels","/api/v1/teams/108",1,"Angel Stadium","/api/v1/venues/1","/api/v1/game/634586/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634599,"/api/v1.1/game/634599/feed/live","R","2021","2021-04-06T22:35:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634599-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,3,2,".600",110,"Baltimore Orioles","/api/v1/teams/110",7,TRUE,FALSE,2,3,2,".600",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/634599/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634530,"/api/v1.1/game/634530/feed/live","R","2021","2021-04-06T22:40:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634530-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,2,1,4,".200",134,"Pittsburgh Pirates","/api/v1/teams/134",14,TRUE,FALSE,2,4,1,".800",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634530/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634594,"/api/v1.1/game/634594/feed/live","R","2021","2021-04-06T22:40:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634594-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,3,2,".600",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,2,1,4,".200",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/634594/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634608,"/api/v1.1/game/634608/feed/live","R","2021","2021-04-06T23:05:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634608-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,1,1,".500",121,"New York Mets","/api/v1/teams/121",4,FALSE,FALSE,2,4,1,".800",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/634608/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634590,"/api/v1.1/game/634590/feed/live","R","2021","2021-04-06T23:10:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634590-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,FALSE,FALSE,2,2,3,".400",139,"Tampa Bay Rays","/api/v1/teams/139",6,TRUE,FALSE,2,2,3,".400",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634590/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634559,"/api/v1.1/game/634559/feed/live","R","2021","2021-04-06T23:40:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634559-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,2,3,".400",158,"Milwaukee Brewers","/api/v1/teams/158",0,FALSE,FALSE,2,3,2,".600",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634559/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634635,"/api/v1.1/game/634635/feed/live","R","2021","2021-04-07T00:05:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634635-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,3,2,".600",141,"Toronto Blue Jays","/api/v1/teams/141",7,TRUE,FALSE,2,2,3,".400",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634635/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634619,"/api/v1.1/game/634619/feed/live","R","2021","2021-04-07T00:40:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634619-2021-04-06","2021","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,2,2,3,".400",109,"Arizona Diamondbacks","/api/v1/teams/109",8,FALSE,FALSE,2,1,4,".200",115,"Colorado Rockies","/api/v1/teams/115",19,"Coors Field","/api/v1/venues/19","/api/v1/game/634619/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634628,"/api/v1.1/game/634628/feed/live","R","2021","2021-04-07T01:40:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634628-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,2,5,1,".833",119,"Los Angeles Dodgers","/api/v1/teams/119",1,FALSE,FALSE,2,0,6,".000",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634628/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634529,"/api/v1.1/game/634529/feed/live","R","2021","2021-04-07T02:10:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634529-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,2,2,3,".400",137,"San Francisco Giants","/api/v1/teams/137",3,TRUE,FALSE,2,4,2,".667",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/634529/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634609,"/api/v1.1/game/634609/feed/live","R","2021","2021-04-07T02:10:00Z","2021-04-06",FALSE,1,TRUE,"N","P","N","14-634609-2021-04-06","2021","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,2,3,3,".500",145,"Chicago White Sox","/api/v1/teams/145",4,FALSE,FALSE,2,2,3,".400",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/634609/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634527,"/api/v1.1/game/634527/feed/live","R","2021","2021-04-07T16:05:00Z","2021-04-07",FALSE,1,TRUE,"Y","P","N","14-634527-2021-04-07","2021","day",7,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,2,1,4,".200",144,"Atlanta Braves","/api/v1/teams/144",6,FALSE,FALSE,1,1,1,".500",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634527/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634595,"/api/v1.1/game/634595/feed/live","R","2021","2021-04-07T16:10:00Z","2021-04-07",FALSE,2,TRUE,"Y","P","N","14-634595-2021-04-07","2021","day",7,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Makeup of 4/5 PPD",NA,NA,"Final","F","Final","F",TRUE,"F",NA,2,TRUE,FALSE,2,2,4,".333",144,"Atlanta Braves","/api/v1/teams/144",0,FALSE,FALSE,1,1,2,".333",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/634595/content","2021-04-05T20:05:00Z","2021-04-05",NA,NA,NA,NA,NA,NA,NA,NA,NA
634570,"/api/v1.1/game/634570/feed/live","R","2021","2021-04-07T16:35:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634570-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,2,1,5,".167",134,"Pittsburgh Pirates","/api/v1/teams/134",11,TRUE,FALSE,2,5,1,".833",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/634570/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634589,"/api/v1.1/game/634589/feed/live","R","2021","2021-04-07T17:10:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634589-2021-04-07","2021","day",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,3,2,".600",118,"Kansas City Royals","/api/v1/teams/118",4,TRUE,FALSE,2,2,3,".400",114,"Cleveland Indians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/634589/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634641,"/api/v1.1/game/634641/feed/live","R","2021","2021-04-07T17:10:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634641-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,2,2,4,".333",139,"Tampa Bay Rays","/api/v1/teams/139",9,TRUE,FALSE,2,3,3,".500",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/634641/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634598,"/api/v1.1/game/634598/feed/live","R","2021","2021-04-07T17:10:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634598-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,2,4,2,".667",142,"Minnesota Twins","/api/v1/teams/142",2,FALSE,FALSE,2,3,3,".500",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/634598/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634583,"/api/v1.1/game/634583/feed/live","R","2021","2021-04-07T18:05:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634583-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,2,3,3,".500",141,"Toronto Blue Jays","/api/v1/teams/141",2,TRUE,FALSE,2,3,3,".500",140,"Texas Rangers","/api/v1/teams/140",5325,"Globe Life Field","/api/v1/venues/5325","/api/v1/game/634583/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634549,"/api/v1.1/game/634549/feed/live","R","2021","2021-04-07T18:20:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634549-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,2,3,3,".500",158,"Milwaukee Brewers","/api/v1/teams/158",2,FALSE,FALSE,2,3,3,".500",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/634549/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634567,"/api/v1.1/game/634567/feed/live","R","2021","2021-04-07T19:37:00Z","2021-04-07",FALSE,1,TRUE,"N","P","N","14-634567-2021-04-07","2021","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,2,5,2,".714",119,"Los Angeles Dodgers","/api/v1/teams/119",4,TRUE,FALSE,2,1,6,".143",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/634567/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
